SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Feb 02 18:52:47 EET 2017
User: optolab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4C02475
Integration Time (usec): 151411 (USB4C02475)
Spectra Averaged: 1 (USB4C02475)
Boxcar Smoothing: 0 (USB4C02475)
Correct for Electrical Dark: No (USB4C02475)
Strobe/Lamp Enabled: No (USB4C02475)
Correct for Detector Non-linearity: No (USB4C02475)
Correct for Stray Light: No (USB4C02475)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
344,91	218,519
345,13	218,519
345,35	218,519
345,57	-320,000
345,79	-46,154
346,00	-120,000
346,22	-18,919
346,44	-30,769
346,66	-133,333
346,87	80,000
347,09	600,000
347,31	2000,000
347,53	10,256
347,74	100,000
347,96	366,667
348,18	34,146
348,40	-193,333
348,61	58,824
348,83	91,667
349,05	-47,273
349,27	76,471
349,48	66,667
349,70	94,545
349,92	100,000
350,14	-750,000
350,35	57,692
350,57	10,294
350,79	21,277
351,01	183,871
351,22	114,286
351,44	95,556
351,66	39,024
351,87	45,455
352,09	59,615
352,31	130,435
352,53	91,935
352,74	-59,375
352,96	31,633
353,18	-77,273
353,40	225,000
353,61	36,667
353,83	72,000
354,05	3,448
354,26	-4,545
354,48	154,545
354,70	92,500
354,92	57,143
355,13	93,878
355,35	-450,000
355,57	83,117
355,78	87,500
356,00	-51,163
356,22	74,627
356,44	0,000
356,65	87,179
356,87	44,444
357,09	-46,377
357,30	56,757
357,52	-5,714
357,74	120,000
357,95	138,889
358,17	-30,556
358,39	625,000
358,60	37,895
358,82	44,444
359,04	5,556
359,26	-2,222
359,47	106,897
359,69	1400,000
359,91	-21,875
360,12	3,175
360,34	189,474
360,56	20,000
360,77	27,778
360,99	80,000
361,21	61,538
361,42	-15,000
361,64	74,242
361,86	16,484
362,07	48,515
362,29	-128,571
362,51	62,963
362,72	65,000
