Pos	Red	Green	Blue	
0	89	63	166	
1	88	65	163	
2	88	66	162	
3	85	62	163	
4	84	61	168	
5	84	63	175	
6	86	64	178	
7	85	61	178	
8	85	60	173	
9	86	62	168	
10	87	63	165	
11	89	64	163	
12	92	66	164	
13	90	65	167	
14	90	64	170	
15	92	66	174	
16	92	66	175	
17	93	67	177	
18	94	70	176	
19	95	70	175	
20	95	71	176	
21	94	70	180	
22	95	70	184	
23	96	70	184	
24	97	69	177	
25	97	68	173	
26	97	69	174	
27	98	71	176	
28	98	71	176	
29	98	68	178	
30	96	66	179	
31	95	65	179	
32	96	67	176	
33	99	74	178	
34	98	73	180	
35	95	68	179	
36	96	69	177	
37	96	68	176	
38	95	69	180	
39	92	69	181	
40	91	68	178	
41	93	69	177	
42	92	66	176	
43	92	66	174	
44	93	67	171	
45	92	66	168	
46	91	66	169	
47	90	67	170	
48	89	68	172	
49	90	70	173	
50	90	68	173	
51	91	68	175	
52	91	68	177	
53	92	67	178	
54	92	65	177	
55	92	66	176	
56	96	69	177	
57	96	68	176	
58	97	67	177	
59	97	69	178	
60	99	71	179	
61	100	71	180	
62	100	69	179	
63	101	70	178	
64	102	71	178	
65	101	72	180	
66	102	73	184	
67	101	73	185	
68	101	72	182	
69	100	72	181	
70	99	71	182	
71	97	69	180	
72	99	69	178	
73	101	69	175	
74	101	69	174	
75	98	69	176	
76	93	68	178	
77	90	66	179	
78	87	65	180	
79	87	63	174	
80	88	66	171	
81	89	67	168	
82	87	65	167	
83	88	64	165	
84	87	63	163	
85	86	59	158	
86	84	59	156	
87	84	61	153	
88	80	59	151	
89	78	56	146	
90	73	53	147	
91	71	51	140	
92	66	50	131	
93	64	50	120	
94	62	48	117	
95	62	46	112	
96	60	43	109	
97	58	41	108	
98	55	41	114	
99	53	39	111	
100	51	37	103	
101	51	36	96	
102	52	37	92	
103	52	35	86	
104	50	32	82	
105	51	33	79	
106	50	34	78	
107	50	34	79	
108	49	36	84	
109	45	35	85	
110	45	35	87	
111	44	33	86	
112	44	31	85	
113	46	33	85	
114	47	35	84	
115	48	35	84	
116	50	36	88	
117	49	35	86	
118	47	32	77	
119	49	33	71	
120	49	33	67	
121	45	29	65	
122	45	29	67	
123	47	33	71	
124	45	32	74	
125	44	31	74	
126	45	32	73	
127	44	31	72	
128	43	30	72	
129	44	33	77	
130	46	35	84	
131	47	33	83	
132	49	34	80	
133	50	35	81	
134	52	37	83	
135	52	37	84	
136	49	35	80	
137	47	33	77	
138	45	32	76	
139	47	34	73	
140	48	34	70	
141	48	34	70	
142	50	33	76	
143	48	32	76	
144	49	33	73	
145	47	34	74	
146	45	33	76	
147	47	34	77	
148	46	35	73	
149	47	37	74	
150	46	36	74	
151	41	32	74	
152	41	31	79	
153	45	33	84	
154	49	35	85	
155	51	34	85	
156	54	35	82	
157	55	36	81	
158	55	38	82	
159	56	40	82	
160	52	36	79	
161	53	34	77	
162	54	34	77	
163	54	34	76	
164	56	37	74	
165	58	39	75	
166	56	36	77	
167	54	34	76	
168	53	35	74	
169	53	36	72	
170	53	35	70	
171	55	36	69	
172	57	38	72	
173	55	37	77	
174	52	36	84	
175	51	38	87	
176	51	37	84	
177	52	34	79	
178	52	36	78	
179	49	34	76	
180	48	33	78	
181	53	36	79	
182	53	36	78	
183	51	35	74	
184	50	34	70	
