Pos	Red	Green	Blue	
0	85	67	181	
1	84	67	178	
2	83	65	174	
3	85	66	176	
4	86	67	180	
5	87	67	184	
6	88	68	185	
7	89	66	180	
8	88	63	173	
9	91	65	170	
10	93	67	170	
11	91	67	174	
12	93	67	178	
13	93	67	180	
14	93	66	180	
15	95	69	184	
16	95	70	187	
17	92	69	190	
18	93	69	189	
19	95	71	187	
20	99	73	187	
21	99	73	185	
22	97	72	185	
23	96	72	186	
24	93	71	188	
25	93	70	188	
26	91	69	187	
27	91	68	185	
28	90	68	184	
29	90	68	180	
30	89	67	178	
31	88	67	175	
32	85	66	173	
33	85	69	173	
34	82	70	175	
35	80	66	173	
36	80	65	173	
37	81	63	170	
38	82	63	168	
39	80	61	170	
40	76	58	173	
41	77	59	172	
42	75	58	166	
43	74	56	157	
44	72	56	153	
45	68	52	142	
46	63	50	135	
47	62	50	126	
48	58	46	126	
49	57	41	116	
50	55	39	106	
51	56	41	100	
52	53	40	101	
53	52	39	99	
54	50	38	96	
55	49	34	86	
56	47	34	79	
57	47	34	76	
58	45	32	76	
59	45	30	76	
60	45	29	76	
61	47	31	75	
62	47	33	73	
63	42	29	68	
64	42	30	66	
65	47	35	74	
66	45	32	84	
67	43	30	85	
68	44	34	79	
69	41	34	74	
70	40	33	72	
71	44	36	72	
72	45	33	70	
73	44	30	67	
74	43	30	67	
75	39	29	69	
76	38	29	73	
77	42	33	74	
78	43	31	69	
79	39	27	64	
80	39	28	69	
81	39	28	70	
82	39	28	66	
83	41	30	67	
84	41	29	66	
85	42	29	69	
86	43	29	72	
87	44	29	70	
88	44	29	66	
89	43	27	62	
90	43	30	67	
91	40	31	69	
92	37	30	71	
93	40	31	72	
94	39	29	66	
95	40	28	64	
96	43	32	66	
97	41	28	62	
98	39	25	60	
99	42	28	61	
100	41	27	60	
101	40	26	62	
102	42	29	64	
103	43	29	62	
104	42	28	60	
105	42	29	59	
106	43	30	63	
107	44	33	67	
108	44	31	66	
109	43	30	69	
110	46	33	77	
111	48	35	81	
112	50	36	78	
113	47	33	72	
114	47	32	68	
115	49	32	67	
116	50	32	71	
117	50	32	68	
118	51	33	63	
