Pos	Red	Green	Blue	
0	92	72	197	
1	95	73	193	
2	95	74	192	
3	92	73	195	
4	90	72	201	
5	92	72	203	
6	96	76	202	
7	96	73	199	
8	96	71	195	
9	98	73	192	
10	94	73	191	
11	92	73	192	
12	92	74	196	
13	92	74	199	
14	91	72	199	
15	93	76	199	
16	93	76	194	
17	92	72	192	
18	94	74	193	
19	92	74	197	
20	92	73	201	
21	92	72	203	
22	92	72	202	
23	90	73	202	
24	90	74	201	
25	90	73	200	
26	89	73	198	
27	90	74	195	
28	90	73	191	
29	90	71	186	
30	89	71	184	
31	86	70	189	
32	84	70	200	
33	85	74	202	
34	87	76	194	
35	86	72	190	
36	87	70	192	
37	90	72	193	
38	89	73	194	
39	85	72	196	
40	85	72	198	
41	86	70	198	
42	87	70	194	
43	88	71	192	
44	90	73	191	
45	89	72	190	
46	90	74	190	
47	90	73	193	
48	89	72	198	
49	89	73	201	
50	88	71	201	
51	86	70	202	
52	88	71	202	
53	92	72	202	
54	94	74	204	
55	93	76	207	
56	92	75	206	
57	93	75	206	
58	93	76	205	
59	92	77	205	
60	91	77	205	
61	90	75	207	
62	88	73	209	
63	89	73	208	
64	89	74	205	
65	90	75	203	
66	89	73	202	
67	90	73	199	
68	90	73	198	
69	88	70	196	
70	86	69	197	
71	88	71	194	
72	88	71	189	
73	88	69	183	
74	87	68	183	
75	83	66	181	
76	81	65	181	
77	81	65	174	
78	79	63	167	
79	75	61	160	
80	72	59	162	
81	74	60	161	
82	76	61	161	
83	76	61	161	
84	79	63	162	
85	79	62	161	
86	75	57	160	
87	73	58	161	
88	72	58	161	
89	73	60	161	
90	74	61	160	
91	73	61	158	
92	72	60	158	
93	73	59	155	
94	72	59	153	
95	70	57	143	
96	68	53	132	
97	69	51	127	
98	65	48	135	
99	62	46	129	
100	58	44	117	
101	55	42	107	
102	55	43	109	
103	54	44	107	
104	53	42	102	
105	53	41	100	
106	53	41	101	
107	52	39	101	
108	52	40	106	
109	52	41	106	
110	54	43	105	
111	56	45	104	
112	56	43	98	
113	55	41	95	
114	53	39	96	
115	53	39	94	
116	49	36	91	
117	47	33	86	
118	45	33	87	
119	44	31	81	
120	42	29	69	
121	40	28	64	
122	40	29	65	
123	44	31	66	
124	46	34	67	
125	44	33	65	
126	40	30	65	
127	38	29	62	
128	40	33	59	
129	42	35	64	
130	40	32	74	
131	41	31	77	
132	40	29	73	
133	39	29	68	
134	42	33	68	
135	42	32	70	
136	41	29	69	
137	44	31	72	
138	43	30	71	
139	41	28	71	
140	43	29	75	
141	43	27	71	
142	45	29	69	
143	44	30	66	
144	43	31	67	
145	45	34	69	
146	43	33	65	
147	42	32	65	
148	41	29	63	
149	43	30	65	
150	44	33	67	
151	38	30	70	
152	39	31	79	
153	44	33	80	
154	47	32	71	
155	49	32	65	
156	52	35	64	
157	52	36	62	
158	54	40	68	
159	54	42	72	
160	52	38	70	
161	51	34	75	
162	51	33	82	
163	53	34	84	
164	55	35	82	
165	57	34	83	
166	60	36	86	
167	59	38	93	
168	62	38	95	
169	67	41	102	
170	73	47	108	
171	75	51	118	
172	78	50	121	
173	81	52	136	
174	90	59	148	
175	93	64	164	
176	99	67	170	
177	102	68	180	
178	107	69	183	
179	109	69	192	
180	113	72	195	
181	116	77	201	
182	119	78	201	
183	121	79	205	
184	123	79	207	
185	124	78	208	
186	127	78	204	
187	128	79	208	
188	129	79	214	
189	128	78	216	
190	129	80	216	
191	129	79	211	
192	127	79	207	
193	125	78	208	
194	124	76	212	
195	127	77	212	
196	129	79	210	
197	128	79	207	
198	127	78	206	
199	126	79	205	
200	125	78	203	
201	126	78	202	
202	125	76	201	
203	125	77	201	
204	126	78	199	
205	124	75	202	
206	123	75	210	
207	125	77	211	
208	125	78	206	
209	126	80	208	
210	125	82	212	
211	125	82	217	
212	125	82	218	
213	125	79	217	
214	124	79	217	
215	128	82	214	
216	129	80	210	
217	126	77	210	
218	127	78	215	
219	127	78	218	
220	126	77	219	
221	127	77	217	
222	127	76	213	
223	128	80	211	
224	127	80	210	
225	126	79	207	
226	126	79	204	
227	126	80	205	
228	126	80	207	
229	123	79	211	
230	125	80	213	
231	127	80	213	
232	127	78	211	
233	127	79	212	
234	127	80	215	
235	126	79	212	
236	125	80	209	
237	123	81	208	
238	122	79	208	
239	123	78	208	
240	123	78	208	
241	123	77	208	
242	121	75	206	
243	123	76	206	
244	126	79	206	
245	125	77	205	
246	123	74	204	
247	123	75	205	
248	124	76	206	
249	126	76	206	
250	126	77	206	
251	125	77	204	
252	126	77	202	
253	126	77	202	
254	127	78	206	
255	126	79	210	
256	125	78	212	
257	126	78	212	
258	127	79	209	
259	128	80	208	
260	128	80	210	
261	127	80	215	
262	128	80	219	
263	128	80	222	
264	129	79	223	
265	130	80	222	
266	129	82	222	
267	128	82	222	
268	127	81	219	
269	129	80	217	
270	128	80	217	
271	127	80	216	
272	124	79	215	
273	124	80	214	
274	124	79	215	
275	122	77	215	
276	121	78	215	
277	120	79	215	
278	118	79	215	
279	118	78	208	
280	116	76	204	
281	113	73	194	
282	107	70	188	
283	104	67	178	
284	98	66	174	
285	92	61	159	
286	84	56	149	
287	83	55	136	
288	79	52	133	
289	77	48	122	
290	76	46	116	
291	75	44	105	
292	69	41	99	
293	63	38	86	
294	56	36	81	
295	54	34	77	
296	51	34	82	
297	51	36	86	
298	48	35	83	
299	46	32	78	
300	47	32	79	
301	49	34	81	
302	50	36	84	
303	48	36	85	
304	48	36	82	
305	51	38	82	
306	51	36	81	
307	51	36	84	
308	51	37	88	
309	51	39	95	
310	51	40	98	
311	49	39	96	
312	48	37	89	
313	48	36	86	
314	47	37	86	
315	47	39	85	
316	47	38	88	
317	44	34	84	
318	48	40	86	
319	51	44	96	
320	48	38	102	
321	49	40	110	
322	53	43	107	
323	54	44	106	
324	58	48	109	
325	59	50	111	
326	59	50	109	
327	59	49	110	
328	57	48	111	
329	56	48	111	
330	53	46	108	
331	53	47	107	
332	55	48	108	
333	57	48	112	
334	59	47	115	
335	61	49	122	
336	64	53	125	
337	64	54	130	
338	66	56	135	
339	68	58	145	
340	69	57	152	
341	69	57	157	
342	74	61	160	
343	73	62	160	
344	73	61	158	
345	76	65	161	
346	76	66	164	
347	76	67	168	
348	77	67	167	
349	76	65	172	
350	78	64	179	
351	81	66	182	
352	82	67	179	
353	81	69	179	
354	80	70	182	
355	78	67	181	
356	78	67	177	
357	80	69	177	
358	84	73	180	
359	83	72	181	
360	81	68	179	
361	83	69	181	
362	82	68	185	
363	82	69	184	
