Pos	Red	Green	Blue	
0	25	10	0	
1	31	18	7	
2	34	21	23	
3	33	17	15	
4	35	15	0	
5	35	11	0	
6	30	5	0	
7	29	10	0	
8	31	14	5	
9	30	11	0	
10	29	11	0	
11	36	19	0	
12	30	15	1	
13	24	6	0	
14	28	8	0	
15	31	9	0	
16	35	11	0	
17	33	8	0	
18	35	12	0	
19	35	14	0	
20	29	6	0	
21	30	8	0	
22	33	12	0	
23	31	11	0	
24	35	15	0	
25	38	15	0	
26	38	12	0	
27	34	11	0	
28	27	5	0	
29	27	6	0	
30	29	11	0	
31	29	12	3	
32	34	12	2	
33	36	8	0	
34	37	10	0	
35	33	14	0	
36	28	10	0	
37	31	10	0	
38	35	9	0	
39	37	6	0	
40	40	9	0	
41	38	13	0	
42	31	9	0	
43	26	7	0	
44	28	11	0	
45	31	14	0	
46	33	13	0	
47	36	17	0	
48	36	15	0	
49	37	16	0	
50	47	26	5	
51	51	28	0	
52	48	23	0	
53	43	19	0	
54	40	22	0	
55	33	18	0	
56	26	9	0	
57	31	11	0	
58	34	11	0	
59	34	9	0	
60	34	11	0	
61	31	10	0	
62	28	5	0	
63	31	6	0	
64	32	7	0	
65	30	6	0	
66	32	8	0	
67	34	13	0	
68	35	17	0	
69	32	12	0	
70	33	12	0	
71	35	16	0	
72	32	15	0	
73	28	14	0	
74	37	26	0	
75	37	24	0	
76	29	11	0	
77	31	11	3	
78	32	9	2	
79	32	5	0	
80	33	5	0	
81	32	5	0	
82	28	7	0	
83	32	14	0	
84	30	12	0	
85	23	4	0	
86	24	4	0	
87	29	9	0	
88	26	6	0	
89	25	8	0	
90	35	18	0	
91	34	13	0	
92	34	8	0	
93	37	10	0	
94	38	11	0	
95	42	15	0	
96	40	15	0	
97	37	14	0	
98	35	15	0	
99	31	10	0	
100	30	7	0	
101	34	9	0	
102	37	13	0	
103	33	12	0	
104	31	8	0	
105	35	11	0	
106	36	13	0	
107	40	18	0	
108	45	23	5	
109	46	20	0	
110	47	19	0	
111	46	17	0	
112	46	18	0	
113	45	17	0	
114	40	10	0	
115	40	8	0	
116	36	8	0	
117	34	10	0	
118	33	10	0	
119	34	11	0	
120	35	13	0	
121	29	7	0	
122	27	5	0	
123	35	14	0	
124	41	17	0	
125	44	22	0	
126	42	18	0	
127	36	12	0	
128	34	10	0	
129	36	9	0	
130	33	8	0	
131	26	4	0	
132	22	2	0	
133	22	0	0	
134	28	9	0	
135	27	10	0	
136	25	8	0	
137	29	11	0	
138	30	7	0	
139	32	5	0	
140	34	6	0	
141	37	16	0	
142	39	18	0	
143	37	11	0	
144	39	12	0	
145	43	17	0	
146	39	16	0	
147	40	17	0	
148	45	21	0	
149	44	16	0	
150	48	18	0	
151	54	24	4	
152	56	25	5	
153	58	26	0	
154	57	26	0	
155	55	26	0	
156	52	25	0	
157	44	19	0	
158	42	20	0	
159	43	24	0	
160	41	18	0	
161	45	19	0	
162	54	24	5	
163	53	22	0	
164	61	27	0	
165	63	27	0	
166	66	30	4	
167	66	30	5	
168	60	23	0	
169	61	28	0	
170	59	28	3	
171	53	22	0	
172	50	22	0	
173	48	22	0	
174	42	18	0	
175	42	18	0	
176	38	13	0	
177	31	7	0	
178	31	8	0	
179	36	14	0	
180	29	10	0	
181	24	7	0	
182	25	10	0	
183	25	9	0	
184	31	11	0	
185	31	10	0	
186	33	10	0	
187	35	12	0	
188	30	11	0	
189	23	8	0	
190	14	0	0	
191	15	0	0	
192	23	2	0	
193	28	5	0	
194	27	3	0	
195	26	3	0	
196	22	1	0	
197	23	1	0	
198	24	5	0	
199	17	1	0	
200	18	2	0	
201	28	10	0	
202	31	10	0	
203	30	9	0	
204	36	17	0	
205	36	18	0	
206	35	13	0	
207	40	16	0	
208	47	23	0	
209	46	20	0	
210	49	20	0	
211	55	25	0	
212	51	23	0	
213	44	18	0	
214	42	19	0	
215	40	17	0	
216	36	12	0	
217	39	16	0	
218	40	20	9	
219	37	16	8	
220	34	11	0	
221	38	15	0	
222	42	20	0	
223	46	23	0	
224	47	20	0	
225	49	19	0	
226	54	24	0	
227	51	22	0	
228	43	16	0	
229	37	13	0	
230	30	11	0	
231	29	9	0	
232	28	10	0	
233	26	7	0	
234	19	1	0	
235	15	0	0	
236	18	3	0	
237	27	8	0	
238	30	8	0	
239	30	8	0	
240	27	7	0	
241	21	3	0	
242	32	8	0	
243	44	12	0	
244	45	13	0	
245	37	18	0	
246	30	15	0	
247	32	11	0	
248	35	9	0	
249	35	7	0	
250	34	7	0	
251	26	2	0	
252	24	4	0	
253	23	6	0	
254	26	12	0	
255	30	12	0	
256	28	4	0	
257	30	6	0	
258	35	10	0	
259	37	13	0	
260	36	11	0	
261	31	10	0	
262	31	13	0	
263	32	14	0	
264	35	18	0	
265	37	19	0	
266	37	16	0	
267	42	18	0	
268	47	19	0	
269	50	19	0	
270	56	23	2	
271	60	30	0	
272	61	31	0	
273	58	24	0	
274	58	23	0	
275	57	26	0	
276	74	36	4	
277	93	47	19	
278	112	55	24	
279	117	58	23	
280	127	62	18	
281	126	62	22	
282	127	59	30	
283	131	64	39	
284	133	62	33	
285	128	58	24	
286	125	56	18	
287	125	57	20	
288	126	60	26	
289	130	61	29	
290	149	70	29	
291	162	83	39	
292	184	90	49	
293	195	96	57	
294	211	102	58	
295	216	105	63	
296	221	107	64	
297	222	108	65	
298	224	108	62	
299	223	106	59	
300	221	103	61	
301	219	101	61	
302	216	100	57	
303	214	103	60	
304	215	104	65	
305	219	105	68	
306	224	107	67	
307	225	105	66	
308	225	106	68	
309	225	109	66	
310	227	111	60	
311	229	109	58	
312	226	108	59	
313	223	108	61	
314	221	108	61	
315	224	108	61	
316	222	107	61	
317	218	106	59	
318	216	104	58	
319	217	103	59	
320	218	103	63	
321	217	105	67	
322	220	104	65	
323	221	104	63	
324	225	108	64	
325	226	110	66	
326	228	110	67	
327	229	109	67	
328	229	111	68	
329	226	110	70	
330	223	109	73	
331	225	108	74	
332	227	110	73	
333	229	110	71	
334	230	107	65	
335	230	106	62	
336	230	109	65	
337	229	111	67	
338	228	111	68	
339	230	115	70	
340	231	115	66	
341	228	114	65	
342	230	112	67	
343	232	112	69	
344	236	114	70	
345	237	113	71	
346	234	113	74	
347	230	114	74	
348	229	115	70	
349	230	111	65	
350	231	108	64	
351	233	110	64	
352	233	112	65	
353	230	112	68	
354	225	112	75	
355	224	113	76	
356	224	115	73	
357	224	112	69	
358	224	110	71	
359	226	108	71	
360	227	109	68	
361	226	114	70	
362	229	115	70	
363	232	116	71	
364	234	115	71	
365	232	114	74	
366	231	115	78	
367	233	116	77	
368	235	115	72	
369	237	115	70	
370	236	115	70	
371	234	113	69	
372	231	113	70	
373	231	112	70	
374	230	114	72	
375	231	116	75	
376	233	115	76	
377	233	115	76	
378	234	115	73	
379	233	113	72	
380	231	112	75	
381	230	114	78	
382	232	114	79	
383	234	114	80	
384	234	115	82	
385	233	116	81	
386	234	116	75	
387	236	115	75	
388	235	115	81	
389	234	114	79	
390	234	114	74	
391	234	116	72	
392	235	116	70	
393	236	116	70	
394	235	116	72	
395	234	117	76	
396	230	115	80	
397	229	113	81	
398	230	114	79	
399	232	113	76	
400	233	113	75	
401	233	115	74	
402	235	119	73	
403	235	118	70	
404	236	118	70	
405	238	119	74	
406	239	118	77	
407	240	116	79	
408	240	117	80	
409	238	120	78	
410	238	122	73	
411	239	122	73	
412	238	120	75	
413	235	117	77	
414	234	118	79	
415	234	119	80	
416	234	116	79	
417	234	114	74	
418	235	116	72	
419	237	118	72	
420	238	117	69	
421	240	118	69	
422	240	123	72	
423	239	124	74	
424	238	123	75	
425	239	122	76	
426	239	122	77	
427	236	120	82	
428	230	119	94	
429	228	117	96	
430	228	116	86	
431	229	116	80	
432	230	115	78	
433	233	117	77	
434	236	118	77	
435	236	120	80	
436	236	120	81	
437	236	119	78	
438	235	119	73	
439	235	119	71	
440	235	119	76	
441	237	120	80	
442	239	121	77	
443	239	122	79	
444	239	122	82	
445	240	120	82	
446	236	119	85	
447	231	119	82	
448	227	119	78	
449	226	118	78	
450	224	115	83	
451	222	112	86	
452	226	114	85	
453	231	118	84	
454	235	121	82	
455	237	123	81	
456	238	122	80	
457	240	121	79	
458	240	119	74	
459	237	119	74	
460	237	121	78	
461	238	121	79	
462	237	122	81	
463	237	123	83	
464	236	123	85	
465	236	121	83	
466	238	123	81	
467	238	124	80	
468	237	123	81	
469	236	124	83	
470	234	122	83	
471	233	121	83	
472	232	119	81	
473	232	118	78	
474	232	118	77	
475	235	118	73	
476	237	120	73	
477	234	119	79	
478	231	119	90	
479	230	120	94	
480	232	121	88	
481	234	121	85	
482	233	121	86	
483	233	121	87	
484	230	121	86	
485	229	119	85	
486	222	120	84	
487	219	115	78	
488	205	112	76	
489	199	105	68	
490	179	96	62	
491	167	88	57	
492	144	78	55	
493	132	66	43	
494	111	54	35	
495	102	52	33	
496	84	47	35	
497	77	46	32	
498	71	44	26	
499	70	41	21	
500	69	40	29	
501	67	40	34	
502	67	38	32	
503	72	40	41	
504	73	42	53	
505	70	42	56	
506	68	43	51	
507	72	49	57	
508	73	53	60	
509	68	50	67	
510	70	51	74	
511	73	53	81	
512	80	58	83	
513	87	62	85	
514	93	66	85	
515	94	68	86	
516	96	68	86	
517	97	68	90	
518	96	67	90	
519	95	68	94	
520	97	68	97	
521	98	67	101	
522	100	68	103	
523	100	69	100	
524	97	68	94	
525	93	66	88	
526	87	62	90	
527	84	62	93	
528	84	60	95	
529	86	60	97	
530	93	63	95	
531	101	67	94	
532	102	68	93	
533	98	67	91	
534	95	67	91	
535	93	67	95	
536	87	62	102	
537	81	55	102	
538	82	57	99	
539	83	54	95	
540	81	53	92	
541	79	55	89	
542	79	55	82	
543	83	57	82	
544	91	60	87	
545	95	66	98	
546	106	70	102	
547	114	78	111	
548	123	83	114	
549	125	85	114	
550	125	84	108	
551	123	81	101	
552	114	78	97	
553	103	70	97	
554	94	69	111	
555	93	67	113	
556	96	69	103	
557	100	70	102	
558	98	68	104	
559	93	67	107	
560	89	66	111	
561	88	67	113	
562	93	68	113	
563	96	71	118	
