Pos	Red	Green	Blue	
0	41	22	14	
1	47	29	21	
2	46	29	32	
3	43	25	24	
4	45	27	5	
5	45	25	0	
6	44	23	0	
7	42	24	0	
8	42	24	3	
9	40	22	4	
10	43	27	5	
11	46	29	9	
12	40	21	11	
13	39	18	5	
14	43	22	0	
15	45	24	0	
16	44	23	0	
17	39	19	0	
18	43	25	0	
19	48	27	0	
20	42	20	0	
21	39	19	0	
22	41	20	0	
23	47	22	0	
24	52	25	4	
25	53	25	11	
26	52	24	8	
27	47	23	2	
28	43	21	0	
29	43	20	0	
30	40	18	0	
31	40	19	7	
32	43	22	16	
33	43	21	12	
34	43	21	2	
35	42	23	0	
36	40	20	1	
37	40	17	0	
38	44	15	0	
39	49	16	0	
40	51	21	0	
41	46	22	0	
42	38	17	0	
43	35	16	0	
44	40	20	0	
45	43	22	0	
46	46	23	0	
47	50	25	0	
48	51	23	0	
49	52	22	0	
50	58	29	10	
51	59	33	13	
52	57	31	6	
53	51	26	0	
54	47	25	0	
55	41	21	0	
56	34	13	0	
57	39	16	0	
58	41	16	0	
59	43	17	0	
60	46	22	0	
61	45	23	0	
62	40	16	0	
63	42	17	0	
64	41	15	0	
65	41	15	0	
66	42	15	0	
67	42	17	0	
68	45	22	0	
69	42	16	0	
70	42	16	0	
71	46	20	0	
72	42	16	0	
73	36	16	0	
74	45	29	8	
75	48	28	15	
76	41	15	15	
77	39	14	16	
78	39	12	5	
79	43	13	0	
80	42	13	0	
81	37	12	0	
82	33	14	0	
83	37	18	0	
84	34	12	0	
85	35	11	0	
86	40	16	0	
87	41	18	0	
88	37	13	0	
89	34	13	0	
90	39	18	0	
91	41	16	0	
92	44	17	0	
93	46	19	0	
94	45	19	0	
95	42	16	0	
96	40	12	0	
97	42	13	0	
98	44	18	0	
99	41	15	0	
100	39	11	0	
101	41	12	0	
102	39	10	0	
103	34	11	0	
104	34	12	0	
105	39	15	0	
106	41	15	0	
107	42	19	1	
108	50	24	9	
109	55	22	3	
110	57	20	0	
111	53	19	0	
112	52	23	0	
113	50	22	3	
114	47	16	4	
115	47	15	3	
116	48	15	0	
117	49	15	0	
118	49	14	0	
119	46	15	0	
120	40	11	0	
121	36	8	0	
122	35	10	0	
123	42	16	0	
124	48	20	0	
125	52	24	0	
126	52	21	0	
127	48	14	0	
128	44	12	0	
129	39	10	0	
130	35	11	0	
131	31	6	0	
132	29	4	0	
133	32	6	0	
134	33	9	0	
135	31	9	0	
136	27	5	0	
137	30	11	0	
138	35	13	0	
139	36	10	0	
140	38	12	0	
141	42	21	0	
142	43	21	0	
143	43	15	0	
144	45	14	0	
145	47	16	0	
146	46	16	0	
147	44	15	0	
148	50	18	0	
149	55	15	0	
150	60	18	0	
151	62	25	4	
152	59	23	3	
153	58	21	0	
154	59	24	0	
155	59	26	0	
156	58	25	0	
157	55	22	0	
158	53	19	0	
159	56	21	0	
160	54	16	0	
161	56	17	0	
162	63	24	0	
163	61	21	0	
164	68	28	0	
165	72	29	0	
166	75	33	6	
167	75	36	13	
168	68	27	7	
169	69	28	9	
170	67	27	2	
171	63	25	0	
172	57	23	0	
173	49	16	0	
174	44	14	0	
175	48	18	0	
176	44	13	0	
177	39	5	0	
178	37	5	0	
179	39	10	0	
180	35	10	0	
181	30	7	0	
182	32	11	0	
183	36	13	0	
184	38	9	0	
185	40	7	0	
186	41	11	0	
187	39	14	0	
188	32	11	0	
189	30	12	0	
190	26	10	0	
191	23	3	0	
192	28	4	0	
193	33	4	0	
194	32	1	0	
