Pos	Red	Green	Blue	
508	68	69	60	
509	68	71	62	
510	65	70	61	
511	58	68	57	
512	52	65	53	
513	52	62	49	
514	50	60	48	
515	53	60	50	
516	52	60	51	
517	48	57	53	
518	45	53	55	
519	43	48	51	
520	41	47	48	
521	40	50	46	
522	40	51	46	
523	42	53	50	
524	47	56	53	
525	55	65	58	
526	64	71	60	
527	70	76	62	
528	78	79	63	
529	79	80	63	
530	85	85	63	
531	89	90	64	
532	89	93	64	
533	84	89	61	
534	76	84	61	
535	69	75	58	
536	61	68	55	
537	59	62	54	
538	55	56	53	
539	58	61	55	
540	60	65	55	
541	57	65	54	
542	56	63	55	
543	57	61	56	
544	51	55	52	
545	43	49	50	
546	39	44	51	
547	40	42	49	
548	48	48	49	
549	53	55	52	
550	55	57	51	
551	62	66	55	
552	65	70	59	
553	56	60	53	
554	45	51	50	
555	40	46	49	
556	35	41	46	
557	39	41	44	
558	43	44	43	
559	43	46	42	
560	44	47	44	
561	39	44	41	
562	40	45	42	
563	38	43	43	
564	30	34	39	
565	38	43	47	
566	39	47	47	
567	37	45	43	
568	39	47	45	
569	37	43	43	
570	36	43	42	
571	37	46	43	
572	38	46	41	
573	39	46	40	
574	39	46	40	
575	40	47	44	
576	39	46	47	
577	39	44	48	
578	39	45	47	
579	39	48	49	
580	37	47	49	
581	36	43	45	
582	38	45	45	
583	37	45	43	
584	34	44	42	
585	35	46	47	
586	36	44	49	
587	36	38	46	
588	35	38	42	
589	36	43	45	
590	37	45	46	
591	37	43	45	
592	38	45	44	
593	40	48	46	
594	40	48	46	
595	38	45	47	
596	41	48	53	
597	39	47	53	
598	33	38	44	
599	36	39	42	
600	41	45	46	
601	40	46	44	
602	42	47	43	
603	42	43	41	
604	41	40	41	
605	40	39	43	
606	40	41	47	
607	40	45	48	
608	38	44	45	
609	38	42	42	
610	36	42	42	
611	35	42	42	
612	36	44	43	
613	40	47	46	
614	42	46	46	
615	42	46	47	
616	47	53	52	
617	47	52	53	
618	38	40	50	
619	35	37	49	
620	38	40	49	
621	35	38	44	
622	39	44	48	
623	40	47	49	
624	36	42	44	
625	36	42	44	
626	39	43	46	
627	38	42	46	
628	36	42	45	
629	36	42	45	
630	34	41	44	
631	36	44	43	
632	36	44	42	
633	31	40	37	
634	35	44	40	
635	40	47	43	
636	37	43	41	
637	37	43	42	
638	35	43	43	
639	34	41	44	
640	34	40	45	
641	34	40	44	
642	40	44	45	
643	43	45	45	
644	42	43	44	
645	42	44	46	
646	40	44	45	
647	39	41	46	
648	37	41	48	
649	36	41	49	
650	35	40	45	
651	36	42	45	
652	39	45	49	
653	38	44	48	
654	37	41	43	
655	37	40	40	
656	44	47	46	
657	46	46	45	
658	45	46	44	
659	40	46	45	
660	38	47	47	
661	41	48	49	
662	40	44	47	
663	39	40	41	
664	39	42	37	
665	43	48	41	
666	41	45	42	
667	42	44	43	
668	42	45	44	
669	41	46	45	
670	40	45	46	
671	38	41	44	
672	38	42	44	
673	40	46	46	
674	38	43	44	
675	42	43	44	
676	42	43	43	
677	35	41	41	
678	35	42	42	
679	36	44	45	
680	40	48	52	
681	41	50	54	
682	41	49	50	
683	43	49	49	
684	42	48	48	
685	41	47	50	
686	37	42	49	
687	36	39	51	
688	37	40	53	
689	37	41	49	
690	41	46	46	
691	41	48	45	
692	39	46	46	
693	38	44	46	
694	48	43	41	
695	55	46	42	
696	56	47	46	
697	50	46	46	
698	39	46	46	
699	39	44	46	
700	36	42	45	
701	38	43	48	
702	41	46	51	
703	37	42	48	
704	36	42	48	
705	38	44	48	
706	37	43	46	
707	38	44	47	
708	33	39	42	
709	38	46	45	
710	44	54	49	
711	40	47	43	
712	36	42	39	
713	38	45	42	
714	39	48	43	
715	38	47	43	
716	38	45	45	
717	38	42	46	
718	39	43	48	
719	37	44	48	
720	37	44	47	
721	40	46	46	
722	41	46	45	
723	39	43	44	
724	40	45	49	
725	41	46	51	
726	40	45	47	
727	39	43	43	
728	39	42	43	
729	39	41	43	
730	39	39	43	
731	41	42	43	
732	43	46	42	
733	42	47	42	
734	41	47	41	
735	48	55	47	
736	50	56	47	
737	42	48	42	
738	43	48	44	
739	46	50	47	
740	45	48	45	
741	42	45	43	
742	41	46	45	
743	41	46	47	
744	39	43	47	
745	38	40	44	
746	39	40	41	
747	39	40	40	
748	40	43	44	
749	41	44	47	
750	40	44	47	
751	38	41	43	
752	38	42	41	
753	36	42	40	
754	35	44	41	
755	41	50	48	
756	44	51	50	
757	44	50	52	
758	45	49	52	
759	45	47	49	
760	45	47	47	
761	41	45	47	
762	43	47	52	
763	44	47	54	
764	44	47	51	
765	45	49	51	
766	45	49	50	
767	51	55	54	
768	59	59	54	
769	57	56	48	
770	59	58	48	
771	58	59	48	
772	52	57	48	
773	50	54	48	
774	43	49	44	
775	41	45	44	
776	39	44	46	
777	41	47	48	
778	43	49	50	
779	45	51	49	
780	44	50	48	
781	42	49	47	
782	43	47	47	
783	44	45	43	
784	48	51	43	
785	50	57	48	
786	52	60	53	
787	54	66	56	
788	63	72	56	
789	67	77	57	
790	78	81	58	
791	89	91	63	
792	99	97	64	
793	100	99	66	
794	103	100	70	
795	104	100	71	
796	105	101	69	
797	103	101	67	
798	102	103	66	
799	102	105	67	
800	101	105	67	
801	102	106	67	
802	104	108	66	
803	104	106	65	
804	103	104	67	
805	104	104	68	
806	104	107	69	
807	104	107	69	
808	105	107	70	
809	105	106	70	
810	107	107	69	
811	110	109	69	
812	112	109	70	
813	112	109	70	
814	110	107	70	
815	107	105	68	
816	105	107	69	
817	103	110	69	
818	104	109	67	
819	109	111	70	
820	112	111	73	
821	110	111	75	
822	108	111	73	
823	108	112	74	
824	109	114	76	
825	110	114	75	
826	111	113	74	
827	112	114	74	
828	112	111	73	
829	111	109	72	
830	111	108	74	
831	110	105	72	
832	107	105	72	
833	104	105	70	
834	99	103	66	
835	98	102	64	
836	98	104	67	
837	97	104	69	
838	92	98	67	
839	93	97	67	
840	94	96	65	
841	95	93	62	
842	96	93	61	
843	95	94	62	
844	93	93	63	
845	93	96	66	
846	94	98	68	
847	97	101	68	
848	99	101	66	
849	102	101	67	
850	105	101	67	
851	106	101	68	
852	108	104	71	
853	109	108	72	
854	107	107	71	
855	107	108	72	
856	109	109	72	
857	109	109	71	
858	111	111	72	
859	112	111	71	
860	110	109	68	
861	107	108	68	
862	105	109	74	
863	105	111	75	
864	105	109	70	
865	106	108	69	
866	107	106	68	
867	106	103	67	
868	106	104	68	
869	105	107	70	
870	107	110	72	
871	108	111	72	
872	108	109	68	
873	109	110	69	
874	109	111	72	
875	108	106	71	
876	105	103	70	
877	104	102	71	
878	101	100	69	
879	102	101	68	
880	104	103	70	
881	101	101	68	
882	98	99	66	
883	98	99	67	
884	97	100	67	
885	97	98	65	
886	94	95	64	
887	94	95	65	
888	94	94	64	
889	93	91	66	
890	92	87	65	
891	94	87	65	
892	96	92	65	
893	92	92	61	
894	89	92	60	
895	91	95	61	
896	95	96	61	
897	99	98	62	
898	105	102	65	
899	103	101	65	
900	107	105	66	
901	112	111	70	
902	114	113	70	
903	115	114	72	
904	114	112	72	
905	113	108	69	
906	113	109	68	
907	111	107	66	
908	110	109	68	
909	109	110	70	
910	106	109	70	
911	105	111	70	
912	104	110	69	
913	104	109	67	
914	106	107	64	
915	109	109	66	
916	110	108	67	
917	108	106	67	
918	109	105	68	
919	111	106	70	
920	110	106	70	
921	108	108	72	
922	106	106	73	
923	105	102	70	
924	102	101	70	
925	98	99	68	
926	96	98	68	
927	99	100	70	
928	99	100	70	
929	98	99	69	
930	98	98	67	
931	99	99	67	
932	99	99	69	
933	100	99	68	
934	102	100	70	
935	100	97	67	
936	99	97	67	
937	98	95	65	
938	90	90	64	
939	81	81	59	
940	66	70	53	
941	62	66	53	
942	56	64	57	
943	54	60	56	
944	55	57	53	
945	61	58	52	
946	61	58	51	
947	52	54	46	
948	48	51	44	
949	49	52	46	
950	51	54	53	
951	48	51	53	
952	44	46	52	
953	46	49	50	
954	46	51	46	
955	44	49	43	
956	45	50	48	
957	45	48	50	
958	40	42	44	
959	42	43	47	
960	44	47	50	
961	43	49	51	
962	43	49	49	
963	43	51	49	
964	52	59	52	
965	60	69	57	
966	74	79	57	
967	83	88	60	
968	95	97	63	
969	97	101	65	
970	100	101	66	
971	100	101	66	
972	104	106	68	
973	106	107	69	
974	104	106	66	
975	104	106	69	
976	105	108	70	
977	109	110	74	
978	108	106	73	
979	107	106	72	
980	109	110	72	
981	110	110	69	
982	109	107	67	
983	110	108	69	
984	111	111	71	
985	110	111	73	
986	109	109	72	
987	108	108	70	
988	108	107	67	
989	109	106	66	
990	108	106	70	
991	109	108	74	
992	108	108	71	
993	105	106	69	
994	105	105	69	
995	106	105	71	
996	108	108	73	
997	108	108	73	
998	108	107	70	
999	112	109	71	
1000	111	108	71	
1001	109	106	71	
1002	107	107	71	
1003	109	109	72	
1004	109	108	70	
1005	108	105	68	
1006	107	103	70	
1007	103	102	70	
1008	103	103	69	
1009	103	103	67	
1010	104	103	67	
1011	105	102	64	
1012	108	105	66	
1013	107	103	66	
1014	104	100	67	
1015	105	102	69	
1016	104	101	65	
1017	107	103	66	
1018	110	106	69	
1019	108	105	68	
1020	108	104	67	
1021	108	104	67	
1022	106	102	65	
1023	109	105	70	
1024	109	105	72	
1025	106	103	68	
1026	109	105	67	
1027	112	107	65	
1028	113	106	65	
1029	115	106	67	
1030	112	104	67	
1031	111	106	71	
1032	111	108	77	
1033	109	107	75	
1034	108	105	70	
1035	109	104	65	
1036	108	104	65	
1037	108	104	67	
1038	106	102	65	
1039	106	101	65	
1040	107	103	66	
1041	106	103	66	
1042	104	102	67	
1043	103	102	67	
1044	104	102	65	
1045	106	102	66	
1046	105	101	66	
1047	103	103	69	
1048	105	106	71	
1049	108	106	69	
1050	109	105	64	
1051	109	107	65	
1052	108	107	66	
1053	107	105	66	
1054	108	106	68	
1055	109	107	70	
1056	111	109	72	
1057	111	110	72	
1058	109	107	69	
1059	108	104	67	
1060	109	104	67	
1061	112	108	71	
1062	113	109	72	
1063	112	109	72	
1064	112	109	69	
1065	112	109	69	
1066	112	109	70	
1067	112	108	67	
1068	115	112	69	
1069	113	110	66	
1070	110	106	65	
1071	112	107	66	
1072	112	109	66	
1073	109	108	68	
1074	108	107	72	
1075	110	107	73	
1076	111	106	70	
1077	109	102	67	
1078	105	98	67	
1079	105	101	68	
1080	108	107	69	
1081	109	109	68	
1082	109	106	66	
1083	109	105	66	
1084	109	104	67	
1085	108	102	65	
1086	107	104	65	
1087	109	110	69	
1088	111	109	67	
1089	114	107	65	
1090	116	108	67	
1091	112	106	66	
1092	111	107	69	
1093	112	106	68	
1094	110	104	64	
1095	110	105	65	
1096	110	107	66	
1097	110	107	68	
1098	111	106	69	
1099	112	107	69	
1100	111	106	67	
1101	110	104	68	
1102	112	106	72	
1103	118	107	73	
1104	116	104	67	
1105	111	101	61	
1106	109	103	59	
1107	111	105	61	
1108	111	106	65	
1109	109	105	66	
1110	111	108	68	
1111	112	109	68	
1112	113	109	68	
1113	115	108	67	
1114	116	107	65	
1115	114	107	65	
1116	114	109	69	
1117	114	109	70	
1118	113	108	69	
1119	114	107	70	
1120	114	106	69	
1121	114	106	70	
1122	113	108	70	
1123	115	112	71	
1124	114	111	70	
1125	114	109	68	
1126	114	108	69	
1127	111	109	71	
1128	108	106	70	
1129	107	101	66	
1130	108	101	66	
1131	108	101	66	
1132	109	101	69	
1133	112	100	69	
1134	110	99	66	
1135	106	99	65	
1136	105	101	67	
1137	106	101	69	
1138	107	103	71	
1139	109	104	72	
1140	108	101	68	
1141	108	102	66	
1142	111	103	68	
1143	111	102	65	
1144	113	106	65	
1145	111	107	66	
1146	107	105	66	
1147	106	102	67	
1148	107	102	67	
1149	109	103	68	
1150	110	101	66	
1151	112	103	67	
1152	113	104	67	
1153	111	104	66	
1154	111	107	67	
1155	111	108	65	
1156	110	106	61	
1157	109	105	62	
1158	110	104	65	
1159	111	101	67	
1160	111	101	67	
1161	113	103	70	
1162	110	101	65	
1163	109	99	66	
1164	108	98	68	
1165	111	100	67	
1166	112	103	65	
1167	108	102	60	
1168	107	102	63	
1169	106	100	62	
1170	106	101	63	
1171	106	99	63	
1172	106	98	61	
1173	110	102	65	
1174	109	101	61	
1175	109	102	63	
1176	110	104	68	
1177	109	103	68	
1178	106	99	63	
1179	104	97	59	
1180	106	101	62	
1181	110	106	65	
1182	111	106	65	
1183	110	105	64	
1184	112	106	65	
1185	111	102	61	
1186	110	102	61	
1187	113	106	67	
1188	111	105	68	
1189	107	103	66	
1190	108	103	64	
1191	109	105	64	
1192	110	105	67	
1193	109	104	65	
1194	108	103	61	
1195	108	103	62	
1196	108	103	64	
1197	109	103	65	
1198	109	102	64	
1199	108	103	67	
1200	106	101	70	
1201	106	102	72	
1202	108	104	71	
1203	109	104	67	
1204	109	103	65	
1205	108	101	63	
1206	108	103	65	
1207	109	107	68	
1208	110	108	70	
1209	110	107	69	
1210	109	104	66	
1211	109	103	65	
1212	110	105	67	
1213	110	106	69	
1214	111	107	71	
1215	109	104	71	
1216	108	102	73	
1217	110	103	72	
1218	110	103	65	
1219	109	102	61	
1220	107	99	62	
1221	106	96	60	
1222	106	97	60	
1223	106	98	61	
1224	105	100	62	
1225	107	102	67	
1226	107	100	68	
1227	106	98	66	
1228	107	98	64	
1229	107	97	61	
1230	104	95	60	
1231	105	98	63	
1232	104	98	62	
1233	102	97	60	
1234	105	98	62	
1235	106	98	61	
1236	106	96	58	
1237	104	96	59	
1238	105	98	63	
1239	107	98	63	
1240	105	95	60	
1241	106	94	59	
1242	106	96	59	
1243	106	97	61	
1244	103	94	61	
1245	100	89	58	
1246	99	89	60	
1247	97	86	58	
1248	92	83	58	
1249	91	80	59	
1250	83	73	55	
1251	80	70	55	
1252	74	69	56	
1253	71	67	54	
1254	67	64	54	
1255	62	60	50	
1256	61	61	50	
1257	60	63	50	
1258	59	63	50	
1259	59	61	50	
1260	57	57	47	
1261	56	55	45	
1262	55	55	48	
1263	53	53	45	
1264	50	51	46	
1265	49	51	46	
1266	45	47	41	
1267	45	46	39	
1268	46	49	39	
1269	44	49	41	
1270	41	47	44	
1271	42	48	47	
1272	42	47	45	
1273	37	42	42	
1274	41	47	48	
1275	45	50	51	
1276	38	43	43	
1277	36	43	46	
1278	35	42	47	
1279	36	41	46	
