Pos	Red	Green	Blue	
368	57	57	48	
369	71	65	53	
370	74	62	51	
371	65	60	51	
372	56	56	51	
373	48	44	42	
374	44	47	44	
375	44	45	44	
376	42	40	44	
377	42	39	46	
378	42	41	49	
379	37	40	49	
380	37	42	48	
381	41	46	50	
382	41	44	45	
383	45	49	46	
384	52	54	48	
385	52	55	49	
386	60	56	48	
387	70	63	54	
388	75	62	52	
389	74	62	52	
390	80	70	58	
391	83	73	58	
392	81	76	58	
393	73	72	55	
394	65	66	54	
395	64	62	53	
396	64	59	50	
397	71	64	54	
398	73	68	57	
399	68	65	52	
400	67	65	49	
401	67	68	53	
402	64	60	52	
403	66	58	53	
404	71	62	54	
405	73	65	54	
406	74	66	54	
407	72	63	49	
408	77	69	53	
409	78	69	54	
410	77	64	53	
411	78	63	55	
412	79	65	53	
413	82	68	56	
414	80	68	55	
415	75	65	54	
416	73	65	56	
417	69	62	55	
418	70	62	55	
419	74	63	54	
420	71	65	53	
421	64	63	50	
422	49	52	44	
423	44	48	42	
424	43	48	45	
425	39	45	43	
426	40	44	45	
427	46	48	49	
428	48	48	47	
429	48	50	49	
430	46	48	49	
431	44	45	48	
432	49	50	52	
433	52	54	53	
434	54	54	52	
435	52	50	47	
436	52	52	46	
437	55	56	49	
438	47	50	45	
439	41	45	44	
440	38	44	44	
441	38	44	46	
442	41	48	53	
443	39	44	51	
444	41	44	49	
445	43	45	47	
446	47	48	46	
447	48	49	48	
448	47	45	50	
449	48	46	54	
450	50	52	61	
451	49	55	60	
452	43	48	47	
453	44	48	43	
454	50	54	48	
455	51	55	50	
456	49	49	51	
457	46	44	50	
458	44	42	47	
459	47	47	49	
460	51	48	50	
461	53	49	49	
462	55	51	50	
463	52	49	49	
464	49	47	47	
465	52	48	47	
466	54	51	49	
467	51	52	50	
468	50	49	51	
469	50	47	48	
470	49	46	43	
471	54	52	47	
472	48	48	48	
473	43	44	47	
474	41	45	48	
475	44	45	47	
476	44	44	48	
477	40	40	46	
478	42	42	49	
479	44	47	53	
480	47	50	54	
481	43	48	51	
482	46	48	48	
483	50	51	51	
484	53	53	54	
485	58	56	56	
486	64	64	59	
487	61	62	57	
488	61	56	53	
489	70	62	57	
490	79	69	59	
491	82	70	59	
492	80	69	58	
493	78	70	60	
494	68	67	60	
495	57	59	56	
496	55	55	54	
497	63	57	55	
498	66	60	57	
499	60	58	55	
500	52	54	52	
501	47	51	51	
502	45	47	51	
503	49	50	54	
504	48	46	49	
505	50	47	50	
506	55	53	53	
507	55	56	55	
508	68	60	57	
509	83	70	62	
510	95	79	65	
511	91	80	61	
512	96	85	61	
513	103	90	66	
514	102	85	62	
515	101	81	61	
516	97	82	62	
517	93	79	59	
518	82	76	58	
519	71	69	54	
520	64	64	55	
521	65	61	52	
522	67	61	49	
523	67	63	52	
524	66	63	54	
525	65	64	58	
526	61	67	62	
527	56	63	60	
528	48	52	53	
529	46	49	48	
530	54	53	50	
531	57	56	51	
532	65	56	52	
533	75	63	55	
534	81	71	59	
535	72	69	56	
536	58	61	54	
537	56	57	55	
538	49	52	54	
539	43	44	51	
540	44	46	55	
541	44	45	55	
542	43	44	50	
543	48	46	51	
544	49	47	52	
545	45	43	51	
546	42	41	49	
547	43	41	46	
548	41	43	42	
549	43	49	44	
550	40	47	43	
551	36	42	40	
552	41	45	45	
553	46	46	47	
554	45	42	44	
555	45	43	46	
556	42	41	45	
557	38	39	44	
558	40	45	51	
559	40	47	49	
560	38	45	43	
561	39	45	43	
562	43	46	45	
563	47	46	48	
564	45	41	45	
565	44	43	47	
566	41	43	47	
567	39	39	42	
568	39	41	41	
569	38	42	38	
570	41	44	41	
571	42	45	42	
572	38	42	40	
573	42	48	48	
574	43	49	51	
575	40	41	48	
576	43	43	47	
577	45	46	47	
578	43	44	46	
579	41	43	44	
580	43	46	48	
581	43	46	48	
582	41	43	45	
583	42	43	43	
584	40	44	41	
585	40	44	41	
586	40	44	43	
587	42	42	45	
588	43	41	47	
589	43	41	47	
590	44	42	46	
591	41	40	44	
592	41	40	44	
593	43	42	48	
594	43	42	47	
595	44	44	50	
596	46	47	52	
597	45	46	51	
598	44	46	49	
599	43	45	46	
600	42	44	46	
601	45	47	47	
602	45	46	46	
603	45	44	46	
604	43	44	47	
605	38	42	46	
606	37	41	45	
607	38	40	42	
608	40	42	43	
609	41	44	44	
610	39	43	46	
611	35	40	43	
612	35	42	40	
613	40	48	48	
614	39	44	52	
615	36	39	52	
616	41	45	54	
617	43	47	52	
618	38	40	46	
619	38	37	44	
620	41	38	48	
621	41	39	46	
622	41	40	44	
623	40	42	43	
624	42	42	44	
625	42	39	45	
626	46	41	44	
627	48	44	47	
628	44	42	47	
629	39	40	45	
630	36	39	41	
631	42	45	43	
632	43	45	40	
633	38	39	35	
634	41	43	42	
635	43	46	45	
636	39	42	43	
637	41	44	43	
638	45	47	44	
639	44	44	42	
640	42	42	43	
641	41	42	45	
642	41	44	48	
643	43	46	51	
644	42	44	49	
645	41	43	49	
646	43	44	51	
647	45	44	51	
648	45	45	50	
649	44	46	48	
650	42	43	45	
651	41	41	43	
652	40	40	44	
653	43	44	46	
654	43	44	46	
655	43	44	44	
656	47	46	46	
657	47	44	44	
658	46	43	42	
659	42	43	43	
660	42	45	47	
661	43	47	50	
662	43	45	49	
663	42	43	46	
664	45	45	44	
665	48	47	44	
666	45	45	43	
667	44	46	45	
668	43	48	48	
669	42	46	48	
670	43	47	47	
671	41	44	43	
672	40	43	40	
673	41	43	40	
674	42	42	41	
675	48	46	44	
676	50	46	41	
677	45	42	39	
678	44	42	44	
679	45	43	49	
680	45	42	53	
681	46	45	51	
682	48	49	45	
683	45	49	43	
684	42	46	45	
685	44	46	47	
686	47	48	47	
687	46	45	48	
688	43	41	50	
689	43	42	51	
690	47	48	52	
691	43	46	47	
692	41	43	47	
693	43	44	50	
694	51	42	48	
695	57	45	51	
696	56	46	51	
697	49	44	47	
698	42	45	45	
699	46	46	44	
700	46	46	46	
701	43	45	46	
702	41	46	47	
703	45	50	49	
704	45	48	46	
705	45	45	44	
706	44	43	45	
707	41	43	46	
708	42	47	46	
709	47	55	50	
710	48	55	52	
711	44	46	48	
712	43	42	46	
713	48	49	50	
714	52	55	55	
715	48	51	53	
716	47	46	50	
717	52	51	52	
718	54	53	49	
719	51	51	45	
720	52	50	47	
721	50	48	47	
722	51	49	47	
723	50	48	47	
724	47	47	48	
725	47	50	50	
726	45	49	48	
727	44	45	46	
728	43	42	46	
729	45	45	47	
730	46	46	45	
731	45	45	44	
732	45	46	47	
733	44	46	46	
734	43	45	45	
735	46	49	48	
736	45	47	47	
737	43	43	43	
738	42	43	43	
739	43	45	43	
740	44	47	44	
741	45	47	43	
742	48	48	43	
743	47	47	44	
744	46	45	44	
745	47	47	46	
746	50	50	49	
747	54	53	50	
748	56	53	48	
749	55	51	46	
750	60	54	49	
751	63	58	53	
752	65	58	53	
753	67	60	53	
754	64	61	51	
755	60	57	50	
756	53	50	48	
757	50	47	50	
758	53	53	55	
759	52	51	50	
760	51	49	47	
761	53	50	49	
762	52	48	53	
763	49	47	53	
764	47	48	51	
765	48	49	50	
766	49	51	50	
767	54	58	53	
768	64	65	54	
769	66	63	52	
770	75	64	53	
771	82	72	58	
772	93	80	60	
773	100	86	63	
774	109	88	61	
775	115	94	66	
776	121	100	71	
777	120	99	70	
778	122	99	69	
779	126	102	70	
780	127	103	70	
781	126	104	74	
782	125	101	76	
783	126	100	75	
784	128	102	72	
785	127	105	70	
786	127	105	71	
787	129	104	68	
788	130	105	67	
789	129	105	68	
790	128	105	70	
791	129	106	73	
792	130	106	74	
793	129	103	72	
794	130	104	72	
795	130	105	71	
796	129	106	69	
797	127	105	68	
798	126	103	69	
799	127	104	70	
800	131	106	71	
801	132	107	72	
802	131	105	73	
803	132	109	79	
804	132	109	79	
805	131	108	78	
806	133	108	74	
807	134	107	72	
808	137	112	75	
809	136	113	75	
810	134	111	74	
811	133	109	73	
812	132	110	75	
813	131	108	75	
814	127	105	75	
815	125	104	75	
816	122	103	73	
817	120	102	72	
818	118	99	71	
819	117	97	69	
820	117	98	69	
821	116	96	68	
822	114	96	69	
823	111	95	68	
824	108	93	67	
825	107	94	66	
826	110	95	67	
827	113	94	68	
828	115	94	70	
829	116	96	71	
830	118	96	68	
831	118	96	68	
832	120	98	70	
833	123	102	72	
834	126	105	71	
835	126	105	70	
836	129	106	74	
837	129	105	73	
838	129	103	69	
839	131	106	72	
840	133	106	76	
841	133	102	74	
842	134	103	74	
843	133	103	72	
844	130	103	70	
845	130	106	70	
846	127	105	67	
847	127	105	68	
848	126	103	70	
849	127	102	72	
850	129	103	74	
851	129	103	74	
852	129	105	74	
853	129	107	74	
854	128	105	70	
855	132	106	71	
856	132	107	73	
857	128	107	73	
858	128	108	72	
859	130	105	71	
860	126	101	71	
861	121	99	69	
862	121	101	70	
863	123	100	68	
864	121	96	66	
865	121	96	66	
866	117	96	67	
867	113	92	66	
868	110	92	69	
869	111	92	71	
870	110	90	70	
871	112	93	71	
872	113	94	69	
873	112	93	66	
874	110	91	66	
875	108	90	64	
876	109	92	63	
877	109	94	63	
878	110	94	63	
879	114	96	66	
880	119	98	70	
881	120	101	74	
882	125	102	76	
883	128	102	74	
884	132	104	73	
885	133	106	73	
886	133	107	71	
887	133	108	72	
888	132	109	75	
889	131	106	75	
890	129	102	72	
891	131	104	73	
892	131	104	73	
893	129	104	70	
894	128	104	69	
895	128	107	70	
896	128	105	71	
897	127	102	71	
898	129	105	73	
899	127	106	74	
900	128	105	72	
901	131	104	69	
902	132	103	67	
903	133	104	68	
904	132	106	70	
905	130	104	70	
906	127	104	72	
907	124	103	72	
908	119	101	70	
909	118	100	71	
910	116	98	70	
911	117	98	69	
912	117	99	67	
913	116	97	65	
914	118	97	66	
915	122	100	69	
916	122	99	70	
917	120	95	68	
918	115	93	67	
919	113	92	65	
920	108	92	64	
921	104	88	60	
922	93	79	58	
923	84	71	56	
924	74	67	56	
925	70	65	55	
926	62	63	53	
927	58	60	51	
928	59	60	54	
929	63	59	54	
930	63	56	53	
931	62	54	53	
932	60	53	52	
933	58	52	50	
934	57	55	53	
935	53	54	50	
936	50	52	48	
937	54	54	49	
938	53	53	48	
939	53	52	48	
940	50	49	47	
941	46	47	48	
942	46	47	50	
943	48	48	49	
944	54	54	50	
945	60	60	54	
946	63	61	54	
947	66	64	57	
948	78	72	58	
949	86	78	62	
950	103	85	67	
951	109	88	70	
952	117	90	71	
953	120	95	74	
954	124	100	75	
955	125	104	76	
956	127	104	76	
957	129	103	74	
958	131	104	73	
959	129	102	71	
960	128	103	73	
961	127	104	75	
962	126	104	73	
963	127	104	70	
964	129	109	71	
965	131	111	70	
966	130	109	70	
967	130	107	69	
968	130	105	67	
969	132	106	67	
970	132	107	69	
971	132	108	70	
972	131	108	71	
973	132	105	71	
974	130	102	68	
975	129	102	68	
976	131	107	69	
977	132	109	71	
978	130	107	71	
979	129	106	72	
980	128	106	73	
981	129	107	72	
982	130	106	72	
983	129	102	68	
984	129	104	72	
985	129	107	75	
986	128	105	74	
987	127	102	71	
988	126	100	69	
989	125	100	67	
990	124	100	67	
991	123	101	68	
992	122	99	67	
993	121	99	68	
994	123	101	70	
995	125	102	71	
996	125	103	71	
997	123	102	68	
998	124	103	65	
999	127	104	66	
1000	127	102	67	
1001	127	103	69	
1002	127	106	70	
1003	127	109	71	
1004	129	108	69	
1005	131	103	66	
1006	130	101	67	
1007	128	103	71	
1008	126	103	72	
1009	127	103	73	
1010	129	102	73	
1011	131	101	68	
1012	135	105	71	
1013	134	107	72	
1014	132	106	75	
1015	130	103	73	
1016	127	101	70	
1017	128	103	70	
1018	127	100	67	
1019	129	101	68	
1020	131	105	71	
1021	128	104	71	
1022	125	101	69	
1023	125	101	71	
1024	125	102	73	
1025	124	104	73	
1026	124	104	70	
1027	125	103	69	
1028	126	102	70	
1029	126	101	69	
1030	128	104	72	
1031	127	104	72	
1032	127	99	69	
1033	130	101	71	
1034	133	106	74	
1035	131	104	73	
1036	130	103	71	
1037	133	106	74	
1038	133	107	73	
1039	132	105	72	
1040	131	102	71	
1041	131	101	71	
1042	130	102	70	
1043	131	107	73	
1044	131	109	75	
1045	129	105	73	
1046	129	104	73	
1047	129	105	75	
1048	130	106	78	
1049	130	105	77	
1050	130	105	73	
1051	133	108	74	
1052	132	108	72	
1053	131	107	72	
1054	133	109	76	
1055	132	108	73	
1056	130	105	69	
1057	129	105	69	
1058	128	104	72	
1059	128	101	72	
1060	127	101	72	
1061	124	100	69	
1062	122	101	68	
1063	123	102	67	
1064	124	101	65	
1065	124	102	67	
1066	124	102	66	
1067	126	106	70	
1068	127	107	73	
1069	125	101	69	
1070	127	100	67	
1071	129	104	69	
1072	131	109	73	
1073	130	109	73	
1074	128	105	68	
1075	130	105	69	
1076	130	103	69	
1077	130	104	72	
1078	132	106	72	
1079	132	105	71	
1080	133	109	75	
1081	131	110	77	
1082	129	107	75	
1083	133	106	75	
1084	132	105	72	
1085	131	105	73	
1086	129	103	71	
1087	131	105	72	
1088	132	105	72	
1089	132	101	69	
1090	131	101	70	
1091	132	103	72	
1092	133	106	73	
1093	132	105	72	
1094	131	105	74	
1095	130	106	74	
1096	130	104	70	
1097	131	105	70	
1098	134	106	74	
1099	133	105	74	
1100	132	105	74	
1101	131	105	72	
1102	132	106	72	
1103	135	106	72	
1104	134	105	71	
1105	133	106	70	
1106	133	107	69	
1107	134	106	68	
1108	133	103	69	
1109	130	102	70	
1110	129	103	70	
1111	129	105	70	
1112	130	108	72	
1113	128	105	68	
1114	127	103	68	
1115	130	104	69	
1116	130	102	67	
1117	128	102	67	
1118	127	101	67	
1119	127	102	67	
1120	128	103	66	
1121	127	100	65	
1122	127	100	67	
1123	128	102	70	
1124	127	101	68	
1125	127	100	67	
1126	126	99	66	
1127	127	101	66	
1128	129	104	66	
1129	131	104	66	
1130	130	99	65	
1131	129	98	65	
1132	131	99	66	
1133	133	98	65	
1134	133	98	64	
1135	130	99	64	
1136	128	101	65	
1137	128	103	67	
1138	129	103	68	
1139	128	100	67	
1140	128	99	65	
1141	128	101	66	
1142	129	103	68	
1143	129	103	68	
1144	128	102	68	
1145	129	102	67	
1146	127	99	62	
1147	127	99	63	
1148	126	99	66	
1149	123	97	66	
1150	123	97	67	
1151	123	99	68	
1152	125	101	67	
1153	126	102	68	
1154	127	102	67	
1155	127	100	65	
1156	129	100	65	
1157	130	102	65	
1158	131	105	68	
1159	129	104	67	
1160	127	101	65	
1161	127	101	67	
1162	126	99	65	
1163	127	100	68	
1164	128	98	69	
1165	130	98	69	
1166	133	101	69	
1167	133	101	67	
1168	131	101	65	
1169	127	100	64	
1170	124	101	68	
1171	126	101	68	
1172	127	100	66	
1173	129	103	67	
1174	129	101	64	
1175	130	99	63	
1176	131	102	68	
1177	129	101	68	
1178	126	99	65	
1179	124	98	65	
1180	123	98	65	
1181	126	99	66	
1182	126	99	66	
1183	127	100	67	
1184	127	101	68	
1185	126	99	67	
1186	124	98	66	
1187	125	102	70	
1188	126	105	71	
1189	125	102	66	
1190	126	102	66	
1191	128	103	65	
1192	129	103	67	
1193	128	100	66	
1194	127	100	68	
1195	129	103	71	
1196	128	104	70	
1197	129	103	69	
1198	129	103	68	
1199	127	101	69	
1200	125	100	69	
1201	126	102	70	
1202	126	103	68	
1203	123	99	64	
1204	121	99	65	
1205	122	100	67	
1206	121	100	65	
1207	123	101	65	
1208	125	103	67	
1209	125	101	64	
1210	124	98	64	
1211	124	97	64	
1212	123	95	63	
1213	122	96	64	
1214	122	97	67	
1215	122	96	68	
1216	122	94	71	
1217	121	93	69	
1218	122	94	65	
1219	124	96	63	
1220	124	97	63	
1221	123	97	64	
1222	122	94	64	
1223	123	93	65	
1224	122	92	65	
1225	118	91	63	
1226	119	92	61	
1227	121	92	60	
1228	118	90	60	
1229	114	86	57	
1230	108	82	54	
1231	107	83	53	
1232	101	83	55	
1233	94	79	53	
1234	85	74	53	
1235	81	70	52	
1236	76	68	52	
1237	73	66	53	
1238	70	63	52	
1239	71	62	50	
1240	68	60	47	
1241	64	57	42	
1242	63	57	43	
1243	64	59	47	
1244	61	59	51	
1245	59	59	53	
1246	56	54	49	
1247	53	50	44	
1248	54	52	47	
1249	52	51	47	
1250	48	47	46	
1251	51	49	48	
1252	49	49	46	
1253	49	51	47	
1254	45	47	46	
1255	43	42	44	
1256	46	45	49	
1257	47	46	49	
1258	49	46	48	
1259	52	48	47	
1260	51	47	43	
1261	50	46	40	
1262	49	46	42	
1263	49	45	43	
1264	49	46	45	
1265	46	43	45	
1266	46	45	47	
1267	49	49	47	
1268	48	49	43	
1269	45	46	40	
1270	43	46	43	
1271	46	50	48	
1272	45	50	47	
1273	41	44	41	
1274	44	45	42	
1275	47	47	43	
1276	45	45	42	
1277	45	45	47	
1278	44	43	49	
1279	43	43	49	
