Pos	Red	Green	Blue	
0	92	65	165	
1	88	64	161	
2	83	61	155	
3	82	58	150	
4	79	56	152	
5	77	55	148	
6	77	57	145	
7	77	55	135	
8	75	51	125	
9	77	51	118	
10	79	54	118	
11	74	53	125	
12	73	52	134	
13	76	53	138	
14	82	55	136	
15	86	56	139	
16	91	57	145	
17	90	57	152	
18	96	60	151	
19	99	62	155	
20	103	63	160	
21	105	65	165	
22	110	65	164	
23	112	66	165	
24	116	66	164	
25	116	68	169	
26	118	69	173	
27	119	71	180	
28	121	75	184	
29	120	73	187	
30	120	72	187	
31	120	71	188	
32	120	72	189	
33	121	75	189	
34	119	74	188	
35	115	71	186	
36	114	71	185	
37	116	71	182	
38	115	70	178	
39	113	69	178	
40	111	69	181	
41	111	67	181	
42	109	67	182	
43	107	67	178	
44	103	65	174	
45	103	65	171	
46	100	67	174	
47	96	67	171	
48	89	65	169	
49	86	63	165	
50	84	62	166	
51	86	63	162	
52	85	63	157	
53	82	60	156	
54	80	58	158	
55	82	59	156	
56	87	61	151	
57	91	63	149	
58	96	62	150	
59	96	60	153	
60	99	61	155	
61	102	63	158	
62	108	65	157	
63	110	65	160	
64	116	67	165	
65	119	68	172	
66	121	69	177	
67	120	69	184	
68	122	71	187	
69	122	73	192	
70	123	73	194	
71	123	74	198	
72	125	75	199	
73	128	75	200	
74	129	76	201	
75	128	77	203	
76	128	76	205	
77	130	77	208	
78	132	76	210	
79	131	76	209	
80	132	77	208	
81	131	79	212	
82	132	79	217	
83	135	80	218	
84	136	81	214	
85	135	82	215	
86	133	82	220	
87	132	83	221	
88	131	83	217	
89	131	83	214	
90	131	83	216	
91	131	82	214	
92	133	83	215	
93	134	83	214	
94	133	83	213	
95	132	83	214	
96	131	82	213	
97	133	82	218	
98	133	82	226	
99	132	81	227	
100	134	82	223	
101	134	82	220	
102	134	80	219	
103	135	82	219	
104	135	83	218	
105	135	83	217	
106	135	84	216	
107	135	85	217	
108	136	84	219	
109	136	82	218	
110	138	83	219	
111	137	84	220	
112	136	84	221	
113	135	83	222	
114	135	82	222	
115	137	82	220	
116	140	84	219	
117	138	83	220	
118	137	82	220	
119	137	83	220	
120	137	84	220	
121	135	83	219	
122	135	84	219	
123	137	85	220	
124	137	84	223	
125	135	82	225	
126	134	83	227	
127	133	83	225	
128	134	82	221	
129	136	83	219	
130	136	83	219	
131	135	82	220	
132	134	80	221	
133	134	82	219	
134	135	83	216	
135	135	82	214	
136	134	83	217	
137	133	83	220	
138	132	82	219	
139	134	80	219	
140	136	80	219	
141	135	79	219	
142	135	78	220	
143	137	80	219	
144	137	81	217	
145	136	81	217	
146	136	83	220	
147	137	83	222	
148	136	82	221	
149	135	82	222	
150	134	82	224	
151	133	81	224	
152	134	82	224	
153	136	84	222	
154	136	85	220	
155	134	84	221	
156	133	82	223	
157	134	80	222	
158	134	83	221	
159	133	84	220	
160	130	82	220	
161	132	82	218	
162	133	80	216	
163	135	80	211	
164	139	83	207	
165	138	81	208	
166	136	78	214	
167	135	80	218	
168	135	80	217	
169	135	81	219	
170	137	83	221	
171	139	85	221	
172	140	84	217	
173	137	82	218	
174	136	82	224	
175	135	82	224	
176	136	83	221	
177	139	85	220	
178	137	83	222	
179	137	83	224	
180	138	83	222	
181	139	83	223	
182	139	82	226	
183	136	83	225	
184	136	83	222	
185	138	82	219	
186	137	82	219	
187	136	84	219	
188	136	85	220	
189	136	84	221	
190	136	84	224	
191	134	83	225	
192	135	83	223	
193	138	85	222	
194	137	82	221	
195	136	82	222	
196	136	85	223	
197	133	82	221	
198	133	82	218	
199	135	84	216	
200	135	82	216	
