Pos	Red	Green	Blue	
0	84	58	147	
1	83	57	140	
2	79	55	133	
3	77	53	128	
4	74	53	129	
5	72	54	130	
6	73	52	130	
7	75	50	130	
8	78	49	128	
9	79	50	129	
10	79	51	132	
11	78	54	137	
12	82	57	138	
13	85	57	141	
14	91	59	145	
15	96	62	148	
16	102	62	145	
17	106	63	149	
18	111	64	152	
19	113	66	160	
20	118	68	165	
21	122	69	172	
22	126	70	172	
23	125	69	177	
24	126	69	181	
25	127	70	183	
26	129	72	184	
27	129	74	187	
28	131	76	186	
29	132	74	187	
30	134	74	188	
31	134	75	190	
32	130	73	190	
33	128	76	193	
34	125	77	196	
35	122	74	194	
36	121	73	192	
37	121	73	190	
38	121	73	190	
39	119	71	188	
40	118	70	187	
41	117	71	183	
42	117	71	179	
43	119	71	174	
44	120	70	175	
45	121	72	172	
46	121	72	166	
47	118	70	164	
48	115	69	168	
49	115	69	167	
50	110	68	163	
51	106	66	162	
52	100	64	166	
53	98	62	166	
54	93	61	165	
55	89	60	160	
56	86	60	155	
57	84	57	151	
58	85	59	152	
59	84	59	151	
60	80	54	149	
61	80	56	147	
62	81	58	145	
63	83	57	141	
64	86	56	140	
65	88	58	146	
66	90	57	154	
67	93	60	158	
68	98	63	155	
69	98	62	155	
70	100	61	157	
71	104	63	159	
72	108	65	159	
73	108	66	163	
74	109	66	170	
75	107	65	176	
76	109	68	177	
77	111	69	180	
78	114	69	180	
79	116	69	182	
80	118	69	184	
81	120	71	185	
82	125	74	183	
83	128	75	188	
84	131	75	191	
85	133	76	193	
86	135	76	191	
87	136	79	193	
88	136	79	197	
89	134	78	201	
90	137	81	203	
91	136	80	207	
92	137	80	209	
93	136	80	213	
94	136	78	214	
95	138	80	215	
96	139	80	214	
97	139	79	214	
98	136	78	216	
99	133	79	217	
100	131	80	217	
101	132	80	216	
102	132	80	215	
103	133	80	214	
104	133	80	215	
105	134	80	217	
106	133	80	217	
107	133	80	216	
108	133	82	214	
109	133	81	212	
110	132	80	214	
111	131	81	217	
112	131	80	217	
113	131	77	214	
114	133	78	211	
115	135	80	210	
116	135	80	211	
117	135	80	212	
118	139	81	211	
119	140	81	209	
120	141	81	206	
121	142	83	204	
122	142	83	206	
123	141	81	209	
124	141	80	212	
125	143	81	214	
126	141	79	213	
127	138	78	211	
128	138	81	210	
129	141	82	209	
130	141	81	211	
131	139	79	211	
132	139	80	211	
133	138	80	213	
134	137	82	216	
135	137	82	217	
136	135	80	215	
137	134	80	215	
138	133	81	217	
139	133	81	217	
140	134	82	216	
141	134	80	213	
142	133	79	211	
143	132	81	211	
144	130	81	213	
145	130	80	212	
146	132	80	211	
147	132	78	211	
148	132	77	211	
149	134	80	212	
150	134	82	211	
151	134	82	210	
152	135	80	210	
153	136	80	210	
154	139	82	208	
155	139	82	207	
156	140	83	206	
157	140	81	206	
158	141	81	207	
159	141	84	207	
160	139	82	208	
161	138	81	208	
162	139	82	210	
163	140	81	209	
164	140	81	210	
165	140	81	211	
166	138	81	212	
167	138	82	215	
168	137	82	216	
169	135	80	215	
170	135	81	213	
171	136	80	211	
172	134	78	212	
173	133	80	215	
174	131	80	221	
175	130	80	220	
176	132	81	216	
177	132	80	212	
178	134	80	212	
179	134	81	214	
180	134	80	214	
181	135	79	214	
182	137	81	212	
183	139	81	208	
184	139	79	206	
185	141	80	206	
186	142	82	206	
187	140	81	210	
188	139	80	213	
189	139	81	215	
190	140	83	212	
191	140	82	212	
192	141	83	215	
193	140	81	215	
194	140	81	215	
195	141	82	215	
196	140	83	216	
197	140	83	216	
198	140	83	214	
199	139	81	213	
200	138	81	215	
201	137	81	218	
202	136	80	221	
203	135	78	222	
204	134	79	221	
205	135	82	218	
206	134	82	215	
207	135	82	211	
208	136	80	208	
209	137	80	206	
210	138	84	208	
211	137	85	210	
212	135	83	210	
213	134	81	209	
214	133	80	209	
215	132	81	209	
216	135	83	208	
217	136	81	207	
218	138	81	208	
219	138	80	209	
220	138	80	210	
221	138	81	213	
222	137	79	214	
223	138	79	213	
224	139	83	211	
225	137	82	209	
226	135	80	208	
227	138	82	212	
228	137	82	214	
229	135	79	214	
230	137	81	211	
231	140	84	207	
232	140	84	206	
233	139	84	205	
234	138	83	206	
235	139	82	205	
236	138	82	203	
237	136	82	205	
238	134	82	207	
239	133	81	208	
240	132	80	209	
241	132	80	211	
242	132	80	213	
243	132	79	211	
244	133	79	206	
245	133	80	203	
246	134	82	205	
247	135	81	206	
248	133	78	208	
249	132	79	209	
250	132	79	205	
251	133	78	204	
252	135	78	204	
253	137	80	206	
254	137	81	209	
255	135	82	213	
256	135	84	216	
257	134	83	215	
258	136	83	210	
259	138	82	209	
260	136	81	213	
261	134	80	218	
262	133	78	220	
263	135	79	218	
264	137	80	214	
265	140	81	210	
266	141	81	209	
267	141	82	208	
268	142	84	208	
269	140	83	211	
270	138	83	215	
271	137	82	217	
272	136	82	217	
273	135	82	218	
274	136	81	217	
275	137	78	214	
276	139	81	212	
277	140	83	213	
278	138	81	217	
279	136	81	219	
280	136	82	218	
281	137	82	216	
282	138	82	215	
283	139	82	214	
284	140	82	210	
285	140	81	212	
286	140	80	216	
287	141	80	216	
288	142	80	214	
289	140	80	212	
290	140	80	214	
291	141	83	217	
292	141	82	217	
293	142	82	215	
294	143	84	210	
295	144	84	209	
296	143	84	212	
297	141	84	213	
298	142	83	212	
299	143	81	211	
300	143	80	212	
301	141	82	215	
302	139	81	219	
303	138	80	222	
304	138	80	223	
305	138	81	222	
306	137	82	221	
307	136	82	217	
308	135	82	214	
309	135	82	212	
310	133	82	212	
311	134	84	213	
312	135	84	212	
313	135	83	212	
314	135	81	214	
315	136	78	209	
316	137	79	205	
317	137	81	204	
318	139	84	210	
319	139	82	212	
320	140	80	212	
321	137	79	214	
322	136	81	215	
323	137	83	216	
324	136	81	216	
325	136	82	216	
326	136	82	214	
327	136	81	212	
328	135	81	212	
329	134	81	212	
330	134	82	213	
331	136	81	211	
332	135	80	208	
333	135	81	210	
334	133	80	217	
335	132	79	217	
336	135	80	212	
337	139	80	209	
338	139	80	208	
339	136	79	210	
340	136	80	211	
341	134	80	210	
342	135	81	210	
343	136	82	208	
344	136	82	206	
345	135	82	208	
346	133	82	211	
347	133	84	211	
348	133	83	207	
349	135	79	203	
350	136	78	204	
351	137	79	204	
352	137	80	204	
353	139	83	203	
354	139	84	201	
355	139	83	199	
356	139	83	198	
357	138	82	202	
358	139	83	208	
359	138	82	212	
360	139	79	212	
361	140	81	212	
362	142	82	211	
363	142	81	210	
364	141	80	211	
365	140	82	212	
366	141	84	211	
367	141	81	208	
368	141	81	208	
369	141	83	209	
370	141	85	212	
371	139	85	214	
372	138	82	214	
373	137	83	215	
374	136	82	213	
375	137	82	212	
376	137	81	213	
377	137	81	214	
378	137	81	215	
379	137	80	213	
380	136	79	210	
381	136	81	210	
382	137	81	210	
383	136	80	210	
384	138	81	211	
385	139	82	210	
386	139	79	208	
387	137	79	209	
388	137	82	211	
389	139	82	209	
390	139	83	208	
391	139	82	207	
392	139	82	208	
393	139	82	208	
394	140	82	208	
395	140	82	207	
396	139	80	207	
397	137	81	210	
398	138	83	214	
399	139	83	213	
400	142	82	210	
401	143	81	209	
402	143	81	210	
403	142	81	215	
404	139	78	218	
405	139	83	221	
406	139	84	221	
407	138	82	220	
408	138	82	220	
409	139	82	219	
410	141	84	217	
411	144	86	216	
412	143	85	217	
413	140	84	218	
414	140	82	218	
415	142	80	218	
416	143	80	219	
417	144	82	219	
418	144	84	219	
419	141	83	218	
420	139	82	219	
421	139	82	219	
422	138	82	218	
423	139	84	216	
424	140	84	215	
425	139	81	213	
426	141	82	211	
427	143	83	211	
428	143	83	211	
429	141	81	211	
430	139	80	211	
431	140	80	210	
432	139	79	210	
433	139	79	206	
434	141	81	204	
435	141	80	199	
436	137	78	199	
437	135	78	198	
438	131	80	201	
439	128	78	200	
440	124	75	200	
441	124	75	195	
442	123	75	188	
443	123	74	181	
444	120	73	180	
445	117	72	178	
446	112	71	179	
447	111	71	175	
448	108	69	170	
449	106	66	164	
450	104	63	164	
451	104	63	159	
452	100	63	152	
453	94	63	147	
454	89	62	149	
455	88	60	149	
456	85	58	151	
457	84	59	150	
458	82	58	147	
459	80	54	140	
460	78	52	137	
461	77	51	135	
462	78	52	137	
463	79	53	134	
464	77	50	127	
465	76	52	121	
466	73	51	121	
467	73	52	120	
468	74	55	123	
469	73	51	119	
470	72	47	113	
471	72	47	111	
472	69	48	115	
473	67	48	114	
474	67	48	112	
475	69	48	112	
476	70	47	114	
477	68	46	115	
478	67	48	116	
479	68	49	118	
480	67	49	120	
481	66	50	119	
482	66	48	116	
483	69	48	113	
484	69	47	112	
485	67	45	111	
486	67	46	112	
487	68	48	113	
488	65	48	114	
489	63	47	113	
490	62	46	114	
491	62	45	110	
492	60	44	104	
493	58	46	102	
494	58	46	103	
495	60	44	103	
496	61	41	103	
497	61	41	101	
498	64	44	100	
499	65	44	100	
500	63	44	101	
501	61	44	102	
502	59	44	100	
503	56	44	102	
504	55	42	104	
505	56	42	108	
506	59	44	111	
507	57	44	115	
508	60	45	119	
509	60	44	119	
510	62	43	114	
511	65	46	114	
512	66	48	119	
513	66	50	119	
514	69	54	116	
515	69	53	118	
516	71	53	125	
517	74	56	134	
518	74	54	135	
519	74	56	138	
520	78	59	140	
521	80	62	142	
522	82	64	142	
523	84	66	149	
524	85	66	157	
525	84	67	165	
526	91	70	165	
527	96	73	170	
528	104	76	173	
529	106	80	180	
530	114	84	183	
531	121	91	189	
532	127	95	189	
533	127	96	192	
534	131	97	194	
535	132	97	201	
536	133	96	206	
537	135	100	211	
538	138	102	210	
539	137	99	210	
540	138	99	213	
541	135	99	218	
542	133	100	223	
543	134	102	228	
544	131	99	226	
545	131	98	223	
546	134	101	220	
547	137	103	218	
548	137	102	222	
549	136	101	226	
550	137	101	228	
551	138	102	229	
552	139	103	227	
553	136	101	228	
554	137	100	231	
555	137	98	233	
556	141	99	230	
557	144	104	233	
558	148	108	237	
559	149	108	239	
560	150	109	239	
561	151	109	242	
562	150	108	244	
563	150	109	247	
564	148	108	248	
565	147	107	247	
566	149	108	245	
567	151	109	244	
568	151	109	243	
569	149	109	245	
570	149	108	245	
571	148	106	245	
572	150	106	244	
573	152	109	243	
574	152	109	244	
575	149	108	247	
576	150	107	247	
577	152	109	251	
578	154	110	253	
579	153	110	255	
580	154	109	255	
581	155	109	253	
582	154	108	253	
583	154	110	252	
584	154	111	250	
585	153	110	250	
586	151	108	251	
587	149	107	252	
588	150	109	253	
589	149	107	254	
590	148	106	255	
591	149	107	255	
592	149	108	253	
593	150	109	250	
594	150	110	250	
595	151	111	250	
596	150	108	250	
597	148	106	252	
598	151	108	252	
599	153	109	253	
600	153	109	253	
601	152	110	251	
602	151	111	250	
603	150	110	248	
604	148	107	249	
605	148	106	247	
606	148	106	245	
607	149	107	245	
608	150	109	247	
609	150	109	249	
610	149	108	250	
611	149	108	248	
612	150	107	245	
613	152	107	243	
614	150	107	246	
615	149	107	245	
616	147	106	241	
617	148	106	234	
618	149	104	229	
619	150	103	224	
620	147	103	224	
621	144	101	219	
622	134	98	217	
623	127	96	212	
624	119	92	210	
625	118	87	206	
626	114	83	205	
627	114	82	197	
628	108	80	191	
629	101	74	176	
630	92	71	171	
631	86	66	162	
632	79	63	159	
633	82	63	155	
634	77	62	153	
635	74	59	145	
636	70	56	138	
637	70	52	128	
638	68	50	126	
639	67	51	122	
640	63	49	121	
641	60	47	116	
642	57	46	113	
643	55	44	107	
644	53	42	102	
645	55	43	99	
646	53	40	96	
647	52	39	92	
648	52	41	88	
649	50	39	87	
650	51	40	96	
651	50	38	97	
652	50	37	93	
653	52	38	93	
654	53	41	95	
655	54	42	100	
656	53	40	98	
657	54	41	103	
658	57	43	107	
659	57	42	108	
660	58	43	109	
661	59	42	113	
662	56	41	119	
663	54	43	121	
664	59	49	117	
665	62	51	118	
666	62	49	122	
667	59	48	127	
668	60	50	130	
669	61	53	135	
670	64	55	137	
671	66	54	146	
672	69	53	151	
673	72	54	155	
674	75	57	152	
675	76	59	156	
676	77	58	160	
677	78	59	162	
678	80	63	161	
679	79	64	163	
680	77	62	167	
681	76	61	169	
682	77	64	169	
683	76	66	170	
684	78	67	169	
685	80	66	171	
686	85	66	171	
687	88	70	175	
688	94	71	176	
689	98	73	178	
690	106	77	177	
691	108	79	180	
692	108	79	183	
693	108	78	182	
694	103	76	179	
695	97	74	177	
696	89	71	181	
697	86	68	177	
698	83	66	172	
699	84	66	168	
700	83	66	169	
701	80	65	172	
702	80	65	175	
703	77	62	176	
704	76	62	176	
705	77	65	176	
706	77	66	176	
707	78	67	175	
708	80	67	173	
709	82	67	176	
710	85	67	179	
711	86	69	185	
712	92	71	185	
713	96	75	189	
714	107	79	190	
715	113	83	194	
716	120	87	196	
717	122	89	199	
718	124	90	199	
719	124	92	200	
720	125	93	202	
721	123	92	203	
722	122	91	204	
723	123	90	203	
724	121	87	201	
725	120	84	201	
726	115	84	205	
727	110	84	207	
728	103	82	207	
729	100	80	203	
730	95	78	201	
731	94	75	197	
732	89	73	197	
733	86	70	194	
734	82	69	191	
735	84	71	190	
736	84	72	190	
737	86	72	192	
738	86	70	191	
739	89	71	187	
740	91	75	183	
741	86	72	182	
742	82	69	187	
743	82	70	188	
744	81	71	183	
745	80	71	182	
746	81	71	184	
747	83	72	185	
748	91	73	183	
749	100	75	185	
750	108	78	189	
751	108	79	190	
752	109	81	187	
753	107	81	185	
754	102	80	190	
755	99	77	189	
756	93	74	184	
757	90	73	183	
758	85	70	183	
759	85	67	182	
760	84	68	184	
761	83	69	183	
762	81	67	181	
763	80	65	178	
764	79	65	178	
765	78	65	176	
766	78	66	176	
767	77	64	177	
768	76	63	179	
769	79	64	179	
770	81	67	179	
771	81	67	182	
772	79	65	185	
773	80	66	186	
774	80	67	183	
775	81	67	184	
776	84	69	186	
777	86	70	186	
778	93	73	184	
779	97	74	189	
780	98	73	197	
781	98	74	203	
782	100	78	201	
783	100	79	201	
784	106	82	200	
785	114	87	199	
786	119	88	194	
787	119	88	196	
788	116	86	204	
789	112	84	202	
790	108	84	197	
791	103	82	190	
792	95	80	190	
793	91	76	187	
794	87	73	187	
795	87	71	183	
796	87	69	179	
797	86	68	178	
798	84	67	183	
799	82	66	182	
800	80	65	179	
801	80	66	178	
802	78	64	178	
803	79	65	178	
804	77	65	178	
805	76	64	174	
806	77	64	171	
807	78	62	169	
808	80	64	172	
809	79	64	176	
810	78	63	176	
811	77	63	176	
812	78	63	175	
813	78	63	171	
814	80	67	168	
815	79	67	172	
816	77	66	180	
817	76	65	183	
818	77	65	179	
819	77	65	177	
820	77	66	176	
821	77	66	177	
822	75	64	177	
823	77	65	178	
824	78	67	180	
825	78	67	180	
826	79	66	179	
827	82	66	179	
828	81	65	179	
829	78	64	177	
830	76	65	172	
831	76	66	168	
832	76	66	167	
833	76	64	162	
834	78	62	157	
835	79	61	155	
836	80	63	158	
837	77	61	160	
838	74	59	163	
839	74	59	159	
840	72	59	152	
841	71	59	146	
842	68	57	147	
843	67	55	144	
844	65	54	139	
845	63	53	138	
846	60	50	139	
847	60	46	132	
848	62	48	126	
849	62	48	123	
850	58	46	122	
851	53	44	119	
852	55	48	116	
853	59	49	112	
854	59	47	111	
855	58	46	111	
856	59	47	111	
857	63	50	117	
858	65	50	122	
859	64	50	131	
860	66	53	139	
861	65	56	150	
862	71	59	154	
863	77	62	162	
864	92	68	164	
865	99	70	174	
866	111	75	181	
867	116	81	191	
868	122	84	191	
869	124	89	198	
870	131	94	202	
871	134	98	210	
872	136	98	213	
873	135	97	217	
874	138	99	217	
875	141	102	221	
876	142	101	223	
877	141	101	228	
878	140	100	233	
879	137	98	236	
880	139	101	236	
881	139	101	233	
882	139	100	230	
883	142	101	225	
884	142	103	223	
885	141	104	225	
886	140	104	231	
887	139	102	234	
888	140	104	232	
889	140	103	229	
890	139	102	227	
891	141	101	226	
892	141	101	226	
893	141	99	227	
894	141	99	229	
895	142	100	231	
896	142	100	231	
897	140	99	232	
898	142	101	231	
899	144	103	232	
900	145	105	236	
901	144	105	239	
902	143	103	238	
903	144	104	238	
904	145	104	236	
905	144	105	236	
906	144	105	238	
907	143	103	240	
908	143	103	240	
909	144	104	241	
910	143	104	241	
911	143	104	240	
912	143	103	242	
913	143	104	241	
914	141	105	238	
915	138	104	237	
916	137	103	237	
917	140	104	237	
918	143	105	238	
919	144	104	237	
920	144	104	238	
921	144	103	236	
922	142	101	236	
923	142	102	236	
924	140	101	236	
925	139	102	235	
926	140	102	233	
927	142	102	232	
928	143	102	235	
929	142	103	237	
930	142	103	236	
931	143	103	236	
932	145	103	235	
933	146	103	235	
934	146	104	235	
935	146	105	236	
936	146	104	238	
937	146	102	239	
938	146	103	239	
939	144	103	239	
940	144	104	238	
941	144	103	236	
942	143	103	235	
943	142	104	234	
944	140	103	233	
945	141	104	236	
946	141	104	241	
947	141	103	242	
948	141	103	238	
949	143	104	236	
950	142	104	236	
951	142	103	236	
952	141	103	236	
953	139	100	235	
954	140	102	237	
955	139	102	238	
956	138	103	240	
957	139	105	243	
958	140	104	244	
959	140	102	247	
960	142	103	250	
961	143	105	251	
962	143	107	248	
963	143	106	246	
964	144	103	242	
965	146	103	244	
966	147	105	247	
967	146	105	248	
968	147	106	247	
969	147	105	246	
970	148	105	246	
971	150	105	245	
972	151	105	242	
973	150	104	243	
974	149	104	248	
975	148	104	250	
976	147	104	249	
977	146	104	247	
978	142	102	244	
979	140	101	243	
980	138	102	245	
981	137	104	247	
982	138	105	247	
983	142	106	248	
984	145	104	247	
985	146	104	249	
986	148	107	249	
987	149	107	249	
988	148	108	250	
989	145	107	252	
990	145	105	252	
991	149	106	249	
992	150	107	242	
993	149	108	241	
994	148	108	244	
995	149	107	246	
996	147	105	247	
997	147	104	245	
998	147	105	241	
999	148	106	243	
1000	147	105	249	
1001	145	104	252	
1002	147	106	250	
1003	151	108	248	
1004	153	109	245	
1005	152	108	244	
1006	152	109	247	
1007	152	109	249	
1008	150	107	249	
1009	150	108	249	
1010	150	109	249	
1011	148	107	247	
1012	147	107	249	
1013	148	108	249	
1014	147	108	249	
1015	146	107	249	
1016	146	109	249	
1017	145	107	248	
1018	145	106	247	
1019	147	108	248	
1020	144	105	250	
1021	143	107	251	
1022	144	109	251	
1023	145	106	250	
1024	146	107	252	
1025	146	108	250	
1026	144	107	246	
1027	144	108	246	
1028	145	106	249	
1029	147	104	251	
1030	151	105	250	
1031	151	106	249	
1032	149	105	249	
1033	148	105	246	
1034	147	106	244	
1035	148	106	243	
1036	148	105	246	
1037	147	106	248	
1038	146	107	250	
1039	147	107	249	
1040	147	106	246	
1041	149	107	245	
1042	148	107	247	
1043	146	108	247	
1044	146	108	248	
1045	146	106	246	
1046	145	104	246	
1047	143	103	245	
1048	144	105	244	
1049	146	108	244	
1050	147	108	247	
1051	145	106	246	
1052	144	106	246	
1053	146	107	244	
1054	146	106	243	
1055	145	105	243	
1056	145	105	242	
1057	146	106	242	
1058	144	106	241	
1059	141	106	240	
1060	139	104	242	
1061	141	102	241	
1062	142	103	242	
1063	142	104	242	
1064	143	104	240	
1065	142	101	237	
1066	140	100	238	
1067	139	101	238	
1068	137	99	235	
1069	141	101	235	
1070	142	100	238	
1071	141	99	238	
1072	142	100	236	
1073	141	100	236	
1074	142	101	238	
1075	143	102	238	
1076	145	103	236	
1077	145	105	234	
1078	145	106	232	
1079	145	104	234	
1080	144	102	241	
1081	143	101	244	
1082	142	101	243	
1083	142	101	240	
1084	142	102	237	
1085	143	104	233	
1086	141	104	228	
1087	139	103	227	
1088	138	104	231	
1089	138	101	232	
1090	137	99	232	
1091	138	100	232	
1092	138	101	233	
1093	137	100	230	
1094	137	99	225	
1095	138	100	224	
1096	136	100	228	
1097	132	98	229	
1098	129	96	229	
1099	132	95	224	
1100	131	94	218	
1101	132	95	210	
1102	129	94	206	
1103	126	93	201	
1104	121	90	203	
1105	117	88	201	
1106	114	86	199	
1107	115	84	191	
1108	113	82	184	
1109	113	80	176	
1110	110	81	175	
1111	108	79	168	
1112	101	74	163	
1113	99	72	154	
1114	93	70	150	
1115	88	66	143	
1116	80	63	140	
1117	77	59	131	
1118	70	56	128	
1119	65	51	117	
1120	63	51	112	
1121	63	51	109	
1122	60	49	108	
1123	59	47	105	
1124	58	45	101	
1125	59	44	98	
1126	57	42	100	
1127	58	43	98	
1128	56	43	96	
1129	54	43	92	
1130	50	40	89	
1131	50	38	88	
1132	50	37	89	
1133	47	35	88	
1134	48	37	87	
1135	48	36	87	
1136	47	35	88	
1137	49	38	88	
1138	50	39	86	
1139	48	37	85	
1140	48	36	88	
1141	51	39	91	
1142	53	41	92	
1143	52	39	93	
1144	52	40	95	
1145	52	44	101	
1146	53	46	103	
1147	54	45	109	
1148	57	45	116	
1149	57	44	122	
1150	60	47	125	
1151	63	53	128	
1152	65	54	127	
1153	65	52	128	
1154	66	53	131	
1155	68	54	133	
1156	69	54	133	
1157	67	54	137	
1158	69	56	141	
1159	70	58	149	
1160	71	59	154	
1161	72	60	158	
1162	75	60	158	
1163	76	60	158	
1164	77	61	159	
1165	76	59	160	
1166	73	58	160	
1167	73	60	159	
1168	74	61	155	
1169	75	60	153	
1170	75	60	155	
1171	75	58	154	
1172	73	56	149	
1173	74	56	147	
1174	76	59	149	
1175	74	59	153	
1176	74	61	158	
1177	74	61	158	
1178	75	61	151	
1179	76	63	153	
1180	78	65	162	
1181	78	63	165	
1182	81	63	160	
1183	82	64	159	
1184	84	67	159	
1185	86	68	161	
1186	85	66	161	
1187	86	69	166	
1188	85	70	169	
1189	83	68	172	
1190	83	68	170	
1191	84	69	170	
1192	89	70	169	
1193	92	70	170	
1194	95	72	173	
1195	96	74	175	
1196	96	73	175	
1197	96	70	173	
1198	96	69	173	
1199	96	70	173	
1200	95	71	174	
1201	94	72	171	
1202	93	71	168	
1203	93	68	161	
1204	90	65	157	
1205	91	65	154	
1206	86	65	152	
1207	81	63	154	
1208	75	62	160	
1209	75	60	161	
1210	73	60	160	
1211	72	63	159	
1212	72	66	158	
1213	70	63	157	
1214	73	62	156	
1215	76	63	161	
1216	77	62	167	
1217	78	63	169	
1218	79	64	165	
1219	80	66	165	
1220	81	67	168	
1221	82	68	173	
1222	85	71	176	
1223	87	72	178	
1224	91	74	177	
1225	94	77	180	
1226	98	77	182	
1227	100	78	186	
1228	103	77	189	
1229	105	75	187	
1230	106	76	180	
1231	105	76	176	
1232	99	71	175	
1233	97	69	172	
1234	92	70	171	
1235	86	66	165	
1236	81	66	164	
1237	80	65	158	
1238	75	63	156	
1239	73	63	155	
1240	69	60	154	
1241	70	58	150	
1242	71	58	147	
1243	70	61	150	
1244	68	60	156	
1245	66	56	157	
1246	68	56	153	
1247	70	56	151	
1248	71	57	153	
1249	69	56	154	
1250	68	56	152	
1251	70	59	152	
1252	72	59	150	
1253	70	57	152	
1254	70	58	157	
1255	71	62	161	
1256	71	62	162	
1257	72	61	163	
1258	75	60	162	
1259	77	61	163	
1260	80	64	162	
1261	80	66	163	
1262	81	66	166	
1263	81	65	168	
1264	85	66	166	
1265	88	68	166	
1266	89	68	167	
1267	91	69	167	
1268	90	69	168	
1269	87	66	167	
1270	84	66	167	
1271	80	64	167	
1272	77	66	171	
1273	78	66	169	
1274	77	63	162	
1275	76	61	162	
1276	74	59	167	
1277	75	60	174	
1278	77	62	177	
1279	78	63	176	
