Pos	Red	Green	Blue	
0	75	55	138	
1	71	54	130	
2	70	53	125	
3	70	50	121	
4	69	47	122	
5	69	47	125	
6	73	49	125	
7	75	49	126	
8	79	50	125	
9	82	50	127	
10	83	51	129	
11	85	56	134	
12	89	59	139	
13	91	59	141	
14	102	60	141	
15	107	62	146	
16	114	63	150	
17	114	65	159	
18	117	67	162	
19	118	67	170	
20	119	65	175	
21	122	68	180	
22	124	72	178	
23	124	74	180	
24	126	74	184	
25	127	73	186	
26	130	73	186	
27	129	73	187	
28	129	71	189	
29	131	72	189	
30	130	74	187	
31	129	76	188	
32	129	77	186	
33	131	76	188	
34	131	76	192	
35	128	75	193	
36	127	74	193	
37	128	75	192	
38	127	76	192	
39	123	74	190	
40	121	72	188	
41	122	73	185	
42	124	74	183	
43	125	72	179	
44	125	72	176	
45	125	73	174	
46	124	73	175	
47	126	73	174	
48	127	72	174	
49	127	71	170	
50	124	66	164	
51	123	67	165	
52	122	70	169	
53	119	67	168	
54	117	67	167	
55	118	67	161	
56	114	67	159	
57	110	67	156	
58	106	66	158	
59	105	63	152	
60	102	61	145	
61	98	61	143	
62	91	59	148	
63	87	57	147	
64	82	56	140	
65	81	55	137	
66	78	55	141	
67	76	54	140	
68	75	53	138	
69	75	53	131	
70	76	52	127	
71	77	53	128	
72	80	54	134	
73	83	55	137	
74	86	54	133	
75	88	55	132	
76	91	57	133	
77	93	58	135	
78	96	59	136	
79	96	60	139	
80	103	62	140	
81	109	64	145	
82	116	64	147	
83	118	66	151	
84	123	70	155	
85	124	70	159	
86	124	68	162	
87	125	69	167	
88	125	70	170	
89	124	70	177	
90	125	72	184	
91	124	72	189	
92	128	73	189	
93	131	73	187	
94	134	73	183	
95	137	76	182	
96	138	77	183	
97	139	77	187	
98	139	77	192	
99	138	78	196	
100	139	77	194	
101	138	76	195	
102	138	76	196	
103	136	77	200	
104	134	79	205	
105	133	80	204	
106	134	81	201	
107	134	79	197	
108	135	79	198	
109	136	82	197	
110	133	80	194	
111	132	79	197	
112	132	78	201	
113	133	77	203	
114	135	77	201	
115	136	79	201	
116	136	78	202	
117	137	79	203	
118	138	79	201	
119	138	78	199	
120	137	76	198	
121	137	76	200	
122	137	78	203	
123	136	78	204	
124	135	77	202	
125	135	78	198	
126	135	79	197	
127	136	80	197	
128	135	81	200	
129	133	79	203	
130	132	78	205	
131	134	79	204	
132	136	77	198	
133	137	77	196	
134	138	78	197	
135	138	79	199	
136	138	78	199	
137	140	79	199	
138	140	79	198	
139	139	78	197	
140	139	78	197	
141	141	78	195	
142	143	80	192	
143	141	81	196	
144	139	80	204	
145	139	80	206	
146	140	80	203	
147	139	78	202	
148	138	78	206	
149	138	78	206	
150	139	79	201	
151	139	80	201	
152	137	78	206	
153	136	78	206	
154	137	80	202	
155	138	80	198	
156	139	79	196	
157	137	77	198	
158	135	79	205	
159	133	80	207	
160	132	79	205	
161	133	78	204	
162	134	77	204	
163	137	78	201	
164	138	77	197	
165	139	77	195	
166	140	78	196	
167	139	78	199	
168	140	78	199	
169	140	79	203	
170	140	78	204	
171	142	79	203	
172	143	81	199	
173	140	80	200	
174	138	80	206	
175	138	81	207	
176	140	81	201	
177	142	79	196	
178	141	77	196	
179	139	78	198	
180	136	79	199	
181	135	79	202	
182	132	78	206	
183	130	78	205	
184	131	80	199	
185	133	80	195	
186	134	79	194	
187	134	80	194	
188	136	79	192	
189	137	78	192	
190	139	80	195	
191	137	79	196	
192	137	76	195	
193	137	77	195	
194	138	79	196	
195	138	80	197	
196	138	81	199	
197	138	81	201	
198	139	82	200	
199	140	83	199	
200	140	80	197	
201	141	79	199	
202	141	80	205	
203	141	80	205	
204	141	82	202	
205	140	80	200	
206	138	80	203	
207	138	81	202	
208	138	79	199	
209	136	77	198	
210	137	80	201	
211	137	81	202	
212	137	79	201	
213	137	80	204	
214	136	79	207	
215	137	79	207	
216	138	79	202	
217	140	79	199	
218	142	81	200	
219	141	79	201	
220	137	76	204	
221	137	76	204	
222	136	78	201	
223	136	79	198	
224	135	80	200	
225	135	81	199	
226	136	82	197	
227	135	81	196	
228	134	78	194	
229	134	79	196	
230	136	82	199	
231	136	81	199	
232	136	79	197	
233	137	79	194	
234	139	79	194	
235	138	77	193	
236	140	79	196	
237	141	78	197	
238	139	77	196	
239	139	79	197	
240	137	79	197	
241	136	78	198	
242	136	77	198	
243	138	81	197	
244	138	81	196	
245	136	78	195	
246	136	77	197	
247	137	78	197	
248	139	79	195	
249	141	80	196	
250	142	80	198	
251	142	79	198	
252	142	78	197	
253	144	79	196	
254	144	81	196	
255	143	82	198	
256	141	81	201	
257	140	79	203	
258	139	79	202	
259	139	80	206	
260	139	80	207	
261	139	79	208	
262	140	79	205	
263	139	80	203	
264	137	81	204	
265	136	80	203	
266	136	78	204	
267	139	79	204	
268	142	80	201	
269	140	79	201	
270	140	79	202	
271	138	78	205	
272	136	78	212	
273	137	79	212	
274	140	81	206	
275	141	81	203	
276	142	82	203	
277	141	81	206	
278	139	80	207	
279	140	80	206	
280	142	80	202	
281	141	80	199	
282	142	81	199	
283	143	82	203	
284	141	81	208	
285	140	79	210	
286	140	80	209	
287	140	82	207	
288	139	79	204	
289	139	77	204	
290	138	77	204	
291	136	77	206	
292	135	79	209	
293	134	80	208	
294	132	79	204	
295	130	79	201	
296	132	83	201	
297	134	83	200	
298	135	81	199	
299	135	81	199	
300	136	81	199	
301	135	81	200	
302	135	79	200	
303	135	79	202	
304	137	78	204	
305	138	77	205	
306	140	79	205	
307	140	79	207	
308	139	79	209	
309	139	80	208	
310	140	82	203	
311	141	82	200	
312	142	81	201	
313	142	79	203	
314	142	79	205	
315	142	81	205	
316	143	83	202	
317	142	82	202	
318	142	84	207	
319	142	83	207	
320	141	81	206	
321	141	81	206	
322	141	82	206	
323	142	83	206	
324	143	83	205	
325	142	81	204	
326	141	81	203	
327	141	81	204	
328	138	82	204	
329	137	82	205	
330	137	81	205	
331	138	81	206	
332	137	80	208	
333	136	80	208	
334	136	79	204	
335	139	81	201	
336	140	82	200	
337	139	81	199	
338	140	82	198	
339	140	82	200	
340	140	82	203	
341	140	81	202	
342	140	81	200	
343	140	81	201	
344	141	82	204	
345	141	82	207	
346	141	82	207	
347	143	84	206	
348	144	83	201	
349	143	83	202	
350	143	84	206	
351	142	84	206	
352	142	82	203	
353	143	82	202	
354	142	80	204	
355	140	81	205	
356	139	82	204	
357	139	82	203	
358	140	84	203	
359	140	81	203	
360	138	79	203	
361	135	80	205	
362	132	79	208	
363	132	78	206	
364	132	77	204	
365	132	78	201	
366	135	81	202	
367	135	81	202	
368	136	79	204	
369	134	79	206	
370	135	83	206	
371	136	84	206	
372	135	81	203	
373	137	79	200	
374	139	79	198	
375	140	82	199	
376	140	81	202	
377	139	79	205	
378	139	79	205	
379	137	80	210	
380	137	80	213	
381	138	79	212	
382	139	78	206	
383	140	80	201	
384	141	83	201	
385	140	81	202	
386	139	78	204	
387	140	79	206	
388	140	80	204	
389	138	80	205	
390	137	81	209	
391	137	79	208	
392	137	79	205	
393	134	79	203	
394	132	81	206	
395	132	83	205	
396	130	82	202	
397	127	80	201	
398	126	81	204	
399	126	79	204	
400	127	79	206	
401	128	79	205	
402	128	79	205	
403	131	80	204	
404	132	79	200	
405	135	81	201	
406	138	82	202	
407	139	80	203	
408	142	80	206	
409	142	80	205	
410	144	81	201	
411	147	83	203	
412	147	83	205	
413	144	82	208	
414	142	82	209	
415	142	80	211	
416	141	81	215	
417	141	82	216	
418	141	83	213	
419	141	82	209	
420	140	81	209	
421	141	82	208	
422	141	82	207	
423	140	81	206	
424	138	81	207	
425	137	81	208	
426	137	82	208	
427	138	81	207	
428	138	81	207	
429	134	79	206	
430	134	79	206	
431	136	80	206	
432	136	80	206	
433	137	80	203	
434	137	80	199	
435	139	81	199	
436	138	80	204	
437	138	78	202	
438	141	80	195	
