Pos	Red	Green	Blue	
1054	145	103	233	
1055	144	101	234	
1056	144	99	235	
1057	146	101	236	
1058	148	101	233	
1059	150	101	232	
1060	152	102	232	
1061	152	100	234	
1062	152	100	236	
1063	152	102	235	
1064	153	102	233	
1065	155	103	229	
1066	156	103	227	
1067	155	103	228	
1068	155	104	230	
1069	155	103	232	
1070	155	102	232	
1071	155	102	233	
1072	153	101	235	
1073	151	100	235	
1074	150	100	234	
1075	151	99	231	
1076	151	100	229	
1077	150	101	229	
1078	148	101	227	
1079	146	100	227	
1080	144	100	230	
1081	143	100	231	
1082	144	99	231	
1083	146	98	226	
1084	148	98	220	
1085	148	98	216	
1086	145	97	217	
1087	143	94	216	
1088	140	94	216	
1089	139	95	215	
1090	140	95	213	
1091	142	95	212	
1092	141	95	213	
1093	140	98	213	
1094	139	99	213	
1095	139	96	211	
1096	140	95	210	
1097	141	95	212	
1098	142	95	215	
1099	142	95	216	
1100	143	95	213	
1101	144	98	211	
1102	144	98	209	
1103	142	96	208	
1104	140	95	211	
1105	140	95	205	
1106	138	94	198	
1107	135	91	190	
1108	130	88	189	
1109	131	87	182	
1110	122	82	176	
1111	113	78	168	
1112	100	73	169	
1113	95	68	164	
1114	87	65	162	
1115	83	62	153	
1116	75	59	149	
1117	71	57	137	
1118	66	55	131	
1119	65	50	117	
1120	65	51	112	
1121	65	53	106	
1122	60	50	109	
1123	57	46	108	
1124	52	42	107	
1125	54	45	105	
1126	54	44	99	
1127	55	45	98	
1128	56	46	104	
1129	55	42	105	
1130	53	39	100	
1131	55	40	99	
1132	56	41	97	
1133	57	42	95	
1134	55	40	94	
1135	54	38	97	
1136	54	39	100	
1137	57	42	101	
1138	57	42	96	
1139	50	38	89	
1140	48	37	90	
1141	50	39	93	
1142	53	41	97	
1143	53	40	98	
1144	52	36	95	
1145	53	38	91	
1146	54	40	90	
1147	54	40	89	
1148	54	42	93	
1149	52	41	101	
1150	55	43	109	
1151	58	46	114	
1152	61	48	112	
1153	60	47	114	
1154	60	46	117	
1155	64	48	124	
1156	66	49	127	
1157	67	51	132	
1158	69	53	135	
1159	69	54	142	
1160	70	56	150	
1161	70	55	156	
1162	72	57	156	
1163	74	59	158	
1164	77	60	156	
1165	81	62	158	
1166	82	62	158	
1167	79	63	160	
1168	79	64	162	
1169	79	64	163	
1170	83	65	162	
1171	84	65	163	
1172	84	63	164	
1173	84	63	163	
1174	85	65	161	
1175	84	66	164	
1176	83	66	167	
1177	85	67	169	
1178	86	66	167	
1179	85	65	167	
1180	89	68	172	
1181	94	71	173	
1182	96	72	171	
1183	96	71	168	
1184	92	69	166	
1185	91	69	167	
1186	88	69	172	
1187	84	66	170	
1188	82	65	165	
1189	81	66	160	
1190	79	64	161	
1191	76	62	162	
1192	77	63	163	
1193	81	66	169	
1194	85	67	171	
1195	88	69	173	
1196	96	72	171	
1197	99	74	174	
1198	105	75	176	
1199	108	77	178	
1200	112	79	178	
1201	111	77	177	
1202	108	73	178	
1203	105	71	175	
1204	102	70	173	
1205	100	70	169	
1206	94	68	168	
1207	91	67	165	
1208	83	65	163	
1209	81	64	157	
1210	80	66	155	
1211	78	64	150	
1212	76	62	150	
1213	78	63	152	
1214	75	60	153	
1215	73	59	153	
1216	71	58	150	
1217	71	58	151	
1218	72	59	154	
1219	73	59	156	
1220	74	60	158	
1221	71	57	158	
1222	70	56	156	
1223	74	59	155	
1224	76	60	155	
1225	76	61	157	
1226	79	62	159	
1227	79	64	163	
1228	81	63	164	
1229	80	63	167	
