Pos	Red	Green	Blue	
129	65	50	116	
130	66	50	121	
131	65	48	122	
132	68	50	118	
133	69	50	117	
134	71	49	116	
135	73	50	120	
136	73	50	122	
137	71	48	126	
138	71	49	129	
139	70	49	131	
140	72	50	132	
141	73	51	131	
142	74	51	128	
143	76	53	126	
144	77	54	125	
145	76	54	129	
146	75	52	133	
147	77	54	136	
148	78	55	136	
149	77	54	135	
150	82	57	137	
151	87	57	139	
152	90	58	138	
153	92	59	142	
154	91	58	142	
155	92	59	144	
156	95	60	142	
157	96	59	143	
158	98	61	147	
159	100	65	150	
160	103	64	149	
161	107	62	150	
162	111	64	152	
163	112	65	153	
164	115	67	151	
165	117	67	150	
166	119	67	149	
167	119	67	150	
168	121	68	152	
169	123	68	156	
170	125	67	160	
171	128	67	162	
172	130	67	160	
173	131	69	161	
174	130	70	164	
175	129	70	165	
176	130	72	163	
177	133	73	159	
178	134	71	154	
179	135	71	155	
180	132	70	160	
181	129	70	161	
182	129	73	160	
183	128	72	159	
184	128	71	161	
185	129	72	162	
186	129	72	162	
187	129	72	160	
188	128	72	158	
189	128	73	157	
190	128	74	158	
191	129	72	160	
192	130	73	162	
193	129	73	165	
194	130	72	166	
195	131	72	170	
196	132	71	173	
197	132	70	174	
198	130	70	171	
199	130	73	171	
200	131	74	170	
201	131	73	170	
202	133	73	170	
203	134	75	170	
204	134	74	170	
205	134	73	170	
206	136	74	170	
207	136	74	169	
208	137	73	170	
209	136	73	170	
210	136	72	169	
211	138	75	170	
212	141	78	171	
213	139	75	172	
214	140	74	173	
215	143	76	172	
216	144	76	168	
217	142	76	168	
218	141	76	174	
219	141	75	176	
220	141	75	174	
221	141	74	173	
222	141	75	173	
223	141	76	174	
224	139	75	174	
225	138	75	174	
226	137	74	173	
227	138	75	174	
228	138	74	175	
229	136	72	174	
230	136	75	172	
231	135	77	172	
232	132	73	171	
233	134	75	171	
234	135	77	167	
235	133	76	164	
236	133	75	165	
237	133	73	164	
238	133	72	164	
239	133	73	163	
240	133	72	162	
241	133	73	161	
242	133	73	159	
243	134	75	161	
244	135	77	163	
245	134	73	164	
246	133	71	165	
247	132	73	164	
248	132	73	161	
249	131	70	161	
250	132	71	165	
251	132	71	167	
252	132	70	168	
253	132	70	169	
254	133	71	170	
255	133	72	172	
256	132	73	173	
257	130	73	173	
258	129	71	170	
259	133	73	166	
260	132	74	161	
261	128	73	161	
262	126	73	167	
263	127	71	166	
264	129	70	163	
265	131	71	162	
266	130	72	165	
267	129	72	166	
268	129	73	163	
269	129	74	163	
270	131	74	163	
271	132	71	160	
272	134	69	157	
273	135	71	157	
274	136	72	158	
275	136	71	159	
276	133	71	161	
277	129	71	162	
278	123	68	161	
279	122	68	160	
280	118	69	159	
281	116	68	156	
282	115	69	158	
283	115	68	156	
284	115	67	153	
285	116	68	151	
286	115	66	150	
287	115	66	150	
288	114	65	150	
289	113	65	149	
290	111	64	148	
291	111	62	142	
292	109	63	140	
293	107	64	139	
294	101	61	143	
295	96	61	147	
296	92	60	144	
297	91	59	143	
298	89	58	146	
299	88	57	148	
300	85	56	151	
301	84	58	150	
302	82	59	143	
303	81	57	138	
304	79	56	137	
305	77	54	139	
306	79	55	141	
307	80	55	140	
308	82	56	139	
309	83	56	135	
310	83	59	131	
311	83	59	131	
312	83	58	134	
313	85	57	134	
314	87	56	132	
315	89	56	133	
316	90	57	136	
317	89	57	136	
318	90	58	132	
319	91	59	133	
320	89	56	138	
321	88	56	141	
322	88	57	142	
323	89	57	140	
324	91	59	138	
325	91	58	139	
326	92	59	143	
327	92	59	143	
328	95	59	140	
329	99	63	139	
330	104	64	134	
331	106	63	138	
332	111	61	144	
333	117	65	149	
334	124	66	148	
335	125	66	147	
336	130	68	146	
337	132	71	149	
338	136	72	152	
339	137	71	159	
340	139	72	165	
341	140	74	171	
342	141	74	172	
343	142	77	172	
344	144	78	169	
345	145	78	170	
346	145	77	174	
347	146	78	176	
348	147	79	173	
349	145	78	175	
350	144	77	179	
351	144	79	182	
352	143	81	180	
353	143	82	182	
354	143	82	183	
355	142	79	182	
356	144	78	182	
357	146	79	182	
358	148	80	183	
359	148	80	184	
360	145	78	188	
361	142	77	188	
362	138	75	186	
363	138	75	185	
364	136	76	186	
365	136	79	187	
366	135	79	187	
367	134	78	189	
368	138	80	193	
369	139	81	193	
370	144	84	191	
371	147	84	190	
372	146	80	190	
373	146	80	192	
374	148	82	190	
375	152	86	191	
376	152	85	189	
377	152	83	190	
378	153	85	193	
379	152	84	195	
380	153	85	194	
381	152	85	197	
382	151	83	201	
383	152	84	200	
384	152	86	197	
385	152	87	195	
386	149	84	195	
387	149	84	199	
388	149	83	203	
389	150	83	203	
390	151	83	200	
391	151	82	197	
392	149	82	198	
393	149	82	196	
394	151	84	194	
395	152	84	192	
396	151	82	193	
397	148	82	195	
398	146	82	196	
399	148	82	195	
400	148	80	192	
401	147	82	194	
402	147	83	196	
403	151	82	194	
404	152	82	190	
405	150	83	192	
406	148	82	195	
407	148	81	196	
408	150	83	196	
409	151	83	195	
410	150	82	196	
411	148	82	197	
412	146	84	198	
413	145	84	197	
414	141	81	197	
415	142	81	197	
416	141	82	195	
417	141	81	192	
418	141	82	192	
419	139	81	193	
420	140	79	197	
421	144	81	197	
422	147	81	192	
423	146	80	189	
424	148	80	189	
425	147	78	188	
426	148	80	191	
427	148	80	190	
428	146	80	189	
429	144	81	190	
430	139	80	193	
431	135	78	195	
432	134	77	195	
433	137	76	191	
434	141	78	186	
435	143	81	183	
436	144	80	184	
437	145	80	187	
438	144	79	190	
439	141	79	193	
440	143	80	191	
441	145	80	190	
442	148	81	188	
443	148	83	189	
444	147	84	193	
445	144	82	196	
446	143	82	196	
447	144	83	197	
448	145	81	195	
449	145	80	193	
450	147	81	195	
451	148	79	195	
452	148	81	196	
453	148	84	197	
454	147	83	193	
455	149	82	192	
456	149	81	194	
457	148	81	195	
458	148	81	195	
459	150	81	194	
460	150	82	193	
461	150	83	192	
462	149	82	192	
463	149	80	195	
464	148	81	197	
465	148	84	198	
466	147	84	196	
467	147	83	194	
468	150	83	194	
469	152	82	194	
470	152	81	196	
471	151	82	196	
472	150	85	195	
473	149	83	193	
474	147	81	195	
475	147	84	198	
476	146	84	199	
477	147	81	196	
478	148	82	194	
479	148	83	193	
480	148	83	194	
481	147	81	194	
482	145	78	194	
483	145	79	194	
484	144	80	193	
485	144	81	190	
486	144	81	187	
487	144	81	188	
488	144	80	193	
489	145	79	194	
490	144	79	191	
491	143	79	190	
492	142	79	188	
493	142	79	188	
494	143	79	189	
495	143	79	186	
496	146	81	183	
497	147	82	180	
498	147	81	181	
499	145	79	184	
500	144	77	187	
501	145	78	188	
502	145	79	186	
503	144	79	187	
504	142	77	190	
505	141	77	189	
506	142	79	188	
507	140	78	184	
508	138	77	184	
509	139	80	182	
510	136	79	181	
511	134	78	182	
512	130	76	184	
513	130	76	183	
514	131	79	180	
515	131	77	180	
516	132	75	181	
517	134	75	181	
518	136	75	179	
519	136	73	176	
520	139	74	179	
521	142	77	179	
522	142	77	177	
523	138	75	174	
524	137	75	171	
525	137	74	168	
526	134	73	168	
527	134	74	166	
528	134	75	164	
529	135	73	162	
530	133	71	161	
531	132	72	160	
532	131	73	159	
533	129	70	155	
534	126	68	153	
535	125	69	153	
536	124	69	155	
537	124	67	153	
538	122	65	150	
539	120	65	147	
540	117	65	146	
541	115	62	140	
542	110	59	137	
543	110	60	132	
544	103	56	127	
545	100	56	127	
546	93	56	130	
547	88	53	127	
548	80	53	124	
549	77	52	117	
550	70	51	111	
551	65	47	104	
552	62	46	103	
553	62	47	103	
554	58	45	104	
555	56	43	101	
556	57	44	98	
557	57	42	97	
558	55	41	101	
559	56	42	99	
560	55	43	96	
561	53	42	93	
562	51	38	93	
563	55	39	95	
564	56	39	96	
565	53	36	93	
566	50	35	88	
567	51	38	86	
568	49	37	84	
569	49	38	84	
570	51	40	86	
571	52	39	88	
572	51	37	91	
573	49	36	92	
574	51	39	93	
575	53	39	91	
576	53	38	88	
577	54	41	89	
578	54	41	91	
579	55	40	90	
580	56	39	85	
581	55	41	85	
582	54	40	87	
583	55	40	88	
584	56	40	88	
585	55	37	85	
586	55	37	85	
587	53	36	87	
588	52	39	91	
589	52	43	93	
590	52	44	92	
591	52	40	88	
592	51	37	86	
593	54	41	90	
594	55	43	93	
595	54	40	95	
596	55	39	94	
597	55	37	93	
598	54	38	93	
599	52	38	91	
600	51	39	88	
601	52	39	86	
602	53	40	86	
603	54	42	91	
604	54	41	97	
605	55	40	101	
606	55	39	102	
607	55	40	105	
608	56	41	108	
609	55	42	112	
610	58	44	114	
611	57	42	113	
612	58	41	109	
613	62	44	111	
614	63	45	114	
615	63	45	119	
616	66	48	124	
617	68	53	134	
618	71	55	139	
619	72	55	143	
620	78	57	142	
621	80	58	143	
622	87	59	144	
623	93	64	149	
624	98	67	152	
625	96	65	156	
626	91	63	158	
627	88	65	163	
628	85	65	164	
629	85	64	162	
630	88	66	161	
631	87	66	163	
632	85	65	164	
633	85	66	166	
634	89	69	166	
635	92	70	170	
636	97	70	173	
637	99	73	179	
638	110	77	178	
639	116	82	183	
640	128	85	187	
641	135	87	190	
642	138	87	189	
643	135	85	187	
644	126	85	185	
645	117	80	182	
646	105	77	182	
647	99	72	181	
648	89	68	183	
649	88	70	181	
650	90	74	178	
651	90	72	179	
652	95	69	182	
653	103	72	185	
654	110	76	183	
655	114	79	183	
656	112	80	184	
657	106	76	181	
658	104	76	178	
659	103	75	177	
660	103	74	180	
661	105	75	186	
662	106	76	190	
663	106	75	188	
664	109	75	183	
665	110	77	181	
666	112	74	184	
667	114	75	184	
668	115	76	181	
669	111	76	181	
670	105	74	185	
671	100	72	183	
672	94	69	181	
673	93	67	175	
674	92	65	171	
675	95	68	170	
676	101	71	169	
677	105	73	168	
678	110	75	170	
679	111	76	171	
680	106	76	173	
681	100	72	171	
682	92	70	166	
683	87	67	163	
684	84	66	170	
685	83	65	169	
686	82	62	165	
687	84	64	163	
688	82	63	164	
689	79	62	163	
690	81	65	162	
691	82	64	161	
692	84	63	164	
693	87	63	165	
694	87	62	164	
695	85	62	165	
696	83	64	168	
697	83	65	168	
698	86	66	165	
699	90	69	167	
700	101	73	169	
701	108	74	175	
702	123	79	177	
703	132	86	185	
704	138	87	187	
705	135	88	188	
706	134	86	186	
707	135	84	180	
708	133	85	178	
709	131	85	177	
710	128	84	180	
711	128	81	179	
712	129	82	178	
713	130	82	176	
714	124	81	175	
715	118	80	175	
716	108	74	176	
717	104	70	174	
718	99	72	175	
719	96	70	172	
720	89	68	169	
721	86	67	167	
722	85	68	168	
723	83	64	169	
724	84	63	169	
725	84	64	169	
726	82	63	168	
727	82	64	165	
728	81	64	164	
729	79	63	165	
730	80	61	167	
731	83	63	170	
732	88	67	171	
733	92	70	171	
734	93	69	169	
735	94	69	169	
736	92	67	168	
737	89	68	169	
738	89	70	169	
739	89	69	167	
740	93	68	165	
741	95	69	166	
742	109	74	167	
743	120	80	174	
744	129	81	174	
745	132	84	180	
746	130	84	183	
747	124	82	184	
748	117	78	185	
749	115	76	183	
750	108	77	182	
751	105	76	182	
752	95	73	184	
753	88	68	181	
754	88	72	177	
755	89	71	177	
756	92	70	182	
757	98	73	188	
758	106	76	185	
759	109	79	190	
760	118	78	194	
761	129	83	199	
762	140	87	198	
763	141	88	194	
764	140	89	190	
765	133	89	186	
766	121	81	187	
767	117	77	184	
768	107	76	184	
769	100	74	179	
770	92	72	178	
771	90	68	176	
772	88	66	179	
773	88	67	179	
774	87	67	175	
775	83	64	170	
776	83	65	170	
777	86	66	170	
778	85	64	171	
779	84	63	173	
780	83	62	177	
781	83	63	176	
782	84	67	173	
783	85	67	173	
784	86	67	175	
785	89	67	173	
786	91	67	171	
787	89	66	172	
788	91	67	175	
789	94	69	179	
790	107	73	177	
791	119	77	179	
792	134	83	179	
793	140	86	181	
794	137	84	181	
795	129	83	178	
796	110	79	177	
797	96	72	172	
798	82	67	172	
799	82	64	167	
800	81	63	164	
801	83	63	162	
802	82	61	160	
803	82	61	160	
804	79	60	161	
805	77	60	162	
806	78	63	162	
807	78	63	161	
808	78	61	159	
809	77	60	156	
810	78	60	154	
811	80	61	152	
812	82	61	151	
813	80	58	151	
814	81	59	153	
815	79	59	156	
816	78	60	158	
817	79	61	157	
818	82	61	156	
819	85	61	153	
820	85	61	153	
821	83	62	153	
822	82	63	154	
823	80	61	154	
824	80	60	156	
825	83	65	160	
826	85	66	162	
827	86	65	163	
828	92	67	162	
829	94	71	167	
830	107	76	168	
831	120	79	173	
832	134	85	173	
833	137	89	183	
834	145	90	189	
835	147	93	194	
836	152	95	194	
837	146	94	198	
838	144	93	202	
839	145	93	207	
840	150	94	208	
841	154	96	211	
842	157	98	214	
843	157	100	217	
844	159	101	215	
845	158	100	218	
846	157	99	224	
847	159	100	226	
848	159	101	222	
849	159	102	221	
850	159	102	223	
851	157	99	221	
852	157	100	220	
853	159	102	221	
854	159	101	222	
855	159	98	220	
856	159	98	217	
857	158	99	214	
858	157	101	215	
859	157	101	214	
860	155	99	212	
861	154	97	209	
862	149	98	211	
863	144	94	205	
864	136	92	200	
865	132	89	197	
866	128	90	200	
867	130	92	203	
868	137	88	202	
869	147	91	205	
870	157	96	208	
871	156	98	214	
872	156	98	216	
873	156	98	218	
874	159	100	215	
875	160	99	215	
876	162	99	217	
877	162	100	220	
878	160	100	222	
879	157	99	223	
880	154	100	222	
881	153	100	221	
882	152	99	219	
883	153	97	218	
884	153	99	219	
885	152	101	220	
886	153	102	221	
887	154	103	223	
888	158	104	224	
889	161	103	224	
890	165	104	223	
891	166	106	224	
892	165	105	226	
893	164	105	226	
894	162	103	225	
895	162	101	225	
896	161	102	226	
897	160	103	223	
898	160	103	217	
899	160	103	215	
900	159	104	220	
901	159	103	223	
902	158	102	224	
903	158	102	224	
904	159	102	224	
905	162	102	222	
906	163	102	220	
907	161	104	221	
908	161	105	222	
909	159	104	224	
910	158	102	227	
911	159	103	228	
912	159	104	228	
913	158	102	227	
914	160	102	225	
915	163	105	227	
916	164	105	228	
917	163	105	232	
918	162	105	234	
919	160	105	234	
920	162	105	232	
921	166	106	231	
922	170	107	232	
923	170	106	232	
924	169	105	232	
925	168	107	230	
926	165	105	227	
927	162	103	222	
928	158	102	219	
929	158	102	218	
930	157	101	218	
931	159	101	218	
932	158	101	218	
933	155	100	220	
934	154	99	221	
935	158	99	219	
936	162	100	215	
937	162	98	215	
938	162	99	218	
939	160	101	221	
940	160	103	221	
941	158	102	220	
942	160	102	219	
943	162	103	219	
944	163	102	219	
945	163	103	222	
946	162	103	225	
947	161	104	225	
948	161	105	223	
949	161	104	221	
950	160	102	220	
951	158	102	221	
952	157	103	223	
953	157	102	222	
954	155	100	221	
955	154	102	221	
956	150	102	226	
957	149	102	225	
958	147	99	219	
959	146	95	216	
960	143	95	219	
961	142	96	218	
962	143	98	214	
963	144	98	210	
964	147	97	210	
965	147	97	213	
966	149	97	214	
967	149	96	216	
968	150	96	216	
969	151	96	214	
970	150	98	214	
971	149	101	216	
972	149	102	216	
973	150	101	216	
974	152	99	216	
975	153	99	215	
976	154	100	215	
977	153	99	214	
978	152	98	215	
979	153	98	212	
980	154	99	210	
981	153	98	205	
982	151	97	202	
983	152	96	197	
984	147	91	197	
985	144	87	187	
986	127	80	181	
987	109	73	167	
988	94	75	164	
989	93	74	157	
990	90	67	157	
991	92	63	151	
992	92	63	144	
993	88	61	138	
994	88	59	135	
995	92	60	138	
996	96	62	143	
997	95	63	146	
998	94	65	145	
999	93	65	147	
1000	91	66	149	
1001	92	68	155	
1002	92	69	157	
1003	91	72	165	
1004	107	75	166	
1005	123	80	175	
1006	140	86	180	
1007	141	89	189	
1008	145	90	191	
1009	146	91	193	
1010	150	94	193	
1011	151	94	197	
1012	152	97	202	
1013	153	98	203	
1014	150	95	199	
1015	149	95	198	
1016	147	95	197	
1017	147	94	196	
1018	144	90	194	
1019	143	89	189	
1020	138	89	185	
1021	133	87	176	
1022	120	83	175	
1023	109	77	167	
1024	95	73	166	
1025	90	70	159	
1026	88	67	153	
1027	93	65	149	
1028	99	67	151	
1029	104	70	151	
1030	103	66	149	
1031	101	64	147	
1032	98	63	146	
1033	100	64	142	
1034	99	65	140	
1035	95	63	140	
1036	93	64	141	
1037	92	63	141	
1038	90	63	139	
1039	89	63	139	
1040	91	65	142	
1041	92	65	146	
1042	89	63	150	
1043	84	61	155	
1044	82	62	155	
1045	83	67	163	
1046	100	73	167	
1047	116	79	175	
1048	134	83	176	
1049	139	87	182	
1050	146	90	181	
1051	148	93	190	
1052	149	95	197	
1053	145	95	204	
1054	142	93	205	
1055	140	91	206	
1056	137	91	208	
1057	136	93	208	
1058	138	95	205	
1059	143	97	205	
1060	149	98	207	
1061	152	97	208	
1062	157	98	208	
1063	157	98	210	
1064	161	100	211	
1065	163	102	213	
1066	166	101	215	
1067	166	101	216	
1068	165	102	216	
1069	162	101	217	
1070	158	98	217	
1071	158	99	217	
1072	157	99	215	
1073	156	100	214	
1074	156	100	215	
1075	158	99	214	
1076	158	99	214	
1077	152	96	213	
1078	147	96	213	
1079	147	96	215	
1080	147	97	216	
1081	149	96	217	
1082	150	96	218	
1083	148	95	213	
1084	148	94	206	
1085	150	94	201	
1086	147	95	201	
1087	143	94	200	
1088	139	91	200	
1089	137	91	201	
1090	134	90	203	
1091	133	90	201	
1092	132	90	196	
1093	133	91	194	
1094	136	93	196	
1095	137	92	198	
1096	139	91	197	
1097	141	91	197	
1098	141	91	198	
1099	141	91	198	
1100	139	90	196	
1101	137	89	195	
1102	136	91	196	
1103	134	90	193	
1104	132	90	192	
1105	133	91	189	
1106	130	87	184	
1107	131	86	182	
1108	131	86	183	
1109	130	83	179	
1110	125	79	174	
1111	124	78	166	
1112	112	73	162	
1113	103	67	152	
1114	91	64	148	
1115	89	62	138	
1116	81	59	134	
1117	75	54	125	
1118	68	53	120	
1119	64	50	111	
1120	59	47	107	
1121	58	46	103	
1122	57	45	103	
1123	56	42	102	
1124	54	39	103	
1125	52	36	102	
1126	50	35	97	
1127	52	40	95	
1128	54	43	95	
1129	52	39	90	
1130	52	39	89	
1131	51	40	88	
1132	49	38	86	
1133	50	38	85	
1134	52	39	84	
1135	53	39	85	
1136	53	38	87	
1137	54	39	88	
1138	52	38	89	
1139	49	37	91	
1140	50	41	99	
1141	53	41	100	
1142	54	40	97	
1143	54	41	99	
1144	53	39	102	
1145	52	39	104	
1146	54	42	106	
1147	54	43	106	
1148	56	42	107	
1149	56	40	107	
1150	59	43	105	
1151	61	47	108	
1152	61	46	111	
1153	60	47	115	
1154	64	48	118	
1155	64	47	120	
1156	67	47	118	
1157	72	53	125	
1158	76	56	130	
1159	75	54	139	
1160	76	55	149	
1161	75	56	157	
1162	76	58	155	
1163	82	64	159	
1164	92	67	162	
1165	98	69	170	
1166	106	72	173	
1167	110	76	176	
1168	114	76	172	
1169	115	75	170	
1170	114	77	171	
1171	110	75	171	
1172	99	69	172	
1173	93	67	168	
1174	87	65	168	
1175	85	64	164	
1176	84	63	162	
1177	84	61	158	
1178	82	62	158	
1179	80	64	157	
1180	78	61	156	
1181	79	62	160	
1182	81	62	165	
1183	80	61	165	
1184	83	63	159	
1185	86	66	158	
1186	91	66	162	
1187	95	68	161	
1188	99	67	156	
1189	101	66	154	
1190	100	66	155	
1191	96	64	157	
1192	92	65	157	
1193	90	65	156	
1194	87	64	153	
1195	85	64	157	
1196	84	65	164	
1197	81	65	169	
1198	90	70	170	
1199	102	75	172	
1200	111	75	170	
1201	114	77	172	
1202	115	76	174	
1203	110	73	171	
1204	103	72	169	
1205	98	70	165	
1206	89	67	165	
1207	85	65	163	
1208	83	66	163	
1209	83	66	159	
1210	80	63	155	
1211	80	62	149	
1212	79	64	149	
1213	77	63	151	
1214	76	62	158	
1215	75	60	161	
1216	79	62	160	
1217	82	67	163	
1218	90	67	163	
1219	98	70	166	
1220	105	71	165	
1221	104	70	167	
1222	107	72	170	
1223	109	72	171	
1224	102	67	170	
1225	95	65	168	
1226	88	66	167	
1227	85	63	163	
1228	81	62	167	
1229	80	64	165	
1230	79	64	159	
1231	78	60	155	
1232	78	58	157	
1233	77	57	158	
1234	78	59	161	
1235	78	59	160	
1236	80	61	156	
1237	84	63	156	
1238	86	62	158	
1239	87	64	159	
1240	93	68	158	
1241	97	70	162	
1242	98	70	167	
1243	98	73	173	
1244	100	73	173	
1245	100	70	169	
1246	102	70	168	
1247	103	71	164	
1248	99	69	160	
1249	94	67	159	
1250	90	67	161	
1251	88	65	164	
1252	89	67	164	
1253	91	70	168	
1254	93	70	169	
1255	98	70	169	
1256	99	72	167	
1257	96	70	165	
1258	92	68	166	
1259	90	67	166	
1260	86	67	165	
1261	85	70	166	
1262	86	70	165	
1263	88	67	165	
1264	89	68	167	
1265	88	70	171	
1266	91	73	171	
1267	93	73	171	
1268	100	73	173	
1269	102	74	176	
1270	108	73	178	
1271	111	76	182	
1272	119	81	182	
1273	125	85	185	
1274	125	83	186	
1275	120	78	188	
1276	117	76	191	
1277	116	76	189	
1278	119	79	190	
1279	122	81	188	
