Pos	Red	Green	Blue	
0	129	115	66	
1	131	117	67	
2	132	117	64	
3	134	116	62	
4	131	116	60	
5	126	113	57	
6	122	110	57	
7	124	107	55	
8	126	109	57	
9	127	115	65	
10	130	117	70	
11	133	117	68	
12	136	120	64	
13	135	122	63	
14	132	121	65	
15	131	122	67	
16	128	117	66	
17	125	112	61	
18	126	111	61	
19	129	113	61	
20	133	116	63	
21	134	117	65	
22	134	119	66	
23	132	116	66	
24	128	115	65	
25	126	114	64	
26	122	111	60	
27	124	111	58	
28	123	111	57	
29	119	107	53	
30	116	105	55	
31	114	103	55	
32	119	105	56	
33	124	109	58	
34	127	111	58	
35	126	115	62	
36	128	117	64	
37	133	122	67	
38	136	122	64	
39	133	118	61	
40	130	117	63	
41	130	119	64	
42	132	120	62	
43	138	122	61	
44	139	121	60	
45	136	119	61	
46	129	116	63	
47	125	113	62	
48	121	112	60	
49	118	108	56	
50	119	109	58	
51	121	110	60	
52	124	111	59	
53	126	113	61	
54	129	116	62	
55	128	119	62	
56	131	122	59	
57	135	126	63	
58	137	127	68	
59	137	125	69	
60	135	121	66	
61	133	119	61	
62	131	117	59	
63	132	118	58	
64	134	121	59	
65	133	121	61	
66	133	122	64	
67	134	121	65	
68	130	117	61	
69	128	113	56	
70	121	108	51	
71	118	107	48	
72	117	107	49	
73	116	107	50	
74	122	113	54	
75	127	116	59	
76	132	121	65	
77	133	123	70	
78	135	123	67	
79	137	125	69	
80	138	125	70	
81	139	126	70	
82	135	124	68	
83	128	120	64	
84	127	120	66	
85	130	122	66	
86	134	122	65	
87	134	122	63	
88	134	122	63	
89	133	124	65	
90	132	122	65	
91	131	119	65	
92	126	115	65	
93	122	113	62	
94	118	114	59	
95	118	114	56	
96	120	115	56	
97	123	117	61	
98	130	119	66	
99	134	119	69	
100	138	121	67	
101	138	123	68	
102	136	125	69	
103	134	127	69	
104	133	129	67	
105	135	128	67	
106	139	128	69	
107	141	126	72	
108	142	126	73	
109	142	130	75	
110	141	130	71	
111	138	127	65	
112	135	124	66	
113	136	123	65	
114	136	123	67	
115	137	120	66	
116	136	120	64	
117	137	124	69	
118	135	124	74	
119	132	124	73	
120	133	125	69	
121	133	124	66	
122	135	126	70	
123	137	128	71	
124	137	126	65	
125	136	124	63	
126	133	123	67	
127	131	122	68	
128	131	119	66	
129	134	119	66	
130	137	122	68	
131	138	128	70	
132	141	133	71	
133	140	132	69	
134	139	129	67	
135	139	127	69	
136	140	125	70	
137	143	129	72	
138	146	133	74	
139	144	134	75	
140	138	128	72	
141	134	121	70	
142	134	124	74	
143	133	126	72	
144	133	126	65	
145	135	127	67	
146	137	129	74	
147	135	125	73	
148	136	125	74	
149	137	126	72	
150	139	126	68	
151	140	128	70	
152	143	131	75	
153	145	136	81	
154	146	136	80	
155	146	133	76	
156	146	131	74	
157	145	132	72	
158	145	134	75	
159	146	135	76	
160	146	136	76	
161	147	137	78	
162	146	135	76	
163	144	135	73	
164	144	136	71	
165	144	134	70	
166	140	130	72	
167	140	131	75	
168	141	134	75	
169	143	133	74	
170	144	131	74	
171	140	128	71	
172	138	127	69	
173	139	129	73	
174	141	131	78	
175	142	133	81	
176	147	137	78	
177	152	141	79	
178	155	141	79	
179	155	139	79	
180	150	137	80	
181	145	134	80	
182	136	129	74	
183	133	124	73	
184	134	126	77	
185	137	130	78	
186	142	133	79	
187	144	133	80	
188	145	132	77	
189	143	132	77	
190	141	131	75	
191	139	127	73	
192	138	128	75	
193	138	131	80	
194	142	133	83	
195	148	137	82	
196	152	140	80	
197	150	138	79	
198	147	136	79	
199	146	137	82	
200	147	137	80	
201	147	136	76	
202	150	137	75	
203	151	138	76	
204	149	138	77	
205	146	134	76	
206	145	133	78	
207	148	136	80	
208	151	137	78	
209	153	136	75	
210	151	135	76	
211	146	133	74	
212	139	129	72	
213	138	124	68	
214	137	125	70	
215	137	127	72	
216	141	131	74	
217	148	138	78	
218	155	142	79	
219	158	146	85	
220	159	148	89	
221	157	150	91	
222	157	150	90	
223	157	146	87	
224	154	142	85	
225	151	140	83	
226	145	136	82	
227	145	134	80	
228	146	134	80	
229	148	137	81	
230	149	139	83	
231	147	137	79	
232	145	134	75	
233	144	132	73	
234	145	134	77	
235	145	132	76	
236	141	128	73	
237	139	129	72	
238	142	133	73	
239	146	133	74	
240	147	132	78	
241	146	133	81	
242	142	134	80	
243	137	134	78	
244	136	134	78	
245	140	134	83	
246	147	135	87	
247	152	140	90	
248	157	140	87	
249	158	141	83	
