Pos	Red	Green	Blue	
0	149	107	68	
1	150	108	68	
2	147	107	63	
3	143	105	60	
4	139	102	59	
5	138	99	63	
6	139	99	68	
7	140	101	69	
8	145	105	66	
9	146	107	64	
10	146	105	64	
11	147	107	69	
12	148	108	71	
13	149	109	74	
14	148	109	75	
15	144	106	70	
16	144	106	65	
17	148	106	65	
18	150	106	68	
19	147	107	70	
20	147	110	73	
21	146	110	71	
22	144	108	68	
23	142	106	66	
24	141	105	68	
25	142	105	68	
26	139	103	67	
27	137	100	63	
28	135	98	59	
29	137	97	58	
30	138	97	60	
31	136	97	62	
32	139	101	65	
33	140	103	66	
34	145	105	67	
35	148	110	73	
36	150	111	73	
37	150	111	72	
38	150	110	69	
39	151	109	68	
40	154	110	68	
41	156	110	68	
42	156	111	67	
43	154	113	67	
44	148	111	67	
45	144	107	64	
46	141	104	60	
47	142	102	58	
48	140	101	59	
49	138	100	60	
50	139	102	60	
51	140	104	62	
52	144	106	65	
53	146	109	68	
54	150	110	69	
55	152	111	72	
56	153	110	74	
57	153	110	73	
58	152	110	69	
59	152	111	69	
60	150	110	71	
61	150	109	69	
62	150	110	68	
63	150	110	68	
64	151	109	68	
65	152	108	65	
66	152	110	63	
67	149	110	59	
68	144	105	53	
69	141	102	51	
70	140	101	53	
71	139	100	52	
72	141	104	53	
73	143	107	60	
74	146	108	66	
75	148	108	71	
76	151	110	71	
77	151	114	73	
78	152	115	74	
79	154	115	71	
80	154	114	67	
81	150	112	65	
82	149	111	67	
83	150	113	71	
84	151	113	72	
85	150	113	71	
86	149	112	69	
87	149	115	67	
88	149	114	63	
89	147	112	62	
90	144	109	66	
91	141	105	67	
92	137	102	65	
93	135	102	66	
94	137	102	67	
95	142	106	66	
96	149	110	61	
97	152	113	63	
98	154	115	71	
99	153	115	73	
100	152	116	70	
101	151	116	68	
102	153	117	73	
103	156	117	74	
104	159	118	71	
105	157	119	71	
106	156	118	70	
107	157	119	73	
108	157	121	76	
109	156	120	78	
110	155	117	78	
111	153	115	74	
112	153	112	66	
113	153	112	66	
114	152	115	74	
115	149	113	75	
116	147	111	72	
117	151	113	74	
118	150	112	72	
119	149	111	70	
120	149	113	69	
121	150	115	66	
122	152	118	66	
123	152	117	66	
124	150	113	67	
125	149	111	64	
126	149	110	60	
127	148	109	64	
128	149	109	72	
129	149	111	75	
130	153	113	73	
131	157	118	74	
132	157	118	74	
133	153	115	72	
134	154	114	70	
135	157	118	70	
136	159	121	71	
137	158	122	72	
138	155	121	71	
139	154	117	67	
140	151	116	61	
141	150	116	62	
142	149	114	66	
143	150	112	67	
144	152	113	70	
145	151	114	71	
146	150	114	69	
147	149	116	71	
148	149	114	72	
149	151	116	74	
150	155	119	75	
151	155	120	77	
152	158	121	78	
153	160	120	77	
154	158	119	75	
155	155	119	74	
156	154	119	74	
157	159	119	71	
158	163	121	68	
159	162	121	69	
160	160	121	73	
161	158	122	74	
162	156	123	75	
163	154	122	72	
164	151	119	69	
165	152	119	69	
166	151	118	65	
167	151	116	64	
168	151	119	69	
169	147	120	71	
170	144	116	69	
171	145	115	69	
172	149	117	70	
173	151	119	71	
174	156	122	75	
175	157	123	77	
176	160	124	78	
177	162	127	79	
178	158	125	78	
179	152	121	73	
180	145	117	67	
181	142	113	63	
182	143	115	65	
183	146	119	70	
184	150	121	74	
185	151	122	77	
186	152	121	74	
187	152	120	70	
188	149	118	68	
189	148	117	64	
190	147	116	63	
191	148	115	65	
192	152	118	69	
193	156	121	74	
194	158	121	73	
195	159	121	72	
196	157	125	74	
197	152	127	77	
198	150	124	76	
199	152	123	75	
200	154	123	75	
201	152	122	74	
202	151	121	74	
203	151	120	74	
204	151	120	72	
205	151	121	73	
206	155	122	75	
207	157	121	75	
208	155	121	73	
209	149	120	69	
210	141	117	67	
211	138	112	64	
212	137	111	66	
213	139	113	69	
214	145	115	72	
215	150	118	77	
216	157	122	79	
217	163	127	78	
