Pos	Red	Green	Blue	
0	105	65	36	
1	106	65	36	
2	111	66	36	
3	115	68	36	
4	119	71	36	
5	119	74	41	
6	119	72	45	
7	120	69	43	
8	121	69	39	
9	120	73	41	
10	116	73	41	
11	113	69	37	
12	114	68	35	
13	117	69	39	
14	119	70	44	
15	119	73	47	
16	119	73	46	
17	119	72	43	
18	115	69	41	
19	111	68	38	
20	111	70	37	
21	114	71	39	
22	114	71	42	
23	111	69	40	
24	110	66	36	
25	113	67	34	
26	114	67	30	
27	114	68	30	
28	115	69	31	
29	116	67	34	
30	119	71	42	
31	121	74	48	
32	121	72	48	
33	120	70	45	
34	120	69	40	
35	118	70	37	
36	121	71	39	
37	126	74	43	
38	129	74	45	
39	128	74	45	
40	124	74	44	
41	120	73	44	
42	114	69	41	
43	114	66	39	
44	116	68	36	
45	116	69	37	
46	117	69	39	
47	119	73	44	
48	121	74	44	
49	121	73	43	
50	124	73	43	
51	125	72	38	
52	128	78	40	
53	128	81	43	
54	125	76	41	
55	124	74	40	
56	126	74	36	
57	128	76	37	
58	129	76	40	
59	127	76	44	
60	128	76	45	
61	128	75	46	
62	127	75	44	
63	123	74	39	
64	118	71	34	
65	117	73	32	
66	116	73	33	
67	118	73	39	
68	120	73	41	
69	121	72	44	
70	127	76	50	
71	131	78	51	
72	132	77	49	
73	133	76	45	
74	134	77	41	
75	133	76	44	
76	130	77	52	
77	126	77	56	
78	124	73	51	
79	127	74	51	
80	131	78	55	
81	134	81	55	
82	134	81	52	
83	133	82	53	
84	131	79	52	
85	130	76	52	
86	129	75	51	
87	128	75	49	
88	125	76	46	
89	123	74	41	
90	126	75	40	
91	129	74	43	
92	132	73	49	
93	136	75	53	
94	137	79	50	
95	135	80	48	
96	129	80	48	
97	124	77	48	
98	125	78	49	
99	133	81	49	
100	140	82	46	
101	142	83	45	
102	143	86	49	
103	142	86	53	
104	142	88	57	
105	141	87	58	
106	139	83	54	
107	139	83	55	
108	139	83	57	
109	141	84	60	
110	142	86	61	
111	140	83	58	
112	139	81	54	
113	139	83	53	
114	138	83	56	
115	134	79	52	
116	134	79	49	
117	137	82	50	
118	138	83	52	
119	135	83	52	
120	134	82	53	
121	133	79	51	
122	133	79	49	
123	136	84	53	
124	139	84	52	
125	139	83	53	
126	143	85	57	
127	145	86	57	
128	143	85	53	
129	140	84	49	
130	140	84	49	
131	144	85	52	
132	146	85	58	
133	146	89	60	
134	146	89	56	
135	143	85	49	
136	141	86	49	
137	139	86	52	
138	138	84	52	
139	140	85	55	
140	142	85	55	
141	144	85	54	
142	144	86	52	
143	140	85	53	
144	140	85	58	
145	143	84	61	
146	148	84	59	
147	150	87	61	
148	151	89	63	
149	153	92	64	
150	152	90	61	
151	149	89	59	
152	150	92	59	
153	153	91	60	
154	153	91	60	
155	152	91	62	
156	151	91	63	
157	151	91	62	
158	153	91	61	
159	156	91	61	
160	153	90	59	
161	148	90	60	
162	147	92	62	
163	148	89	59	
164	147	88	57	
165	145	88	57	
166	143	86	56	
167	143	89	59	
168	145	88	61	
169	147	87	61	
170	152	91	65	
171	152	92	63	
172	155	93	61	
173	161	97	63	
174	157	96	64	
175	151	93	63	
176	144	89	61	
177	141	86	59	
178	144	87	60	
179	149	89	60	
180	156	93	63	
181	158	97	66	
182	155	93	63	
183	151	91	63	
184	144	89	64	
185	142	88	62	
186	144	87	60	
187	147	87	59	
188	152	87	61	
189	155	92	64	
190	159	95	65	
191	159	93	64	
192	156	93	64	
193	151	94	67	
194	150	92	68	
195	154	92	69	
196	160	94	69	
197	161	98	69	
198	160	99	65	
199	158	95	62	
200	153	92	63	
201	151	92	65	
202	154	94	67	
203	160	96	66	
204	163	95	64	
205	161	96	66	
206	152	92	67	
207	145	87	64	
208	142	84	60	
209	144	86	57	
210	154	93	61	
211	160	94	63	
212	165	92	65	
213	167	94	68	
214	168	98	68	
215	168	101	67	
216	168	103	66	
217	166	105	68	
