Pos	Red	Green	Blue	
389	70	65	140	
390	60	60	143	
391	55	54	139	
392	48	50	135	
393	46	47	132	
394	42	44	131	
395	41	42	132	
396	39	42	134	
397	40	43	132	
398	39	43	128	
399	37	40	126	
400	39	41	127	
401	41	42	124	
402	47	45	117	
403	52	50	123	
404	60	55	131	
405	66	62	141	
406	72	65	141	
407	70	64	143	
408	71	65	147	
409	71	67	153	
410	65	63	159	
411	62	59	157	
412	59	58	151	
413	53	53	140	
414	51	55	135	
415	51	56	130	
416	48	52	132	
417	51	54	130	
418	49	50	125	
419	47	47	109	
420	51	50	97	
421	56	54	85	
422	62	55	81	
423	67	56	78	
424	83	66	76	
425	95	77	77	
426	109	87	78	
427	113	93	84	
428	116	94	89	
429	115	92	98	
430	111	91	105	
431	105	89	106	
432	96	84	103	
433	89	78	100	
434	74	69	101	
435	64	63	99	
436	53	53	92	
437	51	47	85	
438	54	46	83	
439	57	49	88	
440	59	52	94	
441	57	51	96	
442	62	55	95	
443	70	59	90	
444	80	68	88	
445	87	76	84	
446	94	80	78	
447	96	80	77	
448	99	84	81	
449	99	85	86	
450	99	84	87	
451	98	84	92	
452	96	84	101	
453	90	79	107	
454	80	72	109	
455	77	69	117	
456	66	61	120	
457	57	58	126	
458	50	54	127	
459	47	53	131	
460	46	51	135	
461	46	49	140	
462	46	48	144	
463	47	50	144	
464	49	53	140	
465	51	56	136	
466	49	54	136	
467	46	51	131	
468	48	52	126	
469	48	51	122	
470	52	53	120	
471	55	54	123	
472	56	55	128	
473	57	56	133	
474	55	56	130	
475	52	54	131	
476	52	54	133	
477	52	55	133	
478	52	54	131	
479	53	56	132	
480	54	55	133	
481	57	59	137	
482	62	60	139	
483	64	61	141	
484	68	63	142	
485	69	66	145	
486	68	67	148	
487	67	68	147	
488	63	64	145	
489	61	61	141	
490	57	59	138	
491	56	54	136	
492	53	52	137	
493	51	49	136	
494	47	48	135	
495	45	48	133	
496	46	51	133	
497	45	49	133	
498	44	49	135	
499	43	50	135	
500	42	47	130	
501	43	47	125	
502	47	47	125	
503	49	46	121	
504	52	46	120	
505	54	49	116	
506	53	49	109	
507	53	48	97	
508	48	46	90	
509	41	39	76	
510	32	32	68	
511	31	28	55	
512	26	24	50	
513	26	24	37	
514	24	24	30	
515	25	22	20	
516	24	17	16	
517	25	18	12	
518	29	22	15	
519	30	24	16	
520	30	25	19	
521	26	21	19	
522	27	22	22	
523	27	20	17	
524	22	15	5	
525	23	17	1	
526	22	18	0	
527	21	18	0	
528	24	20	4	
529	25	21	10	
530	29	23	13	
531	29	26	14	
532	30	28	14	
533	28	28	9	
534	28	25	5	
535	32	27	4	
536	34	27	2	
537	33	29	5	
538	38	30	8	
539	43	36	18	
540	50	38	20	
541	54	42	23	
542	62	48	26	
543	63	55	28	
544	77	63	31	
545	85	70	38	
546	98	73	43	
547	104	80	53	
548	115	85	57	
549	121	91	60	
550	131	97	59	
551	134	104	67	
552	143	111	76	
553	149	117	83	
554	161	124	83	
555	168	128	85	
556	178	135	86	
557	181	139	91	
558	185	142	94	
559	184	141	94	
560	186	142	92	
561	188	141	93	
562	187	141	96	
563	185	141	100	
564	185	142	99	
565	185	140	93	
566	183	141	89	
567	183	139	84	
568	170	133	82	
569	159	121	74	
570	135	110	73	
571	119	95	61	
572	87	75	50	
573	66	52	29	
574	41	33	20	
575	42	30	9	
576	38	26	0	
577	37	25	0	
578	36	26	4	
579	33	23	4	
580	27	17	0	
581	27	17	0	
582	31	18	0	
583	36	19	0	
584	52	23	7	
585	62	29	16	
586	82	34	18	
587	97	43	32	
588	113	47	38	
589	120	48	44	
590	125	51	48	
591	123	52	47	
592	123	53	43	
593	125	54	42	
594	126	52	42	
595	126	50	44	
596	126	51	48	
597	126	52	51	
598	124	50	50	
599	123	50	46	
600	123	52	47	
601	123	54	47	
602	125	54	46	
603	126	53	49	
604	130	55	55	
605	134	58	57	
606	136	58	54	
607	134	55	50	
608	130	53	49	
609	127	52	48	
610	125	50	45	
611	128	50	44	
612	128	49	44	
613	128	51	46	
614	128	51	48	
615	127	51	52	
616	131	53	59	
617	134	54	59	
618	138	58	56	
619	140	62	54	
620	138	62	52	
621	136	60	53	
622	133	59	56	
623	132	59	55	
624	133	63	55	
625	135	65	54	
626	134	61	52	
627	134	59	52	
628	133	59	56	
629	134	60	55	
630	133	60	54	
631	132	57	48	
632	129	53	42	
633	129	51	42	
634	128	51	45	
635	130	52	46	
636	132	54	46	
637	131	54	43	
638	132	54	42	
639	134	55	43	
640	134	54	41	
641	133	52	42	
642	133	55	50	
643	134	56	53	
644	135	54	48	
645	133	53	49	
646	134	53	52	
647	136	50	50	
648	138	52	48	
649	140	57	49	
650	141	56	46	
651	141	56	45	
652	142	56	46	
653	140	57	49	
654	137	59	58	
655	136	56	55	
656	133	52	45	
657	131	53	45	
658	130	54	51	
659	133	54	53	
660	134	53	52	
661	135	53	51	
662	137	55	52	
663	137	55	49	
664	136	55	46	
665	133	52	38	
666	122	49	34	
667	111	47	28	
668	91	40	19	
669	80	33	9	
670	58	25	1	
671	50	25	0	
672	39	25	0	
673	34	18	0	
674	31	19	0	
675	31	21	0	
676	29	20	1	
677	28	17	0	
678	26	16	0	
679	24	16	0	
680	23	17	0	
681	22	18	2	
682	21	19	0	
683	22	21	1	
684	25	22	5	
685	25	20	12	
686	26	20	20	
687	26	24	29	
688	26	27	33	
689	26	28	37	
690	26	27	36	
691	27	25	35	
692	30	29	37	
693	37	36	46	
694	36	36	48	
695	35	37	52	
696	41	43	56	
697	37	38	57	
698	35	36	64	
699	39	41	67	
700	40	43	63	
701	38	41	57	
702	37	41	53	
703	36	42	59	
704	34	41	65	
705	34	41	70	
706	34	42	68	
707	33	38	65	
708	30	34	66	
709	30	35	66	
710	30	35	61	
711	34	35	53	
712	31	34	43	
713	25	31	41	
714	28	35	52	
715	31	35	57	
716	34	36	53	
717	32	36	52	
718	32	36	53	
719	35	39	55	
720	36	41	56	
721	37	43	60	
722	39	43	67	
723	40	42	73	
724	41	40	74	
725	44	44	78	
726	46	47	78	
727	41	44	71	
728	36	40	64	
729	37	41	62	
730	36	40	63	
731	36	37	61	
732	31	33	58	
733	30	32	51	
734	27	31	48	
735	25	29	45	
736	26	29	47	
737	26	28	48	
738	27	27	50	
739	32	30	57	
740	35	32	60	
741	35	35	64	
742	39	42	70	
743	41	44	74	
744	43	45	73	
745	45	47	71	
746	43	46	68	
747	40	45	64	
748	37	42	64	
749	38	40	65	
750	40	40	69	
751	39	39	65	
752	39	39	58	
753	42	40	52	
754	41	39	49	
755	39	39	49	
756	41	42	56	
757	41	42	57	
758	41	42	57	
759	42	43	58	
760	43	42	56	
761	43	43	62	
762	44	43	68	
763	49	48	78	
764	50	50	79	
765	49	48	79	
766	48	48	78	
767	44	43	73	
768	41	41	72	
769	42	45	73	
770	40	45	73	
771	35	42	69	
772	37	45	70	
773	38	45	68	
774	32	41	65	
775	33	43	66	
776	34	44	70	
777	34	41	69	
778	36	40	67	
779	37	40	69	
780	36	39	74	
781	36	41	75	
782	35	43	71	
783	33	43	68	
784	35	41	68	
785	39	40	68	
786	41	40	68	
787	40	40	71	
788	38	41	73	
789	37	42	77	
790	38	44	80	
791	39	44	81	
792	38	41	78	
793	37	40	73	
794	38	42	72	
795	37	40	69	
796	35	39	68	
797	34	39	67	
798	32	38	68	
799	32	38	65	
800	34	40	63	
801	32	40	64	
802	33	40	66	
803	35	40	72	
804	38	41	75	
805	41	46	81	
806	40	48	81	
807	37	45	83	
808	38	43	85	
809	41	42	86	
810	41	42	84	
811	40	43	81	
812	42	43	80	
813	45	43	80	
814	46	44	82	
815	44	45	81	
816	41	45	79	
817	41	46	73	
818	39	45	69	
819	38	43	70	
820	38	43	79	
821	36	41	81	
822	36	42	79	
823	38	45	82	
824	38	44	82	
825	42	45	83	
826	42	44	78	
827	41	46	77	
828	40	47	81	
829	35	41	77	
830	35	41	73	
831	36	42	70	
832	35	42	70	
833	36	43	71	
834	36	42	72	
835	38	42	74	
836	39	45	74	
837	37	44	78	
838	35	41	80	
839	36	40	79	
840	37	41	76	
841	33	38	74	
842	33	37	76	
843	36	38	74	
844	39	40	71	
845	38	44	71	
846	40	46	71	
847	44	48	77	
848	44	47	80	
849	43	47	84	
850	41	46	84	
851	41	45	81	
852	41	46	76	
853	45	49	73	
854	44	49	74	
855	37	41	66	
856	34	38	63	
857	36	37	55	
858	34	34	48	
859	33	32	35	
860	31	30	23	
861	29	29	15	
862	26	27	19	
863	27	28	31	
864	28	28	38	
865	27	26	43	
866	32	32	44	
867	30	34	42	
868	28	31	43	
869	32	35	47	
870	34	37	49	
871	33	37	55	
872	34	37	62	
873	33	36	67	
874	36	39	68	
875	40	40	71	
876	38	37	68	
877	38	40	69	
878	38	43	70	
879	36	42	73	
880	36	41	77	
881	36	41	77	
882	38	43	74	
883	38	43	74	
884	39	43	79	
885	41	45	85	
886	40	44	87	
887	37	42	87	
888	37	43	89	
889	37	44	89	
890	38	44	85	
891	39	44	84	
892	39	44	83	
893	39	44	83	
894	39	43	81	
895	40	41	74	
896	41	42	70	
897	41	44	66	
898	40	44	67	
899	38	41	75	
900	38	44	84	
901	39	47	91	
902	38	48	89	
903	37	47	86	
904	37	46	84	
905	40	47	83	
906	42	47	83	
907	39	44	80	
908	39	44	81	
909	40	45	82	
910	38	44	82	
911	39	47	87	
912	41	50	92	
913	42	50	95	
914	41	48	93	
915	44	49	91	
916	43	48	88	
917	39	44	82	
918	37	42	79	
919	40	43	75	
920	41	44	75	
921	38	42	72	
922	39	44	74	
923	41	46	77	
924	39	44	75	
925	40	45	79	
926	41	46	84	
927	41	46	91	
928	41	45	94	
929	39	44	97	
930	41	47	98	
931	42	47	94	
932	44	48	91	
933	47	50	86	
934	47	51	83	
935	46	52	82	
936	47	52	83	
937	47	51	82	
938	47	49	78	
939	44	46	73	
940	41	43	71	
941	43	42	71	
942	43	44	74	
943	42	44	76	
944	41	44	75	
945	41	46	79	
946	42	48	83	
947	41	47	85	
948	41	46	85	
949	43	49	90	
950	45	52	95	
951	46	53	96	
952	44	50	91	
953	43	50	89	
954	45	50	90	
955	48	48	86	
956	49	47	81	
957	50	49	80	
958	47	48	79	
959	43	45	76	
960	41	45	75	
961	42	46	74	
962	40	45	73	
963	40	44	75	
964	40	43	76	
965	40	43	76	
966	43	47	75	
967	43	48	77	
968	43	47	79	
969	44	46	85	
970	44	47	88	
971	44	48	86	
972	45	48	80	
973	44	45	71	
974	46	46	69	
975	44	46	69	
976	42	46	74	
977	43	48	78	
978	45	49	77	
979	45	47	77	
980	46	47	79	
981	46	50	78	
982	45	52	73	
983	42	49	73	
984	38	43	77	
985	41	44	81	
986	45	48	82	
987	46	51	83	
988	47	52	85	
989	50	53	84	
990	51	52	81	
991	49	50	79	
992	50	50	82	
993	49	50	83	
994	46	48	83	
995	42	47	84	
996	41	48	83	
997	43	49	79	
998	44	50	76	
999	46	50	74	
1000	45	48	75	
1001	44	49	80	
1002	44	51	87	
1003	45	49	83	
1004	46	48	73	
1005	49	49	71	
1006	46	47	75	
1007	43	46	78	
1008	43	47	76	
1009	40	44	76	
1010	42	46	78	
1011	44	49	81	
1012	46	51	82	
1013	46	51	83	
1014	46	50	82	
1015	47	51	84	
1016	45	50	83	
1017	43	48	82	
1018	42	47	82	
1019	41	46	80	
1020	41	47	79	
1021	44	51	80	
1022	46	52	76	
1023	48	50	77	
1024	48	47	82	
1025	48	47	86	
1026	48	48	86	
1027	45	47	84	
1028	44	47	80	
1029	45	49	78	
1030	44	48	78	
1031	42	45	75	
1032	43	47	77	
1033	44	48	79	
1034	43	46	76	
1035	42	43	74	
1036	43	45	73	
1037	43	47	71	
1038	43	46	67	
1039	42	45	69	
1040	42	45	73	
1041	43	47	79	
1042	47	51	82	
1043	48	49	85	
1044	49	47	84	
1045	53	52	89	
1046	53	52	91	
1047	49	50	86	
1048	48	50	81	
1049	46	48	76	
1050	45	47	78	
1051	45	48	81	
1052	46	49	84	
1053	48	50	86	
1054	48	49	84	
1055	46	47	83	
1056	46	46	83	
1057	45	46	82	
1058	43	44	80	
1059	42	42	75	
1060	42	43	73	
1061	43	45	69	
1062	43	46	67	
1063	40	45	69	
1064	42	47	77	
1065	43	49	84	
1066	43	48	84	
1067	46	49	89	
1068	46	46	89	
1069	47	45	86	
1070	46	46	82	
1071	44	46	79	
1072	43	47	83	
1073	43	47	83	
1074	45	51	80	
1075	46	52	80	
1076	44	49	80	
1077	44	49	81	
1078	47	52	85	
1079	45	50	86	
1080	44	47	85	
1081	49	48	83	
1082	49	49	80	
1083	47	50	73	
1084	43	46	66	
1085	44	48	68	
1086	46	48	76	
1087	45	47	79	
1088	47	47	77	
1089	48	48	78	
1090	51	51	80	
1091	50	49	79	
1092	48	47	79	
1093	46	47	80	
1094	44	48	81	
1095	45	49	82	
1096	45	47	79	
1097	47	46	76	
1098	49	48	70	
1099	47	47	65	
1100	44	45	65	
1101	44	44	65	
1102	44	45	70	
1103	42	44	70	
1104	43	44	68	
1105	44	44	67	
1106	44	44	65	
1107	45	44	69	
1108	43	42	71	
1109	42	42	74	
1110	45	46	76	
1111	45	48	77	
1112	45	47	75	
1113	44	45	75	
1114	42	43	76	
1115	45	47	79	
1116	48	49	79	
1117	46	46	78	
1118	47	47	77	
1119	49	49	77	
1120	49	49	76	
1121	48	47	71	
1122	47	46	68	
1123	48	47	65	
1124	45	44	61	
1125	42	42	56	
1126	42	45	56	
1127	39	43	58	
1128	40	44	66	
1129	42	46	74	
1130	42	44	73	
1131	43	43	72	
1132	45	44	73	
1133	45	44	72	
1134	44	43	71	
1135	43	45	69	
1136	46	48	65	
1137	49	48	65	
1138	48	47	66	
1139	47	45	67	
1140	44	45	69	
1141	42	44	68	
1142	38	41	67	
1143	36	38	59	
1144	34	36	56	
1145	33	34	50	
1146	33	34	50	
1147	32	33	45	
1148	33	34	42	
1149	33	34	44	
1150	33	34	49	
1151	34	34	50	
1152	36	36	48	
1153	38	39	49	
1154	39	40	52	
1155	40	40	56	
1156	38	39	57	
1157	39	40	58	
1158	38	39	55	
1159	37	37	53	
1160	39	37	54	
1161	40	38	59	
1162	41	39	66	
1163	38	38	69	
1164	40	41	72	
1165	40	41	67	
1166	39	39	59	
1167	40	38	59	
1168	40	38	64	
1169	41	39	67	
1170	42	40	65	
1171	43	42	66	
1172	45	42	73	
1173	45	42	72	
1174	46	44	67	
1175	44	43	62	
1176	43	44	62	
1177	44	44	65	
1178	39	39	63	
1179	37	38	60	
1180	39	39	58	
1181	43	38	53	
1182	43	35	51	
1183	40	33	47	
1184	40	32	43	
1185	41	30	36	
1186	40	29	30	
1187	39	30	25	
1188	36	27	24	
1189	33	25	15	
1190	33	26	10	
1191	32	25	6	
1192	33	22	9	
1193	35	22	12	
1194	40	26	14	
1195	40	26	14	
1196	41	25	10	
1197	45	30	11	
1198	45	30	10	
1199	42	27	8	
1200	47	31	14	
1201	50	32	15	
1202	60	32	12	
1203	69	37	24	
1204	84	40	35	
1205	95	45	45	
1206	113	51	46	
1207	121	54	50	
1208	130	56	54	
1209	132	59	58	
1210	133	60	61	
1211	132	59	59	
1212	133	59	55	
1213	132	58	55	
1214	132	56	58	
1215	135	56	59	
1216	138	56	55	
1217	139	57	52	
1218	139	56	48	
1219	139	57	50	
1220	138	58	53	
1221	137	57	53	
1222	135	57	53	
1223	134	60	54	
1224	134	60	55	
1225	136	56	53	
1226	138	55	50	
1227	136	56	51	
1228	137	57	52	
1229	137	58	53	
1230	141	60	52	
1231	145	62	53	
1232	148	60	52	
1233	147	59	52	
1234	147	60	54	
1235	146	59	52	
1236	145	60	52	
1237	144	61	51	
1238	143	61	50	
1239	144	63	52	
1240	143	58	45	
1241	142	54	43	
1242	140	54	46	
1243	136	54	47	
1244	133	55	47	
1245	131	54	48	
1246	130	53	50	
1247	131	54	52	
1248	134	59	56	
1249	135	63	60	
1250	140	64	60	
1251	144	63	60	
1252	149	64	61	
1253	149	64	59	
1254	148	61	57	
1255	147	60	56	
1256	147	63	60	
1257	146	63	59	
1258	146	60	55	
1259	146	60	53	
1260	148	62	56	
1261	150	63	55	
1262	152	63	53	
1263	152	62	51	
1264	150	60	53	
1265	147	61	56	
1266	145	60	59	
1267	143	58	58	
1268	145	58	57	
1269	147	60	59	
1270	149	62	61	
1271	149	61	61	
1272	149	59	61	
1273	149	62	58	
1274	147	61	51	
1275	144	60	49	
1276	137	58	55	
1277	133	54	55	
1278	125	51	53	
1279	122	52	51	
