Pos	Red	Green	Blue	
0	147	112	66	
1	150	114	68	
2	153	116	63	
3	153	119	65	
4	152	122	67	
5	151	121	67	
6	148	119	65	
7	145	114	60	
8	142	113	60	
9	143	112	63	
10	145	113	68	
11	148	115	71	
12	153	116	70	
13	155	119	71	
14	157	121	71	
15	158	125	72	
16	159	126	74	
17	159	123	71	
18	155	120	70	
19	152	116	67	
20	150	115	64	
21	153	117	69	
22	154	119	73	
23	152	118	75	
24	153	120	75	
25	152	120	73	
26	150	119	71	
27	150	118	70	
28	149	116	67	
29	150	114	63	
30	147	112	63	
31	144	109	62	
32	141	106	64	
33	141	107	66	
34	141	111	66	
35	141	112	67	
36	144	114	70	
37	146	115	76	
38	153	118	83	
39	157	123	86	
40	160	121	79	
41	159	121	75	
42	157	120	75	
43	156	119	74	
44	156	119	73	
45	159	119	71	
46	161	122	71	
47	162	125	72	
48	158	123	73	
49	151	116	70	
50	145	109	66	
51	146	107	64	
52	145	109	65	
53	145	112	66	
54	147	115	68	
55	150	118	70	
56	157	120	70	
57	161	123	71	
58	166	124	72	
59	167	127	74	
60	168	128	73	
61	167	126	73	
62	163	124	73	
63	159	121	71	
64	158	120	71	
65	158	119	70	
66	159	122	72	
67	160	125	75	
68	161	124	73	
69	163	122	74	
70	161	120	76	
71	156	116	71	
72	149	111	65	
73	146	109	60	
74	145	109	59	
75	146	109	61	
76	150	113	63	
77	154	117	69	
78	160	122	72	
79	163	126	77	
80	168	127	78	
81	169	127	77	
82	170	128	74	
83	169	127	74	
84	164	124	77	
85	161	123	77	
86	159	121	72	
87	161	121	71	
88	163	124	73	
89	162	125	76	
90	162	125	77	
91	160	121	75	
92	159	123	78	
93	157	124	76	
94	153	120	71	
95	151	116	67	
96	149	114	65	
97	148	115	67	
98	150	116	70	
99	151	117	73	
100	158	122	77	
101	166	129	82	
102	169	131	79	
103	167	129	79	
104	163	129	80	
105	161	130	84	
106	161	131	86	
107	163	129	86	
108	169	129	86	
109	173	130	85	
110	175	133	84	
111	173	134	85	
112	170	131	83	
113	170	130	83	
114	168	129	84	
115	165	126	81	
116	163	125	81	
117	164	124	80	
118	163	126	80	
119	163	126	80	
120	163	127	78	
121	164	126	79	
122	164	126	83	
123	165	127	83	
124	165	127	80	
125	165	127	76	
126	165	127	77	
127	167	128	79	
128	164	125	82	
129	160	122	81	
130	160	123	80	
131	161	124	81	
132	164	126	82	
133	167	128	84	
134	170	131	84	
135	171	133	86	
136	170	130	86	
137	170	127	84	
138	173	128	81	
139	174	132	83	
140	175	132	85	
141	174	131	85	
142	171	132	86	
143	169	130	85	
144	165	127	83	
145	165	127	84	
146	166	129	87	
147	166	128	86	
148	168	129	87	
149	168	127	85	
150	168	127	84	
151	167	128	85	
152	168	128	82	
153	170	130	85	
154	174	132	85	
155	177	133	84	
156	180	134	85	
157	179	135	87	
158	179	135	88	
159	179	134	90	
160	179	134	92	
161	181	134	91	
162	182	136	89	
163	180	136	89	
