Pos	Red	Green	Blue	
0	138	112	68	
1	142	116	70	
2	141	116	66	
3	137	111	61	
4	133	109	59	
5	132	107	60	
6	131	105	64	
7	133	105	66	
8	136	107	67	
9	138	111	69	
10	139	112	69	
11	136	112	68	
12	139	115	70	
13	142	117	72	
14	141	117	73	
15	139	119	72	
16	134	114	64	
17	134	112	60	
18	137	114	65	
19	139	112	69	
20	140	112	72	
21	140	113	75	
22	138	112	73	
23	137	112	68	
24	136	112	66	
25	133	111	62	
26	130	112	60	
27	128	111	56	
28	126	110	53	
29	126	108	53	
30	124	105	56	
31	124	105	61	
32	126	107	63	
33	128	107	63	
34	134	110	63	
35	138	115	66	
36	142	116	67	
37	142	118	68	
38	142	116	67	
39	139	114	64	
40	137	114	63	
41	136	116	67	
42	137	116	71	
43	140	115	70	
44	141	117	66	
45	140	119	64	
46	133	114	59	
47	130	106	56	
48	127	103	56	
49	127	104	57	
50	128	107	56	
51	131	108	56	
52	133	111	58	
53	133	113	62	
54	136	114	65	
55	139	115	68	
56	143	117	70	
57	144	121	73	
58	142	121	73	
59	138	118	69	
60	136	115	65	
61	136	112	65	
62	137	113	70	
63	137	115	72	
64	138	116	69	
65	139	116	64	
66	139	114	62	
67	140	114	60	
68	137	112	57	
69	132	109	55	
70	127	107	55	
71	122	105	54	
72	121	104	52	
73	126	106	54	
74	132	110	56	
75	135	112	57	
76	140	117	58	
77	143	121	63	
78	143	122	65	
79	141	121	67	
80	140	122	68	
81	139	121	67	
82	136	118	67	
83	132	118	66	
84	132	119	65	
85	134	119	65	
86	137	119	67	
87	141	119	66	
88	139	117	62	
89	135	118	61	
90	133	116	63	
91	134	113	62	
92	132	111	61	
93	127	108	59	
94	123	105	56	
95	125	105	58	
96	130	110	61	
97	135	115	66	
98	140	119	68	
99	143	120	70	
100	141	121	70	
101	137	121	71	
102	136	122	75	
103	136	119	71	
104	140	119	68	
105	145	123	67	
106	147	127	66	
107	146	129	68	
108	143	127	71	
109	141	125	72	
110	140	124	72	
111	139	123	69	
112	137	119	63	
113	136	117	62	
114	137	118	66	
115	138	119	70	
116	137	119	72	
117	135	118	72	
118	133	118	70	
119	132	117	64	
120	132	120	62	
121	136	122	62	
122	137	121	63	
123	136	118	64	
124	135	117	66	
125	135	118	67	
126	134	116	63	
127	135	116	60	
128	136	118	56	
129	135	120	58	
130	137	124	65	
131	139	125	68	
132	141	126	70	
133	140	125	68	
134	140	123	65	
135	139	121	64	
136	142	122	68	
137	146	126	72	
138	147	127	71	
139	147	125	69	
140	142	123	68	
141	137	119	64	
142	135	119	65	
143	135	120	68	
144	134	122	72	
145	136	123	73	
146	137	123	68	
147	138	123	69	
148	137	120	73	
149	136	118	72	
150	140	120	69	
151	145	126	71	
152	148	129	72	
153	145	129	75	
154	143	126	78	
155	142	125	76	
156	145	126	72	
157	147	127	67	
158	149	130	67	
159	149	131	69	
160	148	131	71	
161	147	131	72	
162	144	129	72	
163	142	129	72	
164	140	127	71	
165	141	125	71	
166	140	125	72	
167	138	126	72	
168	137	126	71	
169	139	125	68	
170	138	124	65	
171	134	122	66	
172	133	121	71	
173	134	123	73	
174	139	126	71	
175	142	130	73	
176	149	133	78	
177	153	134	79	
178	154	132	77	
179	151	131	73	
180	142	127	70	
181	135	122	64	
182	130	119	61	
183	132	121	67	
184	136	123	72	
185	141	127	76	
186	145	128	74	
187	144	129	73	
188	142	130	74	
189	136	126	71	
190	134	124	70	
191	135	124	70	
192	137	123	67	
193	141	127	72	
194	145	129	76	
195	147	130	77	
196	147	133	77	
197	141	133	75	
198	140	130	73	
199	142	127	73	
200	144	126	76	
201	146	129	78	
202	148	130	74	
203	148	129	73	
204	146	128	72	
205	142	128	74	
206	141	129	75	
207	144	131	79	
208	147	132	81	
209	148	129	77	
210	143	127	72	
211	133	121	65	
212	125	117	67	
213	126	117	69	
214	130	119	70	
215	136	125	73	
216	143	132	76	
217	147	136	77	
218	151	138	77	
219	152	140	79	
220	153	140	78	
221	154	144	86	
222	152	143	88	
223	150	139	84	
224	146	135	79	
225	142	132	77	
226	139	129	80	
227	140	128	80	
228	143	130	76	
229	145	131	76	
230	141	130	76	
231	139	129	75	
232	137	129	75	
233	138	129	73	
234	138	127	69	
235	137	124	69	
236	135	124	73	
237	132	126	76	
238	134	126	75	
239	139	126	73	
240	141	125	73	
241	142	126	74	
242	139	128	78	
243	134	126	78	
244	137	129	77	
