SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Feb 02 17:35:29 EET 2017
User: optolab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4C02475
Integration Time (usec): 100000 (USB4C02475)
Spectra Averaged: 1 (USB4C02475)
Boxcar Smoothing: 0 (USB4C02475)
Correct for Electrical Dark: No (USB4C02475)
Strobe/Lamp Enabled: No (USB4C02475)
Correct for Detector Non-linearity: No (USB4C02475)
Correct for Stray Light: No (USB4C02475)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
344,91	-275,000
345,13	-275,000
345,35	-275,000
345,57	-105,882
345,79	-73,913
346,00	-108,824
346,22	-1228,571
346,44	-100,000
346,66	261,702
346,87	356,522
347,09	738,462
347,31	6100,000
347,53	-2025,000
347,74	-158,140
347,96	-1628,571
348,18	329,412
348,40	252,941
348,61	-169,231
348,83	4000,000
349,05	197,436
349,27	152,941
349,48	-2950,000
349,70	285,714
349,92	114,286
350,14	116,216
350,35	-538,462
350,57	-405,556
350,79	-7,692
351,01	-426,667
351,22	770,000
351,44	633,333
351,66	372,222
351,87	1516,667
352,09	140,789
352,31	171,429
352,53	311,429
352,74	-400,000
352,96	221,053
353,18	165,625
353,40	-937,500
353,61	540,000
353,83	166,667
354,05	240,625
354,26	207,143
354,48	-1380,000
354,70	438,095
354,92	261,111
355,13	-79,070
355,35	174,074
355,57	159,375
355,78	157,143
356,00	100,000
356,22	236,364
356,44	320,930
356,65	314,286
356,87	113,889
357,09	271,429
357,30	140,909
357,52	-1066,667
357,74	232,258
357,95	188,571
358,17	43,478
358,39	124,000
358,60	111,111
358,82	86,364
359,04	194,872
359,26	147,727
359,47	-107,692
359,69	253,571
359,91	508,000
360,12	335,000
360,34	77,778
360,56	-2050,000
360,77	655,556
360,99	329,167
361,21	78,261
361,42	-1775,000
361,64	-114,815
361,86	114,925
362,07	640,000
362,29	200,000
362,51	248,649
362,72	-860,000
362,94	259,259
363,16	162,857
363,37	1163,636
363,59	-6900,000
363,81	1287,500
364,02	97,333
364,24	254,545
364,46	433,333
364,67	195,238
364,89	447,059
365,11	327,027
365,32	222,222
365,54	200,000
365,76	134,091
365,97	209,756
366,19	84,211
366,41	890,000
366,62	140,000
366,84	558,333
367,05	104,902
367,27	1160,000
367,49	166,667
367,70	833,333
367,92	220,833
368,14	-300,000
368,35	145,588
368,57	93,939
368,79	276,923
369,00	88,462
369,22	322,222
369,43	410,526
369,65	-189,655
369,87	-547,059
370,08	320,000
370,30	371,429
370,51	727,273
370,73	161,111
370,95	405,000
371,16	110,526
371,38	164,151
371,60	340,000
371,81	136,957
372,03	-100,000
372,24	-181,250
372,46	3033,333
372,68	214,706
372,89	98,165
373,11	139,535
373,32	82,353
373,54	518,182
373,76	255,556
373,97	278,788
374,19	-173,684
374,40	101,429
374,62	705,882
374,84	304,167
375,05	71,154
375,27	229,730
375,48	92,593
375,70	394,118
375,92	130,357
376,13	342,105
376,35	416,667
376,56	305,000
376,78	112,245
376,99	136,364
377,21	268,750
377,43	106,061
377,64	244,000
377,86	418,750
378,07	86,364
378,29	266,667
378,51	128,571
378,72	-400,000
378,94	154,348
379,15	106,818
379,37	293,750
379,58	116,667
379,80	140,909
380,01	152,000
380,23	347,826
380,45	229,167
380,66	113,889
380,88	140,541
381,09	286,957
381,31	176,923
381,52	304,348
381,74	178,571
381,95	239,286
382,17	208,000
382,39	159,677
382,60	435,294
382,82	282,759
383,03	1500,000
383,25	108,642
383,46	316,667
383,68	136,170
383,89	454,545
384,11	126,027
384,32	213,158
384,54	-971,429
384,76	173,529
384,97	105,000
385,19	168,421
385,40	321,875
385,62	235,484
385,83	170,213
386,05	657,143
386,26	292,308
386,48	300,000
386,69	183,333
386,91	30,000
387,12	235,897
387,34	81,356
387,55	194,286
387,77	112,000
387,98	210,204
388,20	146,479
388,41	71,429
388,63	161,429
388,84	165,000
389,06	167,442
389,27	81,250
389,49	68,675
389,70	176,271
389,92	152,273
390,13	220,513
390,35	85,417
390,56	157,812
390,78	186,364
390,99	115,556
391,21	87,500
391,42	141,304
391,64	-250,000
391,85	158,621
392,07	64,286
392,28	284,615
392,50	2100,000
392,71	6900,000
392,93	111,290
393,14	239,130
393,36	117,949
393,57	183,333
393,79	125,397
394,00	65,753
394,22	162,000
394,43	360,714
394,65	217,857
394,86	268,750
395,08	-687,500
395,29	104,255
395,50	-4200,000
395,72	957,143
395,93	344,000
396,15	-14,286
396,36	100,000
396,58	-452,381
396,79	148,837
397,01	316,667
397,22	71,014
397,44	148,936
397,65	75,676
397,87	121,429
398,08	180,769
398,29	383,333
398,51	273,171
398,72	163,043
398,94	174,419
399,15	76,667
399,37	106,522
399,58	119,048
399,80	386,667
400,01	197,059
400,22	278,571
400,44	152,381
400,65	97,260
400,87	4500,000
401,08	89,888
401,30	74,667
401,51	103,636
401,72	100,000
401,94	148,780
402,15	97,959
402,37	154,545
402,58	246,512
402,80	56,250
403,01	150,000
403,22	66,265
403,44	183,333
403,65	30,612
403,87	134,667
404,08	151,923
404,30	112,500
404,51	120,000
404,72	672,727
404,94	40,964
405,15	134,328
405,37	119,780
405,58	196,774
405,79	185,714
406,01	71,111
406,22	115,476
406,44	50,877
406,65	61,905
406,86	93,000
407,08	76,543
407,29	57,333
407,51	49,038
407,72	75,248
407,93	32,911
408,15	90,909
408,36	128,571
408,58	53,333
408,79	51,163
409,00	65,248
409,22	75,490
409,43	45,946
409,64	56,410
409,86	88,636
410,07	24,348
410,29	32,667
410,50	28,571
410,71	61,290
410,93	7,921
411,14	56,075
411,35	36,111
411,57	20,139
411,78	36,029
412,00	32,667
412,21	37,611
412,42	17,073
412,64	36,667
412,85	16,062
413,06	13,839
413,28	38,431
413,49	37,674
413,70	31,330
413,92	43,810
414,13	19,368
414,34	13,383
414,56	29,362
414,77	15,867
414,98	12,367
415,20	41,935
415,41	21,429
415,63	33,048
415,84	34,349
416,05	3,614
416,27	18,384
416,48	20,142
416,69	8,430
416,91	20,000
417,12	3,167
417,33	15,801
417,55	21,400
417,76	17,759
417,97	15,918
418,19	-2,720
418,40	4,264
418,61	12,864
418,83	11,620
419,04	5,891
419,25	11,483
419,46	12,199
419,68	0,147
419,89	11,726
420,10	12,634
420,32	3,974
420,53	8,353
420,74	7,646
420,96	8,294
421,17	7,412
421,38	4,772
421,60	7,288
421,81	4,605
422,02	1,374
422,23	11,513
422,45	4,689
422,66	6,940
422,87	5,089
423,09	1,717
423,30	6,930
423,51	3,420
423,73	3,718
423,94	5,343
424,15	1,678
424,36	3,535
424,58	3,163
424,79	1,822
425,00	4,032
425,22	3,176
425,43	5,811
425,64	0,786
425,85	1,578
426,07	2,841
426,28	1,869
426,49	3,764
426,71	2,737
426,92	3,535
427,13	1,471
427,34	1,238
427,56	5,207
427,77	-0,207
427,98	0,357
428,19	1,590
428,41	0,658
428,62	2,298
428,83	0,548
429,04	3,562
429,26	1,227
429,47	3,296
429,68	0,311
429,89	1,253
430,11	2,836
430,32	2,214
430,53	0,611
430,74	2,852
430,96	2,752
431,17	1,471
431,38	1,698
431,59	1,147
431,81	1,244
432,02	2,049
432,23	1,609
432,44	1,368
432,66	1,264
432,87	1,543
433,08	1,271
433,29	0,572
433,51	1,236
433,72	1,479
433,93	1,388
434,14	0,908
434,35	0,804
434,57	0,321
434,78	1,648
434,99	0,803
435,20	1,139
435,42	1,192
435,63	0,775
435,84	1,381
436,05	1,075
436,26	0,692
436,48	1,455
436,69	0,726
436,90	0,215
437,11	0,978
437,32	0,696
437,54	0,928
437,75	1,022
437,96	0,831
438,17	1,032
438,38	1,070
438,60	1,003
438,81	0,506
439,02	1,028
439,23	0,984
439,44	0,186
439,66	0,578
439,87	0,811
440,08	0,729
440,29	0,828
440,50	0,833
440,72	0,504
440,93	0,893
441,14	0,423
441,35	0,630
441,56	0,665
441,77	0,423
441,99	0,580
442,20	0,960
442,41	0,420
442,62	0,240
442,83	0,794
443,04	0,701
443,26	0,517
443,47	0,757
443,68	0,437
443,89	0,614
444,10	0,445
444,31	0,817
444,53	0,864
444,74	0,658
444,95	0,675
445,16	0,693
445,37	0,490
445,58	0,817
445,80	0,819
446,01	1,089
446,22	1,394
446,43	1,598
446,64	1,229
446,85	1,857
447,06	2,225
447,28	2,629
447,49	3,162
447,70	4,022
447,91	4,514
448,12	5,094
448,33	6,056
448,54	6,509
448,76	7,520
448,97	8,816
449,18	9,850
449,39	10,870
449,60	11,884
449,81	12,719
450,02	13,855
450,23	14,154
450,45	15,255
450,66	15,626
450,87	16,572
451,08	16,779
451,29	17,271
451,50	17,280
451,71	18,047
451,92	19,043
452,13	20,049
452,35	20,157
452,56	20,853
452,77	22,077
452,98	22,683
453,19	24,795
453,40	25,325
453,61	27,191
453,82	28,931
454,03	30,857
454,25	32,954
454,46	34,524
454,67	37,062
454,88	39,414
455,09	42,026
455,30	44,337
455,51	46,069
455,72	49,481
455,93	50,348
456,14	53,747
456,35	54,289
456,56	56,374
456,78	59,272
456,99	61,013
457,20	61,580
457,41	65,012
457,62	66,813
457,83	68,375
458,04	70,529
458,25	72,715
458,46	73,677
458,67	74,926
458,88	77,044
459,09	78,288
459,30	78,082
459,51	77,921
459,73	77,831
459,94	78,755
460,15	77,682
460,36	76,837
460,57	76,103
460,78	74,962
460,99	74,501
461,20	72,663
461,41	70,993
461,62	70,487
461,83	68,979
462,04	67,044
462,25	65,973
462,46	63,959
462,67	63,190
462,88	61,511
463,09	60,012
463,30	58,534
463,51	57,512
463,72	56,634
463,93	55,706
464,15	53,563
464,36	53,290
464,57	52,713
464,78	52,722
464,99	52,561
465,20	52,659
465,41	52,094
465,62	51,819
465,83	52,491
466,04	51,457
466,25	50,421
466,46	49,502
466,67	48,451
466,88	46,954
467,09	44,508
467,30	42,846
467,51	41,772
467,72	39,616
467,93	38,473
468,14	36,666
468,35	36,052
468,56	34,474
468,77	33,792
468,98	33,416
469,19	33,241
469,40	32,679
469,61	31,651
469,82	31,646
470,03	31,296
470,24	30,263
470,45	30,038
470,66	29,510
470,87	28,569
471,08	28,324
471,29	27,863
471,50	26,595
471,71	26,489
471,92	25,604
472,13	24,683
472,34	23,845
472,55	23,182
472,76	22,081
472,97	20,133
473,18	18,862
473,39	16,853
473,60	14,773
473,81	13,045
474,01	11,520
474,22	9,984
474,43	8,275
474,64	6,833
474,85	5,479
475,06	4,733
475,27	3,649
475,48	2,898
475,69	2,663
475,90	2,256
476,11	1,902
476,32	1,543
476,53	1,341
476,74	1,069
476,95	1,061
477,16	0,930
477,37	0,949
477,58	0,600
477,79	0,764
478,00	0,485
478,21	0,855
478,41	0,622
478,62	0,597
478,83	0,522
479,04	0,735
479,25	0,530
479,46	0,578
479,67	0,470
479,88	0,305
480,09	0,492
480,30	0,440
480,51	0,670
480,72	0,383
480,93	0,528
481,14	0,434
481,34	0,530
481,55	0,335
481,76	0,488
481,97	0,295
482,18	0,413
482,39	0,232
482,60	0,465
482,81	0,358
483,02	0,432
483,23	0,349
483,44	0,414
483,65	0,329
483,85	0,160
484,06	0,532
484,27	0,058
484,48	0,227
484,69	0,415
484,90	0,234
485,11	0,412
485,32	0,022
485,53	0,474
485,73	0,615
485,94	0,280
486,15	0,337
486,36	0,391
486,57	0,401
486,78	0,338
486,99	0,319
487,20	0,353
487,41	0,228
487,61	0,246
487,82	0,201
488,03	0,361
488,24	0,204
488,45	0,330
488,66	0,357
488,87	0,266
489,08	0,354
489,28	0,151
489,49	0,401
489,70	0,240
489,91	0,346
490,12	0,212
490,33	0,302
490,54	0,218
490,74	0,449
490,95	0,267
491,16	0,335
491,37	0,326
491,58	0,319
491,79	0,204
492,00	0,207
492,20	0,278
492,41	0,211
492,62	0,310
492,83	0,173
493,04	0,383
493,25	0,442
493,45	0,260
493,66	0,433
493,87	0,173
494,08	0,248
494,29	0,283
494,50	0,226
494,70	0,201
494,91	0,321
495,12	0,190
495,33	0,333
495,54	0,434
495,75	0,324
495,95	0,425
496,16	0,266
496,37	0,238
496,58	0,185
496,79	0,245
496,99	0,172
497,20	0,343
497,41	0,289
497,62	0,305
497,83	0,509
498,04	0,245
498,24	0,316
498,45	0,275
498,66	0,334
498,87	0,396
499,08	0,303
499,28	0,256
499,49	0,491
499,70	0,279
499,91	0,151
500,12	0,226
500,32	0,369
500,53	0,245
500,74	0,504
500,95	0,212
501,15	0,381
501,36	0,307
501,57	0,254
501,78	0,315
501,99	0,226
502,19	0,381
502,40	0,363
502,61	0,104
502,82	0,482
503,02	0,399
503,23	0,480
503,44	0,566
503,65	0,536
503,86	0,371
504,06	0,553
504,27	0,614
504,48	0,639
504,69	0,698
504,89	0,645
505,10	0,676
505,31	0,812
505,52	0,698
505,72	1,058
505,93	0,872
506,14	0,885
506,35	1,094
506,55	1,071
506,76	1,560
506,97	1,963
507,18	2,277
507,38	2,565
507,59	3,222
507,80	3,608
508,01	3,816
508,21	4,496
508,42	4,933
508,63	5,426
508,84	5,954
509,04	6,236
509,25	6,677
509,46	7,021
509,67	7,516
509,87	8,152
510,08	8,164
510,29	8,425
510,49	8,911
510,70	9,154
510,91	9,571
511,12	9,637
511,32	9,991
511,53	9,874
511,74	10,214
511,94	10,693
512,15	10,594
512,36	10,919
512,57	11,067
512,77	11,197
512,98	11,272
513,19	11,545
513,39	11,584
513,60	11,593
513,81	12,549
514,01	12,894
514,22	13,589
514,43	14,099
514,64	14,853
514,84	15,646
515,05	16,503
515,26	17,175
515,46	18,103
515,67	19,407
515,88	20,744
516,08	22,158
516,29	23,149
516,50	24,203
516,70	25,809
516,91	26,785
517,12	27,987
517,32	28,567
517,53	30,129
517,74	31,407
517,95	31,743
518,15	33,166
518,36	33,548
518,57	34,746
518,77	35,453
518,98	35,313
519,19	35,925
519,39	36,660
519,60	36,854
519,80	36,334
520,01	36,804
520,22	36,723
520,42	36,512
520,63	36,622
520,84	36,424
521,04	36,489
521,25	36,574
521,46	36,597
521,66	36,484
521,87	37,165
522,08	36,383
522,28	37,135
522,49	37,308
522,70	37,481
522,90	37,423
523,11	37,704
523,31	37,682
523,52	38,070
523,73	38,355
523,93	38,136
524,14	38,424
524,35	37,864
524,55	38,820
524,76	38,203
524,97	38,108
525,17	38,261
525,38	38,119
525,58	38,694
525,79	38,500
526,00	38,138
526,20	38,194
526,41	38,332
526,61	37,971
526,82	38,681
527,03	38,171
527,23	38,135
527,44	37,932
527,64	37,664
527,85	37,810
528,06	37,504
528,26	37,177
528,47	37,724
528,68	37,815
528,88	37,581
529,09	37,815
529,29	38,539
529,50	37,701
529,70	37,956
529,91	37,985
530,12	38,024
530,32	37,404
530,53	38,210
530,73	37,514
530,94	37,560
531,15	37,364
531,35	37,195
531,56	37,768
531,76	36,687
531,97	36,335
532,17	35,551
532,38	35,165
532,59	33,683
532,79	33,691
533,00	32,008
533,20	30,661
533,41	29,487
533,61	28,021
533,82	26,040
534,03	25,070
534,23	23,784
534,44	22,343
534,64	20,952
534,85	19,581
535,05	18,907
535,26	17,525
535,46	16,750
535,67	15,824
535,88	14,759
536,08	14,376
536,29	13,637
536,49	13,133
536,70	12,073
536,90	11,489
537,11	10,519
537,31	9,828
537,52	9,031
537,72	8,560
537,93	7,615
538,13	6,893
538,34	6,043
538,55	5,326
538,75	4,726
538,96	4,255
539,16	3,929
539,37	3,381
539,57	3,283
