SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jan 31 18:41:40 EET 2017
User: optolab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4C02475
Integration Time (usec): 100000 (USB4C02475)
Spectra Averaged: 1 (USB4C02475)
Boxcar Smoothing: 0 (USB4C02475)
Correct for Electrical Dark: No (USB4C02475)
Strobe/Lamp Enabled: No (USB4C02475)
Correct for Detector Non-linearity: No (USB4C02475)
Correct for Stray Light: No (USB4C02475)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
344,91	7,692
345,13	7,692
345,35	7,692
345,57	0,000
345,79	416,667
346,00	90,000
346,22	-66,667
346,44	84,615
346,66	1725,000
346,87	200,000
347,09	130,556
347,31	-1066,667
347,53	66,667
347,74	23,077
347,96	14,286
348,18	1833,333
348,40	-242,857
348,61	28,571
348,83	109,756
349,05	76,786
349,27	463,158
349,48	109,615
349,70	70,588
349,92	68,293
350,14	600,000
350,35	31,707
350,57	88,571
350,79	388,235
351,01	300,000
351,22	287,500
351,44	-650,000
351,66	138,462
351,87	47,436
352,09	215,152
352,31	168,750
352,53	155,556
352,74	52,381
352,96	120,930
353,18	100,000
353,40	67,391
353,61	146,667
353,83	583,333
354,05	30,303
354,26	121,429
354,48	-975,000
354,70	26,829
354,92	96,970
355,13	123,529
355,35	0,000
355,57	166,667
355,78	132,353
356,00	200,000
356,22	255,556
356,44	107,692
356,65	112,121
356,87	-7,143
357,09	56,667
357,30	50,794
357,52	171,429
357,74	-850,000
357,95	300,000
358,17	383,333
358,39	94,118
358,60	150,000
358,82	229,412
359,04	-162,500
359,26	128,125
359,47	226,087
359,69	86,486
359,91	92,308
360,12	253,846
360,34	99,029
360,56	124,138
360,77	885,714
360,99	38,462
361,21	12,500
361,42	96,875
361,64	223,077
361,86	81,250
362,07	65,385
362,29	7,353
362,51	157,692
362,72	59,459
362,94	228,571
363,16	375,000
363,37	82,258
363,59	144,828
363,81	-183,333
364,02	32,941
364,24	178,261
364,46	70,270
364,67	160,000
364,89	190,000
365,11	1550,000
365,32	71,084
365,54	335,714
365,76	62,069
365,97	-35,714
366,19	0,000
366,41	196,154
366,62	136,842
366,84	128,947
367,05	121,538
367,27	-288,889
367,49	168,293
367,70	700,000
367,92	119,355
368,14	0,000
368,35	119,718
368,57	110,256
368,79	164,706
369,00	0,000
