SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 01 16:09:55 EET 2017
User: optolab
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4C02475
Integration Time (usec): 100000 (USB4C02475)
Spectra Averaged: 1 (USB4C02475)
Boxcar Smoothing: 0 (USB4C02475)
Correct for Electrical Dark: No (USB4C02475)
Strobe/Lamp Enabled: No (USB4C02475)
Correct for Detector Non-linearity: No (USB4C02475)
Correct for Stray Light: No (USB4C02475)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
344,91	4050,000
345,13	4050,000
345,35	4050,000
345,57	0,000
345,79	463,158
346,00	-2077,778
346,22	-1985,714
346,44	364,706
346,66	-516,667
346,87	-11700,000
347,09	269,697
347,31	-513,636
347,53	-361,538
347,74	270,769
347,96	439,394
348,18	784,211
348,40	454,839
348,61	1047,059
348,83	416,667
349,05	378,431
349,27	-5950,000
349,48	603,846
349,70	-289,655
349,92	419,355
350,14	207,547
350,35	302,000
350,57	3025,000
350,79	588,000
351,01	-876,190
351,22	261,111
351,44	846,154
351,66	-360,000
351,87	-576,190
352,09	240,385
352,31	291,803
352,53	331,250
352,74	305,556
352,96	245,455
353,18	631,579
353,40	468,000
353,61	308,889
353,83	382,353
354,05	827,273
354,26	2283,333
354,48	260,000
354,70	424,242
354,92	-300,000
355,13	195,960
355,35	368,182
355,57	733,333
355,78	210,843
356,00	-3325,000
356,22	434,615
356,44	6000,000
356,65	313,636
356,87	376,923
357,09	562,500
357,30	313,333
357,52	315,517
357,74	705,000
357,95	292,308
358,17	254,098
358,39	296,774
358,60	367,568
358,82	650,000
359,04	437,037
359,26	394,286
359,47	9600,000
359,69	440,000
359,91	524,242
360,12	438,095
360,34	633,333
360,56	-103,704
360,77	3000,000
360,99	666,667
361,21	318,000
361,42	5900,000
361,64	302,041
361,86	261,538
362,07	-477,419
362,29	252,000
362,51	-611,765
362,72	592,000
362,94	485,294
363,16	239,535
363,37	-792,857
363,59	469,231
363,81	456,818
364,02	738,889
364,24	600,000
364,46	3833,333
364,67	963,636
364,89	2271,429
365,11	168,571
365,32	534,483
365,54	333,333
365,76	277,551
365,97	420,588
366,19	225,862
366,41	654,545
366,62	481,481
366,84	276,744
367,05	363,265
367,27	1883,333
367,49	-676,923
367,70	711,765
367,92	236,066
368,14	377,083
368,35	-9300,000
368,57	564,000
368,79	375,862
369,00	278,261
369,22	-1412,500
369,43	203,529
369,65	261,290
369,87	400,000
370,08	172,289
370,30	266,071
370,51	288,525
370,73	260,000
370,95	235,484
371,16	219,048
371,38	403,333
371,60	1700,000
371,81	201,563
372,03	1120,000
372,24	723,333
372,46	273,585
372,68	251,429
372,89	415,152
373,11	653,846
373,32	375,000
373,54	-1176,923
373,76	1092,308
373,97	1000,000
374,19	800,000
374,40	276,562
374,62	-3600,000
374,84	4300,000
375,05	542,857
375,27	312,000
375,48	-9900,000
375,70	186,667
375,92	251,786
376,13	393,750
376,35	247,945
376,56	1006,250
376,78	245,833
376,99	285,714
377,21	287,500
377,43	240,909
377,64	265,217
377,86	500,000
378,07	328,205
378,29	-1612,500
378,51	445,161
378,72	395,833
378,94	-1344,444
379,15	384,848
379,37	835,294
379,58	272,308
379,80	873,333
380,01	875,000
380,23	313,725
380,45	2440,000
380,66	3666,667
380,88	320,455
381,09	230,000
381,31	133,333
381,52	280,392
381,74	1544,444
381,95	681,818
382,17	526,923
382,39	504,762
382,60	257,143
382,82	425,641
383,03	286,538
383,25	467,742
383,46	313,636
383,68	448,148
383,89	615,000
384,11	332,258
384,32	-3266,667
384,54	605,556
384,76	-2966,667
384,97	366,667
385,19	427,586
385,40	266,667
385,62	291,228
385,83	366,667
386,05	231,373
386,26	306,000
386,48	225,287
386,69	391,667
386,91	560,000
387,12	250,847
387,34	215,517
387,55	274,194
387,77	425,000
387,98	557,692
388,20	188,043
388,41	485,294
388,63	10900,000
388,84	190,164
389,06	309,524
389,27	742,105
389,49	391,667
389,70	234,694
389,92	276,667
390,13	253,061
390,35	325,490
390,56	231,481
390,78	514,815
390,99	1200,000
391,21	726,316
391,42	320,000
391,64	270,732
391,85	181,034
392,07	259,091
392,28	157,333
392,50	263,636
392,71	-1400,000
392,93	228,846
393,14	438,889
393,36	353,061
393,57	171,429
393,79	900,000
394,00	268,085
394,22	164,384
394,43	178,313
394,65	181,395
394,86	1300,000
395,08	561,905
395,29	171,698
395,50	661,538
395,72	700,000
395,93	814,286
396,15	232,394
396,36	136,765
396,58	278,333
396,79	222,500
397,01	272,000
397,22	391,667
397,44	195,455
397,65	252,632
397,87	378,571
398,08	208,163
398,29	434,375
398,51	264,286
398,72	197,561
398,94	178,462
399,15	380,000
399,37	208,772
399,58	186,813
399,80	468,182
400,01	157,407
400,22	271,429
400,44	230,864
400,65	464,286
400,87	220,588
401,08	145,714
401,30	223,913
401,51	263,158
401,72	334,615
401,94	135,443
402,15	580,000
402,37	160,504
402,58	622,222
402,80	180,000
403,01	202,817
403,22	936,364
403,44	201,449
403,65	216,071
403,87	220,000
404,08	392,308
404,30	178,824
404,51	-2633,333
404,72	148,571
404,94	141,176
405,15	180,000
405,37	155,696
405,58	172,941
405,79	181,707
406,01	270,732
406,22	158,621
406,44	219,149
406,65	157,895
406,86	77,083
407,08	175,949
407,29	136,893
407,51	181,707
407,72	147,222
407,93	155,435
408,15	94,872
408,36	237,209
408,58	163,918
408,79	94,167
409,00	151,042
409,22	142,857
409,43	169,620
409,64	70,807
409,86	80,503
410,07	96,154
410,29	94,030
410,50	87,234
410,71	81,250
410,93	66,242
411,14	103,101
411,35	77,381
411,57	81,579
411,78	104,688
412,00	70,064
412,21	93,548
412,42	75,661
412,64	49,785
412,85	61,340
413,06	62,195
413,28	40,991
413,49	65,877
413,70	51,087
413,92	56,522
414,13	34,440
414,34	44,828
414,56	47,203
414,77	69,198
414,98	42,282
415,20	33,910
415,41	46,176
415,63	39,055
415,84	40,278
416,05	29,670
416,27	32,558
416,48	32,865
416,69	29,646
416,91	39,459
417,12	28,342
417,33	34,105
417,55	26,962
417,76	40,862
417,97	18,880
418,19	19,483
418,40	17,872
418,61	29,630
418,83	15,636
419,04	17,350
419,25	21,184
419,46	25,865
419,68	12,222
419,89	18,778
420,10	16,463
420,32	16,065
420,53	13,435
420,74	21,474
420,96	13,125
421,17	16,051
421,38	14,799
421,60	12,804
421,81	14,806
422,02	15,047
422,23	12,300
422,45	12,695
422,66	14,070
422,87	10,985
423,09	11,041
423,30	8,656
423,51	11,102
423,73	8,702
423,94	9,734
424,15	7,143
424,36	10,408
424,58	8,875
424,79	8,182
425,00	8,235
425,22	7,108
425,43	5,624
425,64	8,602
425,85	6,094
426,07	6,998
426,28	5,404
426,49	7,055
426,71	4,718
426,92	4,779
427,13	4,879
427,34	4,061
427,56	5,083
427,77	4,758
427,98	5,907
428,19	3,859
428,41	6,392
428,62	5,211
428,83	4,780
429,04	5,599
429,26	5,292
429,47	4,911
429,68	2,969
429,89	3,851
430,11	5,274
430,32	3,535
430,53	3,666
430,74	3,887
430,96	3,049
431,17	3,000
431,38	2,974
431,59	3,114
431,81	3,232
432,02	3,434
432,23	3,296
432,44	4,132
432,66	3,444
432,87	3,124
433,08	3,697
433,29	3,386
433,51	2,015
433,72	2,804
433,93	1,569
434,14	2,274
434,35	2,091
434,57	2,588
434,78	2,312
434,99	2,345
435,20	1,924
435,42	1,575
435,63	2,124
435,84	2,479
436,05	2,830
436,26	2,024
436,48	1,876
436,69	0,979
436,90	2,212
437,11	1,892
437,32	1,434
437,54	2,047
437,75	1,791
437,96	1,893
438,17	1,709
438,38	2,196
438,60	1,498
438,81	1,367
439,02	1,832
439,23	1,461
439,44	1,531
439,66	1,752
439,87	1,609
440,08	1,472
440,29	1,094
440,50	1,286
440,72	1,195
440,93	1,520
441,14	1,540
441,35	1,445
441,56	1,064
441,77	1,327
441,99	1,415
442,20	1,177
442,41	0,952
442,62	1,064
442,83	1,202
443,04	1,211
443,26	0,983
443,47	1,381
443,68	1,206
443,89	1,395
444,10	1,299
444,31	1,246
444,53	1,337
444,74	1,263
444,95	1,459
445,16	1,303
445,37	1,353
445,58	1,421
445,80	1,340
446,01	1,460
446,22	1,309
446,43	1,549
446,64	1,646
446,85	1,432
447,06	1,567
447,28	1,720
447,49	1,906
447,70	2,509
447,91	3,034
448,12	4,111
448,33	6,745
448,54	10,810
448,76	16,760
448,97	26,351
449,18	36,708
449,39	48,963
449,60	61,326
449,81	73,792
450,02	80,492
450,23	84,821
450,45	88,000
450,66	88,965
450,87	90,336
451,08	90,627
451,29	91,386
451,50	92,606
451,71	94,181
451,92	93,938
452,13	94,091
452,35	95,972
452,56	96,395
452,77	97,753
452,98	96,500
453,19	97,980
453,40	97,502
453,61	97,411
453,82	97,055
454,03	96,359
454,25	96,378
454,46	97,646
454,67	94,560
454,88	96,208
455,09	96,315
455,30	95,635
455,51	97,460
455,72	96,626
455,93	97,244
456,14	96,092
456,35	96,874
456,56	96,503
456,78	96,531
456,99	98,174
457,20	97,342
457,41	95,462
457,62	97,905
457,83	95,494
458,04	97,061
458,25	97,283
458,46	96,142
458,67	95,751
458,88	96,854
459,09	95,759
459,30	94,784
459,51	96,482
459,73	96,092
459,94	95,315
460,15	94,376
460,36	95,078
460,57	95,488
460,78	95,111
460,99	94,745
461,20	95,114
461,41	95,732
461,62	94,958
461,83	95,360
462,04	95,561
462,25	96,921
462,46	95,542
462,67	97,085
462,88	96,090
463,09	96,041
463,30	96,873
463,51	96,836
463,72	95,270
463,93	94,837
464,15	93,955
464,36	93,513
464,57	93,003
464,78	91,976
464,99	91,445
465,20	90,844
465,41	89,990
465,62	89,892
465,83	89,432
466,04	89,949
466,25	90,281
466,46	91,285
466,67	92,586
466,88	92,602
467,09	93,788
467,30	94,461
467,51	95,003
467,72	96,500
467,93	96,414
468,14	95,049
468,35	95,925
468,56	95,692
468,77	95,850
468,98	95,132
469,19	94,162
469,40	93,423
469,61	92,210
469,82	91,044
470,03	92,493
470,24	93,026
470,45	92,072
470,66	92,223
470,87	93,754
471,08	93,661
471,29	94,347
471,50	95,098
471,71	94,077
471,92	95,092
472,13	97,308
472,34	95,824
472,55	96,321
472,76	95,838
472,97	95,051
473,18	95,302
473,39	94,229
473,60	94,574
473,81	95,700
474,01	94,997
474,22	95,302
474,43	94,982
474,64	95,009
474,85	95,736
475,06	95,701
475,27	96,956
475,48	96,035
475,69	96,998
475,90	96,593
476,11	96,364
476,32	95,798
476,53	94,633
476,74	93,620
476,95	92,876
477,16	91,855
477,37	91,025
477,58	92,385
477,79	92,139
478,00	91,681
478,21	88,061
478,41	82,726
478,62	75,077
478,83	63,103
479,04	51,131
479,25	37,245
479,46	26,044
479,67	18,207
479,88	12,071
480,09	8,289
480,30	5,540
480,51	3,983
480,72	3,042
480,93	2,460
481,14	1,767
481,34	1,364
481,55	1,121
481,76	0,977
481,97	1,185
482,18	0,965
482,39	1,090
482,60	1,042
482,81	0,988
483,02	0,799
483,23	0,936
483,44	0,980
483,65	0,990
483,85	0,779
484,06	0,920
484,27	0,777
484,48	0,860
484,69	1,003
484,90	0,954
485,11	0,752
485,32	0,738
485,53	0,889
485,73	0,964
485,94	0,652
486,15	0,835
486,36	0,607
486,57	0,805
486,78	1,007
486,99	0,800
487,20	0,841
487,41	0,659
487,61	0,735
487,82	0,726
488,03	0,741
488,24	0,849
488,45	0,709
488,66	0,850
488,87	0,589
489,08	0,737
489,28	0,980
489,49	0,795
489,70	0,689
489,91	0,766
490,12	0,758
490,33	0,742
490,54	0,601
490,74	0,843
490,95	0,664
491,16	0,642
491,37	0,764
491,58	0,574
491,79	0,731
492,00	0,816
492,20	0,699
492,41	0,553
492,62	0,539
492,83	0,579
493,04	0,666
493,25	0,742
493,45	0,774
493,66	0,710
493,87	0,555
494,08	0,621
494,29	0,606
494,50	0,549
494,70	0,758
494,91	0,759
495,12	0,744
495,33	0,657
495,54	0,712
495,75	0,613
495,95	0,534
496,16	0,836
496,37	0,595
496,58	0,591
496,79	0,610
496,99	0,682
497,20	0,693
497,41	0,614
497,62	0,555
497,83	0,755
498,04	0,740
498,24	0,503
498,45	0,828
498,66	0,818
498,87	0,742
499,08	0,597
499,28	0,695
499,49	0,554
499,70	0,672
499,91	0,639
500,12	0,840
500,32	0,492
500,53	0,514
500,74	0,617
500,95	0,763
501,15	0,690
501,36	0,509
501,57	0,658
501,78	0,630
501,99	0,696
502,19	0,613
502,40	0,728
502,61	0,610
502,82	0,618
503,02	0,641
503,23	0,753
503,44	0,532
503,65	0,795
503,86	0,617
504,06	0,491
504,27	0,707
504,48	0,656
504,69	0,758
504,89	0,777
505,10	0,826
505,31	0,726
505,52	0,793
505,72	0,754
505,93	0,686
506,14	0,701
506,35	0,651
506,55	0,555
506,76	0,741
506,97	0,767
507,18	0,708
507,38	0,763
507,59	0,712
507,80	0,552
508,01	0,749
508,21	0,676
508,42	0,763
508,63	0,844
508,84	0,587
509,04	0,697
509,25	0,572
509,46	0,674
509,67	0,739
509,87	0,912
510,08	0,791
510,29	0,871
510,49	0,918
510,70	0,858
510,91	0,824
511,12	0,759
511,32	0,733
511,53	0,786
511,74	0,701
511,94	0,711
512,15	0,726
512,36	0,870
512,57	0,680
512,77	0,697
512,98	0,643
513,19	0,625
513,39	0,696
513,60	0,741
513,81	0,808
514,01	0,821
514,22	1,102
514,43	1,008
514,64	0,763
514,84	0,830
515,05	0,625
515,26	0,801
515,46	0,884
515,67	0,710
515,88	0,937
516,08	0,710
516,29	0,924
516,50	0,791
516,70	0,814
516,91	1,062
517,12	0,774
517,32	0,796
517,53	0,872
517,74	1,060
517,95	0,649
518,15	0,883
518,36	1,050
518,57	1,149
518,77	0,963
518,98	0,838
519,19	0,806
519,39	1,067
519,60	1,050
519,80	1,064
520,01	1,087
520,22	1,207
520,42	1,137
520,63	1,185
520,84	1,225
521,04	1,319
521,25	1,436
521,46	1,146
521,66	1,294
521,87	1,239
522,08	1,374
522,28	1,500
522,49	1,722
522,70	2,610
522,90	4,090
523,11	7,048
523,31	12,378
523,52	20,200
523,73	30,431
523,93	40,921
524,14	50,988
524,35	59,497
524,55	64,504
524,76	70,463
524,97	76,534
525,17	82,870
525,38	86,429
525,58	89,039
525,79	91,951
526,00	92,532
526,20	91,220
526,41	91,834
526,61	92,858
526,82	91,777
527,03	92,943
527,23	92,718
527,44	93,736
527,64	95,378
527,85	95,815
528,06	96,395
528,26	96,717
528,47	97,405
528,68	97,598
528,88	97,438
529,09	97,935
529,29	98,721
529,50	99,770
529,70	99,792
529,91	98,979
530,12	98,479
530,32	98,084
530,53	98,660
530,73	97,823
530,94	98,288
531,15	97,540
531,35	97,995
531,56	98,039
531,76	98,013
531,97	97,511
532,17	98,397
532,38	96,663
532,59	97,785
532,79	97,236
533,00	98,469
533,20	98,312
533,41	99,092
533,61	99,117
533,82	99,444
534,03	99,367
534,23	100,653
534,44	100,624
534,64	100,114
534,85	99,931
535,05	100,996
535,26	100,623
535,46	101,109
535,67	100,585
535,88	101,457
536,08	100,606
536,29	101,236
536,49	100,702
536,70	100,216
536,90	100,228
537,11	100,323
537,31	100,548
537,52	99,833
537,72	101,032
537,93	100,312
538,13	99,840
538,34	101,018
538,55	99,992
538,75	100,724
538,96	99,906
539,16	99,415
539,37	100,061
539,57	100,016
539,78	99,389
539,98	99,531
540,19	99,012
540,39	99,225
540,60	98,900
540,80	99,259
541,01	98,664
541,21	99,255
541,42	99,257
541,62	98,819
541,83	99,246
542,03	99,413
542,24	99,996
542,44	99,559
542,65	99,495
542,85	99,868
543,06	99,737
543,26	98,921
543,47	100,388
543,67	99,305
543,88	99,696
544,08	99,984
544,29	100,161
544,49	99,703
544,70	98,754
544,90	99,131
545,11	98,569
545,31	98,364
545,52	97,732
545,72	97,322
545,93	97,043
546,13	96,950
546,34	97,669
546,54	96,474
546,75	97,837
546,95	97,797
547,15	98,467
547,36	98,687
547,56	98,229
547,77	98,401
547,97	98,659
548,18	99,497
548,38	99,314
548,59	99,300
548,79	99,368
549,00	99,357
549,20	100,495
549,41	99,253
549,61	99,296
549,81	99,830
550,02	98,890
550,22	98,061
550,43	98,713
550,63	98,069
550,84	96,903
551,04	97,514
551,25	97,269
551,45	97,091
551,65	96,664
551,86	97,696
552,06	97,330
552,27	96,828
552,47	96,268
552,68	97,711
552,88	96,766
553,08	97,062
553,29	97,647
553,49	96,995
553,70	96,800
553,90	96,425
554,11	96,815
554,31	95,946
554,51	96,369
554,72	96,342
554,92	94,612
555,13	94,352
555,33	93,881
555,53	93,615
555,74	92,527
555,94	92,658
556,15	92,870
556,35	92,778
556,56	93,327
556,76	94,021
556,96	94,032
557,17	92,892
557,37	91,109
557,58	87,607
557,78	80,646
557,98	74,223
558,19	65,324
558,39	56,084
558,59	46,153
558,80	36,827
559,00	27,458
559,21	21,099
559,41	14,658
559,61	10,339
559,82	7,521
560,02	4,974
560,23	3,554
560,43	2,730
560,63	1,826
560,84	1,312
561,04	1,243
561,24	0,979
561,45	0,892
561,65	0,773
561,85	0,979
562,06	0,851
562,26	0,756
562,47	0,889
562,67	0,655
562,87	0,801
563,08	0,592
563,28	0,680
563,48	0,830
563,69	0,672
563,89	0,836
564,09	0,848
564,30	0,688
564,50	0,754
564,70	0,718
564,91	0,806
565,11	0,580
565,31	0,699
565,52	0,722
565,72	0,695
565,92	0,765
566,13	0,489
566,33	0,599
566,53	0,686
566,74	0,690
566,94	0,618
567,14	0,485
567,35	0,573
567,55	0,599
567,75	0,668
567,96	0,638
568,16	0,621
568,36	0,547
568,57	0,700
568,77	0,662
568,97	0,650
569,18	0,725
569,38	0,685
569,58	0,488
569,79	0,760
569,99	0,633
570,19	0,687
570,39	0,639
570,60	0,450
570,80	0,670
571,00	0,653
571,21	0,527
571,41	0,552
571,61	0,714
571,82	0,528
572,02	0,633
572,22	0,555
572,42	0,516
572,63	0,755
572,83	0,713
573,03	0,545
573,24	0,545
573,44	0,465
573,64	0,697
573,84	0,504
574,05	0,590
574,25	0,672
574,45	0,470
574,66	0,670
574,86	0,676
575,06	0,558
575,26	0,517
575,47	0,398
575,67	0,708
575,87	0,517
576,07	0,521
576,28	0,595
576,48	0,623
576,68	0,581
576,88	0,475
577,09	0,523
577,29	0,434
577,49	0,539
577,69	0,594
577,90	0,595
578,10	0,537
578,30	0,475
578,50	0,561
578,71	0,696
578,91	0,475
579,11	0,610
579,31	0,568
579,52	0,433
579,72	0,531
579,92	0,449
580,12	0,485
580,33	0,683
580,53	0,411
580,73	0,427
580,93	0,683
581,13	0,555
581,34	0,456
581,54	0,648
581,74	0,458
581,94	0,786
582,15	0,404
582,35	0,388
582,55	0,547
582,75	0,709
582,95	0,606
583,16	0,417
583,36	0,675
583,56	0,368
583,76	0,516
583,96	0,609
584,17	0,416
584,37	0,731
584,57	0,459
584,77	0,538
584,97	0,517
585,18	0,619
585,38	0,504
585,58	0,553
585,78	0,540
585,98	0,620
586,19	0,528
586,39	0,369
586,59	0,570
586,79	0,580
586,99	0,481
587,20	0,492
587,40	0,477
587,60	0,376
587,80	0,588
